regime,model_a,model_b,seed,dof,horizon_samples,horizon_s,skill_diff,ci_lo,ci_hi,n_realizations,n_boot,ci_level,bootstrap_seed
id,tcn,damped_persistence,2,heave,100,10.0,0.6422202404394978,0.6015719640180488,0.6931062545811917,384,1000,0.95,0
id,tcn,damped_persistence,2,heave,150,15.0,0.3187189930463577,0.29127404536868323,0.3468209168419725,384,1000,0.95,0
id,tcn,window_mean,0,roll,10,1.0,4.475072304333012,4.404500219902858,4.5363925139370895,384,1000,0.95,0
id,tcn,window_mean,0,roll,20,2.0,1.2613423976973084,1.2406741481894974,1.2794774703385696,384,1000,0.95,0
id,tcn,window_mean,0,roll,30,3.0,0.6287188948409209,0.6190911746837534,0.6374919748668026,384,1000,0.95,0
id,tcn,window_mean,0,roll,50,5.0,0.28927672251655534,0.28611341224004555,0.2923762711507592,384,1000,0.95,0
id,tcn,window_mean,0,roll,100,10.0,0.7960457069106064,0.7644773672496467,0.8308022440572785,384,1000,0.95,0
id,tcn,window_mean,0,roll,150,15.0,0.5760241459990653,0.5539189858101743,0.5981889860966668,384,1000,0.95,0
id,tcn,window_mean,0,pitch,10,1.0,2.121587844460369,2.0318102986937605,2.216338083400036,384,1000,0.95,0
id,tcn,window_mean,0,pitch,20,2.0,0.6595110245372333,0.6338519278805853,0.6862869776912606,384,1000,0.95,0
id,tcn,window_mean,0,pitch,30,3.0,0.3867376377889056,0.3742850289359992,0.3996513365375148,384,1000,0.95,0
id,tcn,window_mean,0,pitch,50,5.0,0.29375076108102116,0.2888646511992049,0.2995494346643247,384,1000,0.95,0
id,tcn,window_mean,0,pitch,100,10.0,0.4349451812284519,0.4091481229963265,0.46166524927152236,384,1000,0.95,0
id,tcn,window_mean,0,pitch,150,15.0,0.1982107395211443,0.17771065569694464,0.22046111575272206,384,1000,0.95,0
id,tcn,window_mean,0,heave,10,1.0,3.3335649638806317,3.2029990687780012,3.456543375264786,384,1000,0.95,0
id,tcn,window_mean,0,heave,20,2.0,0.979367669835025,0.9420894679617933,1.0143230405730383,384,1000,0.95,0
id,tcn,window_mean,0,heave,30,3.0,0.5233368141415949,0.5050115014087111,0.5409958209173573,384,1000,0.95,0
id,tcn,window_mean,0,heave,50,5.0,0.295804211102932,0.2889047218127911,0.3023024514493073,384,1000,0.95,0
id,tcn,window_mean,0,heave,100,10.0,0.6437369307925492,0.6031229666377586,0.6949539550904452,384,1000,0.95,0
id,tcn,window_mean,0,heave,150,15.0,0.3200065384196529,0.29244775240051274,0.3487389372438599,384,1000,0.95,0
id,tcn,window_mean,1,roll,10,1.0,4.47485651399347,4.404121687557897,4.536231141015684,384,1000,0.95,0
id,tcn,window_mean,1,roll,20,2.0,1.261120690030393,1.2404247523789536,1.2793013286610664,384,1000,0.95,0
id,tcn,window_mean,1,roll,30,3.0,0.6286480281390847,0.6190007115595512,0.6374373133996332,384,1000,0.95,0
id,tcn,window_mean,1,roll,50,5.0,0.2892689865661945,0.2861071615145512,0.2923657681866928,384,1000,0.95,0
id,tcn,window_mean,1,roll,100,10.0,0.79601697057605,0.7645013903554806,0.8308495197981641,384,1000,0.95,0
id,tcn,window_mean,1,roll,150,15.0,0.5754253115860011,0.5532518588314751,0.5976895358527148,384,1000,0.95,0
id,tcn,window_mean,1,pitch,10,1.0,2.121251109674767,2.031456770241499,2.2160181646488453,384,1000,0.95,0
id,tcn,window_mean,1,pitch,20,2.0,0.6595036829494301,0.6338686953917858,0.6862966113426892,384,1000,0.95,0
id,tcn,window_mean,1,pitch,30,3.0,0.3866616924933628,0.3741863711985325,0.3995658355036974,384,1000,0.95,0
id,tcn,window_mean,1,pitch,50,5.0,0.29334339609258225,0.288421042382825,0.2990711487398783,384,1000,0.95,0
id,tcn,window_mean,1,pitch,100,10.0,0.433868051687674,0.40760891537080374,0.46083922723717,384,1000,0.95,0
id,tcn,window_mean,1,pitch,150,15.0,0.196656542836637,0.1760571932637331,0.21870313813963316,384,1000,0.95,0
id,tcn,window_mean,1,heave,10,1.0,3.33319715372261,3.202581365690865,3.4561634617043753,384,1000,0.95,0
id,tcn,window_mean,1,heave,20,2.0,0.9792866790924021,0.9420194033711302,1.014238697065126,384,1000,0.95,0
id,tcn,window_mean,1,heave,30,3.0,0.5233185177182997,0.5049903505509511,0.5409658890486801,384,1000,0.95,0
id,tcn,window_mean,1,heave,50,5.0,0.29578150127218944,0.2889437029657547,0.30223674024102537,384,1000,0.95,0
id,tcn,window_mean,1,heave,100,10.0,0.6431266458892907,0.602515633318425,0.6940526079052799,384,1000,0.95,0
id,tcn,window_mean,1,heave,150,15.0,0.3190260901589573,0.2911308543069121,0.34737022922687544,384,1000,0.95,0
id,tcn,window_mean,2,roll,10,1.0,4.47374204983723,4.402745830791644,4.53529801085914,384,1000,0.95,0
