model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_realizations,skill_ci_lo,skill_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name,regime
dlinear_ols,heave_rate,100,10.0,523680,0.218451104913541,0.15868076712658238,0.4407535771037815,0.7543499821432085,0.44966469020344285,0.4858088919872865,480,0.7384108732908558,0.7669861544147886,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,heave_rate,150,15.0,523680,0.351406268117939,0.2527004979814116,0.6919525909485054,0.7420911006877959,0.4497908308267742,0.781265966387106,480,0.7373908431581342,0.7461007048584466,0,True,120300,0.5549209550008527,,,,,unseen_heading
persistence,roll,10,1.0,418944,0.9937824599872922,0.47624437924502305,0.9937824599872922,0.0,2.164337896495412,0.4591623431796242,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
persistence,roll,20,2.0,418944,1.930473210752345,0.9194594986581263,1.930473210752345,0.0,2.164546439184654,0.8918603804497351,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
persistence,roll,30,3.0,418944,2.757492879495816,1.2999611501849753,2.757492879495816,0.0,2.1644640050160047,1.2739841702636334,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
persistence,roll,50,5.0,418944,3.9160239365630924,1.7865825112399507,3.9160239365630924,0.0,2.16448261355922,1.8092194005308653,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
persistence,roll,100,10.0,418944,3.2722450880361085,1.3666031682865827,3.2722450880361085,0.0,2.1658219526506457,1.5108559981264225,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
persistence,roll,150,15.0,418944,1.6805099746840397,0.8844238312890924,1.6805099746840397,0.0,2.1674952305339903,0.775323493685393,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
persistence,pitch,10,1.0,418944,0.6877023560198782,0.4192982816390248,0.6877023560198782,0.0,1.0558196506943205,0.6513445317745662,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
persistence,pitch,20,2.0,418944,1.2858543788785515,0.7822953230913415,1.2858543788785515,0.0,1.0560780997802575,1.2175750819433757,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
persistence,pitch,30,3.0,418944,1.7230749270847892,1.0433342891904465,1.7230749270847892,0.0,1.0563648177875178,1.6311362306571786,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
persistence,pitch,50,5.0,418944,1.9925227633171194,1.1761643488154547,1.9925227633171194,0.0,1.056518056585286,1.8859334688107865,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
persistence,pitch,100,10.0,418944,1.1531132219833884,0.7006557220413758,1.1531132219833884,0.0,1.0571110110609412,1.0908156380152518,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
persistence,pitch,150,15.0,418944,1.5960619508052794,0.9226825799890274,1.5960619508052794,0.0,1.0572954896417577,1.5095703769114455,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
persistence,heave,10,1.0,418944,0.36154477101793303,0.22466783055334666,0.36154477101793303,0.0,0.6545431487959708,0.5523620126236033,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
persistence,heave,20,2.0,418944,0.6911291777899201,0.4279265893017586,0.6911291777899201,0.0,0.6546139081318875,1.0557813838117778,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
persistence,heave,30,3.0,418944,0.9606404750267906,0.5909564626947964,0.9606404750267906,0.0,0.6547865316989431,1.4671048174040218,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
persistence,heave,50,5.0,418944,1.2460719712635053,0.7477286299321785,1.2460719712635053,0.0,0.65504861780891,1.9022587597108829,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
persistence,heave,100,10.0,418944,0.7178352074540113,0.40502483660663774,0.7178352074540113,0.0,0.6551836782357057,1.0956243742014684,384,0.0,0.0,0,True,0,0.0,,,,,unseen_vessel
