experiment,arm,control,regime,subject_model,null_model,dof,horizon_samples,horizon_s,skill_subject,skill_null,excess,tol,asserted,enforced,passed
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,heave,150,15.0,0.5041590536929057,0.0,0.5041590536929057,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,roll_rate,10,1.0,-4.079091466498511,0.0,-4.079091466498511,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,roll_rate,20,2.0,-0.0466128275310457,0.0,-0.0466128275310457,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,roll_rate,30,3.0,0.3761043006639545,0.0,0.3761043006639545,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,roll_rate,50,5.0,0.8064515154373537,0.0,0.8064515154373537,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,roll_rate,100,10.0,0.237015245633529,0.0,0.237015245633529,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,roll_rate,150,15.0,0.4922609871761249,0.0,0.4922609871761249,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,pitch_rate,10,1.0,-0.4964470855707803,0.0,-0.4964470855707803,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,pitch_rate,20,2.0,0.4406314351038841,0.0,0.4406314351038841,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,pitch_rate,30,3.0,0.6477763581658011,0.0,0.6477763581658011,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,pitch_rate,50,5.0,0.6409170628324703,0.0,0.6409170628324703,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,pitch_rate,100,10.0,0.4254129369613688,0.0,0.4254129369613688,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,pitch_rate,150,15.0,0.4623222941545278,0.0,0.4623222941545278,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,heave_rate,10,1.0,-1.848839568117294,0.0,-1.848839568117294,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,heave_rate,20,2.0,0.1801136309055722,0.0,0.1801136309055722,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,heave_rate,30,3.0,0.5294857069081076,0.0,0.5294857069081076,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,heave_rate,50,5.0,0.7331541818122724,0.0,0.7331541818122724,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,heave_rate,100,10.0,0.1105294717952237,0.0,0.1105294717952237,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,id,untrained,persistence,heave_rate,150,15.0,0.5391416219941616,0.0,0.5391416219941616,0.0,True,False,False
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,roll,10,1.0,-3.661780118500381,-3.63615857215768,-0.0055264603106051,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,roll,20,2.0,-0.309877825645471,-0.304777021787743,-0.003909329925767,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,roll,30,3.0,0.3526161116809887,0.3527240953526349,-0.0001668278872593,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,roll,50,5.0,0.7081800251248935,0.7076553205777212,0.0017948147652601,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,roll,100,10.0,0.2263846378382555,0.2234118694669118,0.0038279858453451,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,roll,150,15.0,0.3613597106306955,0.3598155413360776,0.0024120693242704,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,pitch,10,1.0,-1.402347771542476,-1.4106808001695277,0.0034567117415402,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,pitch,20,2.0,0.2619165179114345,0.2590736834967171,0.0038368652204633,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,pitch,30,3.0,0.5754564066069887,0.5745014612642354,0.0022442975846418,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,pitch,50,5.0,0.6963191292900262,0.6952712209283369,0.0034388230900986,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,pitch,100,10.0,0.3094143510469082,0.308150815659111,0.0018263162209273,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,pitch,150,15.0,0.5110601193915537,0.5108980121482962,0.0003314385287401,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,heave,10,1.0,-2.702652445481613,-2.720246036516437,0.004729147175249,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,heave,20,2.0,-0.0760788292718415,-0.0830184125925275,0.0064076318924939,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,heave,30,3.0,0.4320307742915696,0.4297969449014116,0.0039176033347836,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,heave,50,5.0,0.6909139716257264,0.6909915525766708,-0.0002510641750776,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,heave,100,10.0,0.2854674785809136,0.2867089129907052,-0.0017404316868681,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,heave,150,15.0,0.4530396423674548,0.4541478933096211,-0.002030313575019,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,roll_rate,10,1.0,-3.446812449884576,-3.450161018503483,0.0007524601031251,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,roll_rate,20,2.0,-0.25152040803299,-0.2515318501844503,9.142517194971056e-06,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,roll_rate,30,3.0,0.3755699982089964,0.3775269471043667,-0.003143829096323,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,roll_rate,50,5.0,0.7138980937621802,0.7143720025464866,-0.0016591818327738,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,roll_rate,100,10.0,0.1469456210416342,0.1483350769801881,-0.0016314584539036,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,roll_rate,150,15.0,0.4035319058307367,0.405022994037119,-0.0025061274493611,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,10,1.0,-0.8253702822154563,-0.8263659642029386,0.0005451711250635,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,20,2.0,0.4133713856334403,0.4132918092711489,0.0001356319266525,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,30,3.0,0.6393673826002906,0.638584000199518,0.0021675365816816,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,50,5.0,0.6746722623253931,0.6732579845081277,0.004328423496857,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,100,10.0,0.3949367420183712,0.3973356541846095,-0.0039805111798882,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,150,15.0,0.5156891731104438,0.5157135601653577,-5.035667511621433e-05,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,heave_rate,10,1.0,-2.159642370489562,-2.156658936021811,-0.0009451241100855,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,heave_rate,20,2.0,0.0704583022955079,0.0715940133949282,-0.0012232914434053,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,heave_rate,30,3.0,0.502367942524317,0.5010106912815555,0.0027200006474034,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,heave_rate,50,5.0,0.7104833548191272,0.7077185611258547,0.0094593543261668,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,heave_rate,100,10.0,0.1386361594132973,0.1375917767565697,0.0012110073032464,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_seastate,shuffled,window_mean,heave_rate,150,15.0,0.5247363668723669,0.52510063525281,-0.000767043309559,0.02,True,True,True
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,roll,10,1.0,-4.666956679695503,0.0,-4.666956679695503,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,roll,20,2.0,-0.1186266819270616,0.0,-0.1186266819270616,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,roll,30,3.0,0.3235440295549627,0.0,0.3235440295549627,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,roll,50,5.0,0.8137339153752506,0.0,0.8137339153752506,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,roll,100,10.0,0.3546564568479726,0.0,0.3546564568479726,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,roll,150,15.0,0.4432064890583445,0.0,0.4432064890583445,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,pitch,10,1.0,-1.420873046562936,0.0,-1.420873046562936,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,pitch,20,2.0,0.2589455012081978,0.0,0.2589455012081978,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,pitch,30,3.0,0.5584775012162673,0.0,0.5584775012162673,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,pitch,50,5.0,0.7130915418895931,0.0,0.7130915418895931,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,pitch,100,10.0,0.2717034557746396,0.0,0.2717034557746396,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,pitch,150,15.0,0.5040100144807633,0.0,0.5040100144807633,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,heave,10,1.0,-3.112815262005846,0.0,-3.112815262005846,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,heave,20,2.0,-0.023604870610796,0.0,-0.023604870610796,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,heave,30,3.0,0.4193957672385293,0.0,0.4193957672385293,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,heave,50,5.0,0.747606266006198,0.0,0.747606266006198,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,heave,100,10.0,0.2920739990442474,0.0,0.2920739990442474,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,heave,150,15.0,0.4775878538280675,0.0,0.4775878538280675,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,roll_rate,10,1.0,-4.416173980942545,0.0,-4.416173980942545,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,roll_rate,20,2.0,-0.0871911716883013,0.0,-0.0871911716883013,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,roll_rate,30,3.0,0.3514135682473717,0.0,0.3514135682473717,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,roll_rate,50,5.0,0.8145523136302844,0.0,0.8145523136302844,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,roll_rate,100,10.0,0.2911128161770502,0.0,0.2911128161770502,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,roll_rate,150,15.0,0.4733365539174892,0.0,0.4733365539174892,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,pitch_rate,10,1.0,-0.7334269132123341,0.0,-0.7334269132123341,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,pitch_rate,20,2.0,0.3954403538217977,0.0,0.3954403538217977,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,pitch_rate,30,3.0,0.6226405315844943,0.0,0.6226405315844943,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,pitch_rate,50,5.0,0.667915679816355,0.0,0.667915679816355,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,pitch_rate,100,10.0,0.3570166400331903,0.0,0.3570166400331903,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,pitch_rate,150,15.0,0.491331897561684,0.0,0.491331897561684,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,heave_rate,10,1.0,-2.3885074171973373,0.0,-2.3885074171973373,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,heave_rate,20,2.0,0.1004531123763546,0.0,0.1004531123763546,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,heave_rate,30,3.0,0.4869473242636578,0.0,0.4869473242636578,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,heave_rate,50,5.0,0.7468553951113064,0.0,0.7468553951113064,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,heave_rate,100,10.0,0.1280032191042853,0.0,0.1280032191042853,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_seastate,untrained,persistence,heave_rate,150,15.0,0.5354051925487257,0.0,0.5354051925487257,0.0,True,False,False
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,roll,10,1.0,-3.399985535098184,-3.3914080297037987,-0.0019532471900507,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,roll,20,2.0,-0.2383267830448179,-0.236239641064424,-0.0016882988629913,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,roll,30,3.0,0.383841075014975,0.3841767306616883,-0.0005450519060021,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,roll,50,5.0,0.7157547072206739,0.715972521215032,-0.0007668764842396,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,roll,100,10.0,0.11773394781477,0.1168940779134524,0.00095104095705,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,roll,150,15.0,0.4162680824161695,0.4158288541685238,0.000751882818554,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,pitch,10,1.0,-1.590736146945129,-1.3382493183345203,-0.1079811406896718,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,pitch,20,2.0,0.1911389148324609,0.2908894046908976,-0.1406698623857896,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,pitch,30,3.0,0.542508809497505,0.5997991964814176,-0.1431541028409064,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,pitch,50,5.0,0.6689360712329451,0.7144225746413116,-0.1592790583892793,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,pitch,100,10.0,0.1448043564305711,0.2246151920429719,-0.1029306156032192,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,pitch,150,15.0,0.5241356725966029,0.5364592149871525,-0.0265856701049684,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,heave,10,1.0,-2.597426125186106,-2.592337729181344,-0.0014164581362792,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,heave,20,2.0,-0.0445788685299695,-0.044397840695372,-0.0001733322566781,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,heave,30,3.0,0.4499536222259019,0.4512070618491698,-0.0022839937180885,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,heave,50,5.0,0.7007096903801069,0.7029743955457782,-0.007624612598071,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,heave,100,10.0,0.1556617746550823,0.1603568776394638,-0.0055917840084032,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,heave,150,15.0,0.4814835983296404,0.4811962282931431,0.0005539089192659,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,roll_rate,10,1.0,-3.127779848405181,-3.1239710122341275,-0.0009235846129262,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,roll_rate,20,2.0,-0.1650552817599826,-0.1640227780163345,-0.0008870133498655,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,roll_rate,30,3.0,0.413927481974508,0.4152625854125328,-0.0022832529691412,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,roll_rate,50,5.0,0.7203522985722673,0.7209781818615215,-0.0022431338646913,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,roll_rate,100,10.0,0.0396331010171797,0.0422423066274409,-0.002724285723118,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,roll_rate,150,15.0,0.4560616814262618,0.4578222671046894,-0.0032472482206633,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,pitch_rate,10,1.0,-1.385617215939102,-0.9966952022422622,-0.1947828658375527,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,pitch_rate,20,2.0,0.2940479572758404,0.3829941615966961,-0.144157800112608,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,pitch_rate,30,3.0,0.5841482950793606,0.6406527609863917,-0.1572419647974288,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,pitch_rate,50,5.0,0.671276285656573,0.704100621980726,-0.1109307378199857,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,pitch_rate,100,10.0,0.363439525838414,0.3652919511314012,-0.0029185470332213,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,pitch_rate,150,15.0,0.5152644195696494,0.5150416048700197,0.0004594511650221,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,heave_rate,10,1.0,-2.157233412570284,-2.121636360614806,-0.0114033307673502,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,heave_rate,20,2.0,0.0738517466213847,0.0843951990855974,-0.0115152874402615,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,heave_rate,30,3.0,0.505909594493678,0.5101420803729321,-0.0086402316052709,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,heave_rate,50,5.0,0.7146180277279978,0.7152645178893378,-0.0022704938511624,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,heave_rate,100,10.0,0.0181744642677211,0.0187039537824474,-0.0005395818283047,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_heading,shuffled,window_mean,heave_rate,150,15.0,0.5388806413939218,0.5393706296169118,-0.0010637363887209,0.02,True,True,True
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,roll,10,1.0,-4.340709774135674,0.0,-4.340709774135674,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,roll,20,2.0,-0.0727109435835806,0.0,-0.0727109435835806,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,roll,30,3.0,0.3543446141608731,0.0,0.3543446141608731,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,roll,50,5.0,0.8136360978872004,0.0,0.8136360978872004,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,roll,100,10.0,0.260138546070631,0.0,0.260138546070631,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,roll,150,15.0,0.4829951877539278,0.0,0.4829951877539278,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,pitch,10,1.0,-2.080329004457227,0.0,-2.080329004457227,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,pitch,20,2.0,0.1468337974522193,0.0,0.1468337974522193,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,pitch,30,3.0,0.504485820929657,0.0,0.504485820929657,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,pitch,50,5.0,0.6588676013933895,0.0,0.6588676013933895,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,pitch,100,10.0,0.153282303572367,0.0,0.153282303572367,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,pitch,150,15.0,0.4901621980566303,0.0,0.4901621980566303,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,heave,10,1.0,-2.9873266845536115,0.0,-2.9873266845536115,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,heave,20,2.0,0.0176129700506451,0.0,0.0176129700506451,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,heave,30,3.0,0.4368800494692512,0.0,0.4368800494692512,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,heave,50,5.0,0.7569205698649301,0.0,0.7569205698649301,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,heave,100,10.0,0.1768397609653065,0.0,0.1768397609653065,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,heave,150,15.0,0.5146714293956914,0.0,0.5146714293956914,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,roll_rate,10,1.0,-3.947489761764011,0.0,-3.947489761764011,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,roll_rate,20,2.0,-0.0303288494775419,0.0,-0.0303288494775419,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,roll_rate,30,3.0,0.3897592976155093,0.0,0.3897592976155093,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,roll_rate,50,5.0,0.8087484437184134,0.0,0.8087484437184134,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,roll_rate,100,10.0,0.1803959026349209,0.0,0.1803959026349209,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,roll_rate,150,15.0,0.5102084373846826,0.0,0.5102084373846826,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,pitch_rate,10,1.0,-1.531774542173301,0.0,-1.531774542173301,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,pitch_rate,20,2.0,0.2352936945717538,0.0,0.2352936945717538,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,pitch_rate,30,3.0,0.5430627948710889,0.0,0.5430627948710889,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,pitch_rate,50,5.0,0.6172173610073072,0.0,0.6172173610073072,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,pitch_rate,100,10.0,0.312307942662221,0.0,0.312307942662221,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,pitch_rate,150,15.0,0.4439233734025842,0.0,0.4439233734025842,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,heave_rate,10,1.0,-2.3218812545928658,0.0,-2.3218812545928658,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,heave_rate,20,2.0,0.1102427260775276,0.0,0.1102427260775276,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,heave_rate,30,3.0,0.4950391183995816,0.0,0.4950391183995816,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,heave_rate,50,5.0,0.7501478845873701,0.0,0.7501478845873701,0.0,True,False,False
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,heave_rate,100,10.0,-0.0020734153730748,0.0,-0.0020734153730748,0.0,True,False,True
e03_probabilistic,not_an_arm,untrained,unseen_heading,untrained,persistence,heave_rate,150,15.0,0.5559140441899177,0.0,0.5559140441899177,0.0,True,False,False
e03_probabilistic,not_an_arm,shuffle,unseen_vessel,shuffled,window_mean,roll,10,1.0,-4.303879168940758,-4.311336029464496,0.001403951940222,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_vessel,shuffled,window_mean,roll,20,2.0,-0.5874378159982889,-0.5878104909106063,0.000234709944575,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_vessel,shuffled,window_mean,roll,30,3.0,0.1628699001252033,0.1634400080652639,-0.000681490802282,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_vessel,shuffled,window_mean,roll,50,5.0,0.5880279144921822,0.5883049075167901,-0.0006728110916678,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_vessel,shuffled,window_mean,roll,100,10.0,0.665363898196798,0.6650294318625622,0.0009984946919231,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_vessel,shuffled,window_mean,roll,150,15.0,-0.8034300123380731,-0.8063221027799121,0.0016010934248039,0.02,True,True,True
e03_probabilistic,not_an_arm,shuffle,unseen_vessel,shuffled,window_mean,pitch,10,1.0,-1.6086348407996458,-1.605843017682727,-0.0010713704156291,0.02,True,True,True
