experiment,model,train_seed,regime,observation_mode,threshold_set,rule,group_level,ss,heading_deg,speed_kn,scorable,base_rate,n_true_onsets,n_pred_onsets,n_matched,precision,recall,f1,f1_ci_lo,f1_ci_hi,n_boot,ci_level,bootstrap_seed,false_alarms_per_min,lead_p10,lead_p50,lead_p90,n_realizations,duration_s,n_excluded_true,n_excluded_pred
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,cell,SS5,180.0,6.0,True,0.23219827586206895,91,223,59,0.2645739910313901,0.6483516483516484,0.375796178343949,0.32795997299493085,0.4277117139076537,1000,0.95,0,2.1206896551724137,0.3,1.0,1.8200000000000003,8,4640.0,9,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,cell,SS5,180.0,12.0,True,0.3545689655172414,132,128,57,0.4453125,0.4318181818181818,0.4384615384615384,0.3824321760576741,0.49219341856060606,1000,0.95,0,0.9181034482758621,0.3,0.6,1.14,8,4640.0,8,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,cell,SS6,45.0,0.0,True,0.03327586206896552,28,84,17,0.20238095238095238,0.6071428571428571,0.30357142857142855,0.2442118949752538,0.37779279279279276,1000,0.95,0,0.8663793103448276,0.36,0.8,2.7800000000000002,8,4640.0,1,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,cell,SS6,45.0,6.0,True,0.02,20,87,16,0.1839080459770115,0.8,0.29906542056074764,0.2372699106980135,0.37212403100775193,1000,0.95,0,0.9181034482758621,0.2,0.6,1.9500000000000002,8,4640.0,0,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,cell,SS6,45.0,12.0,True,0.005969827586206897,8,73,6,0.0821917808219178,0.75,0.14814814814814814,0.0,0.18181818181818182,1000,0.95,0,0.8663793103448276,0.45,1.55,4.75,8,4640.0,0,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,cell,SS6,90.0,0.0,True,0.032844827586206896,29,61,16,0.26229508196721313,0.5517241379310345,0.35555555555555557,0.3058823529411765,0.42857142857142855,1000,0.95,0,0.5818965517241379,0.3,0.8,1.85,8,4640.0,3,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,cell,SS6,90.0,6.0,True,0.04377155172413793,28,77,12,0.15584415584415584,0.42857142857142855,0.22857142857142856,0.12496778350515467,0.3957142857142856,1000,0.95,0,0.8405172413793104,0.41000000000000003,0.7,1.2700000000000002,8,4640.0,3,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,cell,SS6,90.0,12.0,True,0.023232758620689655,17,46,4,0.08695652173913043,0.23529411764705882,0.12698412698412698,0.03076923076923077,0.23338235294117643,1000,0.95,0,0.5431034482758621,0.43000000000000005,0.65,1.08,8,4640.0,6,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,cell,SS6,135.0,0.0,True,0.028814655172413793,27,86,18,0.20930232558139536,0.6666666666666666,0.3185840707964602,0.2372699106980135,0.4324649951155975,1000,0.95,0,0.8793103448275862,0.2,0.5,1.6,8,4640.0,4,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,cell,SS6,135.0,6.0,True,0.06967672413793104,47,112,34,0.30357142857142855,0.723404255319149,0.4276729559748428,0.3560093077370564,0.4968242829896722,1000,0.95,0,1.0086206896551724,0.4,0.75,1.5,8,4640.0,1,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,cell,SS6,135.0,12.0,True,0.11215517241379311,73,107,34,0.3177570093457944,0.4657534246575342,0.3777777777777778,0.2857142857142857,0.47762132732563595,1000,0.95,0,0.9439655172413793,0.23000000000000004,0.55,1.47,8,4640.0,2,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,cell,SS6,180.0,0.0,True,0.07297413793103448,51,51,19,0.37254901960784315,0.37254901960784315,0.37254901960784315,0.3008628318584071,0.43567684499542386,1000,0.95,0,0.41379310344827586,0.2,0.5,1.22,8,4640.0,2,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,cell,SS6,180.0,6.0,True,0.08232758620689655,54,71,35,0.49295774647887325,0.6481481481481481,0.56,0.48695652173913045,0.6495934959349594,1000,0.95,0,0.46551724137931033,0.3,0.8,1.1,8,4640.0,3,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,cell,SS6,180.0,12.0,True,0.08974137931034483,59,38,25,0.6578947368421053,0.423728813559322,0.5154639175257731,0.40907869012707726,0.6105616653574234,1000,0.95,0,0.16810344827586207,0.2,0.7,1.36,8,4640.0,4,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,sea_state,SS3,,,True,0.9959105603448276,61,1633,50,0.03061849357011635,0.819672131147541,0.05903187721369539,0.04141718091281237,0.08467413065873618,1000,0.95,0,1.7058189655172413,0.2,0.4,3.2100000000000075,96,55680.0,115,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,sea_state,SS4,,,True,0.7562015086206897,1052,6281,776,0.12354720585893966,0.7376425855513308,0.21164598390835948,0.19310723460489068,0.23055584477499275,1000,0.95,0,5.932112068965517,0.4,1.1,4.1,96,55680.0,173,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,sea_state,SS5,,,True,0.34293283045977013,1465,3782,791,0.2091485986250661,0.5399317406143345,0.3015056222603392,0.26874778976891656,0.3350277520623926,1000,0.95,0,3.2230603448275863,0.3,0.9,3.1,96,55680.0,102,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,interval,sea_state,SS6,,,True,0.051232040229885055,441,893,236,0.2642777155655095,0.5351473922902494,0.3538230884557721,0.3177997144098839,0.39266777076057924,1000,0.95,0,0.7079741379310345,0.2,0.7,1.6,96,55680.0,29,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS3,45.0,0.0,False,1.0,0,2,0,,,,,,1000,0.95,0,0.02586206896551724,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS3,45.0,6.0,True,0.9897844827586207,8,114,8,0.07017543859649122,1.0,0.13114754098360656,0.0704364326375713,0.25396825396825395,1000,0.95,0,1.3706896551724137,0.34,0.75,1.6699999999999997,8,4640.0,12,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS3,45.0,12.0,True,0.9825,34,1219,33,0.027071369975389663,0.9705882352941176,0.05267358339984038,0.031768774703557316,0.07870194675583897,1000,0.95,0,15.336206896551724,0.2,0.3,0.6,8,4640.0,16,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS3,90.0,0.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS3,90.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS3,90.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS3,135.0,0.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS3,135.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS3,135.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS3,180.0,0.0,True,0.9786422413793103,19,645,19,0.02945736434108527,1.0,0.0572289156626506,0.037037037037037035,0.07199230470542553,1000,0.95,0,8.094827586206897,0.7,7.2,12.12,8,4640.0,15,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS3,180.0,6.0,False,1.0,0,3,0,,,,,,1000,0.95,0,0.03879310344827586,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS3,180.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS4,45.0,0.0,True,0.7263362068965518,130,1899,129,0.0679304897314376,0.9923076923076923,0.12715623459832429,0.11582213029989659,0.1371376779677567,1000,0.95,0,22.887931034482758,1.0,3.2,7.420000000000001,8,4640.0,13,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS4,45.0,6.0,True,0.7134913793103448,161,1769,154,0.08705483323911814,0.9565217391304348,0.15958549222797927,0.13957478953790492,0.17817596063580046,1000,0.95,0,20.88362068965517,0.4,1.4,6.340000000000003,8,4640.0,10,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS4,45.0,12.0,True,0.2851508620689655,135,1891,131,0.06927551560021153,0.9703703703703703,0.1293188548864758,0.11809711550680323,0.1406351544472636,1000,0.95,0,22.75862068965517,0.2,0.5,1.3,8,4640.0,7,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS4,90.0,0.0,True,0.9828879310344828,15,1281,6,0.00468384074941452,0.4,0.009259259259259259,0.002699009830712993,0.01740609848522872,1000,0.95,0,16.487068965517242,1.5,2.4,11.399999999999999,8,4640.0,18,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS4,90.0,6.0,True,0.9735129310344828,35,1179,12,0.010178117048346057,0.34285714285714286,0.019769357495881386,0.008620318713276752,0.030473135525260625,1000,0.95,0,15.09051724137931,0.4100000000000001,1.9,2.77,8,4640.0,16,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS4,90.0,12.0,True,0.9833620689655173,23,1289,11,0.008533747090768037,0.4782608695652174,0.016768292682926827,0.005978961610464941,0.028698703987233946,1000,0.95,0,16.525862068965516,2.1,2.6,11.9,8,4640.0,16,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS4,135.0,0.0,True,0.7279525862068965,116,1839,114,0.06199021207177814,0.9827586206896551,0.11662404092071611,0.10095745519939425,0.1335630623869735,1000,0.95,0,22.30603448275862,0.8300000000000001,3.1,8.440000000000001,8,4640.0,16,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS4,135.0,6.0,True,0.8057543103448276,72,1407,72,0.0511727078891258,1.0,0.0973630831643002,0.08741721854304636,0.10768270683571772,1000,0.95,0,17.262931034482758,0.6,3.5,9.34,8,4640.0,14,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS4,135.0,12.0,True,0.9347413793103448,43,690,41,0.059420289855072465,0.9534883720930233,0.11186903137789904,0.09615000000000001,0.12694823799883334,1000,0.95,0,8.392241379310345,0.7,4.9,7.8,8,4640.0,18,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS4,180.0,0.0,True,0.47616379310344825,118,1740,110,0.06321839080459771,0.9322033898305084,0.11840688912809473,0.1103205121643242,0.1254125412541254,1000,0.95,0,21.07758620689655,0.69,4.1,10.610000000000001,8,4640.0,12,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS4,180.0,6.0,True,0.611875,128,2977,124,0.04165267047363117,0.96875,0.07987117552334945,0.07255166027594548,0.08789878922047063,1000,0.95,0,36.89224137931034,0.7300000000000001,1.9,7.490000000000005,8,4640.0,14,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS4,180.0,12.0,True,0.8531896551724137,76,2088,72,0.034482758620689655,0.9473684210526315,0.066543438077634,0.06104091913037199,0.07096636352719804,1000,0.95,0,26.06896551724138,1.5,2.45,9.89,8,4640.0,19,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS5,45.0,0.0,True,0.31995689655172416,120,1547,115,0.07433742727860375,0.9583333333333334,0.1379724055188962,0.12727272727272726,0.1511629650814023,1000,0.95,0,18.517241379310345,0.5,2.0,9.680000000000003,8,4640.0,9,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS5,45.0,6.0,True,0.2668318965517241,130,1614,123,0.0762081784386617,0.9461538461538461,0.14105504587155962,0.12985435877472568,0.15306744649079143,1000,0.95,0,19.280172413793103,0.3,0.9,5.399999999999997,8,4640.0,7,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS5,45.0,12.0,True,0.07530172413793103,43,1019,42,0.04121687929342493,0.9767441860465116,0.07909604519774012,0.06986830248838982,0.09335076785278315,1000,0.95,0,12.633620689655173,0.21000000000000008,1.05,6.969999999999994,8,4640.0,4,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS5,90.0,0.0,True,0.49506465517241377,179,809,57,0.07045735475896168,0.31843575418994413,0.11538461538461539,0.09016929463277525,0.14023199133417585,1000,0.95,0,9.724137931034482,0.3,0.8,10.94,8,4640.0,13,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS5,90.0,6.0,True,0.5253879310344828,170,827,50,0.060459492140266025,0.29411764705882354,0.10030090270812438,0.07486381128492178,0.13243886483886486,1000,0.95,0,10.047413793103448,0.2,1.15,3.3200000000000003,8,4640.0,10,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS5,90.0,12.0,True,0.534978448275862,177,905,62,0.06850828729281767,0.3502824858757062,0.11460258780036968,0.08840677544362474,0.13513703844689762,1000,0.95,0,10.900862068965518,0.3,1.6,2.8899999999999997,8,4640.0,11,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS5,135.0,0.0,True,0.3179310344827586,104,1687,98,0.058091286307053944,0.9423076923076923,0.10943606923506422,0.09843693909810923,0.11964477886429611,1000,0.95,0,20.54741379310345,0.5,1.7,6.33,8,4640.0,8,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS5,135.0,6.0,True,0.35836206896551726,104,1907,104,0.054535920293654956,1.0,0.10343112879164594,0.09962067389533806,0.10799375530425633,1000,0.95,0,23.314655172413794,0.8600000000000002,2.5,8.55,8,4640.0,10,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS5,135.0,12.0,True,0.4620905172413793,129,2876,128,0.04450625869262865,0.9922480620155039,0.08519134775374376,0.07767636602480922,0.09299341591340252,1000,0.95,0,35.53448275862069,0.4,2.0,8.83,8,4640.0,12,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS5,180.0,0.0,True,0.17252155172413794,86,1043,82,0.07861936720997123,0.9534883720930233,0.14526129317980513,0.13274615456642577,0.1595704348504398,1000,0.95,0,12.426724137931034,1.11,3.1,8.170000000000002,8,4640.0,1,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS5,180.0,6.0,True,0.23219827586206895,91,1890,84,0.044444444444444446,0.9230769230769231,0.08480565371024737,0.07242004228613619,0.09543255748207195,1000,0.95,0,23.353448275862068,1.0,2.25,6.3,8,4640.0,9,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS5,180.0,12.0,True,0.3545689655172414,132,3575,128,0.035804195804195804,0.9696969696969697,0.06905853790126788,0.062235728377905614,0.07454857356675718,1000,0.95,0,44.57327586206897,0.7700000000000001,2.05,9.66,8,4640.0,8,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS6,45.0,0.0,True,0.03327586206896552,28,484,26,0.05371900826446281,0.9285714285714286,0.1015625,0.0727798961096375,0.12937868445547626,1000,0.95,0,5.922413793103448,0.3,0.75,2.7,8,4640.0,1,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS6,45.0,6.0,True,0.02,20,294,20,0.06802721088435375,1.0,0.12738853503184713,0.09522868435911915,0.16445666969147005,1000,0.95,0,3.543103448275862,0.29,1.05,5.700000000000001,8,4640.0,0,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS6,45.0,12.0,True,0.005969827586206897,8,203,8,0.03940886699507389,1.0,0.07582938388625593,0.0,0.11811800663075009,1000,0.95,0,2.521551724137931,0.8900000000000001,1.75,5.9799999999999995,8,4640.0,0,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS6,90.0,0.0,True,0.032844827586206896,29,274,18,0.06569343065693431,0.6206896551724138,0.11881188118811882,0.06795705117656739,0.16822744579753923,1000,0.95,0,3.310344827586207,0.3,0.9,2.8200000000000007,8,4640.0,3,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS6,90.0,6.0,True,0.04377155172413793,28,376,15,0.0398936170212766,0.5357142857142857,0.07425742574257427,0.042016255321026055,0.11315162880863075,1000,0.95,0,4.668103448275862,0.24000000000000002,0.5,3.119999999999999,8,4640.0,3,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS6,90.0,12.0,True,0.023232758620689655,17,302,7,0.023178807947019868,0.4117647058823529,0.0438871473354232,0.008090815273477818,0.0817507456656839,1000,0.95,0,3.814655172413793,0.3,0.4,0.8400000000000002,8,4640.0,6,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS6,135.0,0.0,True,0.028814655172413793,27,459,23,0.05010893246187364,0.8518518518518519,0.09465020576131687,0.06420352744011297,0.1267637547338411,1000,0.95,0,5.637931034482759,0.3,1.0,5.4,8,4640.0,4,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS6,135.0,6.0,True,0.06967672413793104,47,822,44,0.0535279805352798,0.9361702127659575,0.10126582278481013,0.08781419296613371,0.11632664475186047,1000,0.95,0,10.060344827586206,0.4,1.05,9.590000000000002,8,4640.0,1,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS6,135.0,12.0,True,0.11215517241379311,73,1228,61,0.0496742671009772,0.8356164383561644,0.0937740199846272,0.0792605498156371,0.1078813739054191,1000,0.95,0,15.09051724137931,0.4,1.4,6.7,8,4640.0,2,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS6,180.0,0.0,True,0.07297413793103448,51,873,43,0.049255441008018326,0.8431372549019608,0.09307359307359307,0.07760408388722281,0.10466610986805247,1000,0.95,0,10.732758620689655,0.62,1.9,6.100000000000002,8,4640.0,2,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS6,180.0,6.0,True,0.08232758620689655,54,1114,52,0.0466786355475763,0.9629629629629629,0.08904109589041095,0.07743123457918304,0.10016701576764897,1000,0.95,0,13.732758620689655,0.51,1.8,4.929999999999999,8,4640.0,3,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,cell,SS6,180.0,12.0,True,0.08974137931034483,59,2073,56,0.027013989387361312,0.9491525423728814,0.052532833020637895,0.041662344398340254,0.06328368185808923,1000,0.95,0,26.08189655172414,0.6499999999999999,1.9,10.2,8,4640.0,4,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,sea_state,SS3,,,True,0.9959105603448276,61,1983,60,0.030257186081694403,0.9836065573770492,0.05870841487279843,0.044205598375907894,0.07588477866042496,1000,0.95,0,2.072198275862069,0.2,0.6,10.07,96,55680.0,115,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,sea_state,SS4,,,True,0.7562015086206897,1052,20049,976,0.04868073220609507,0.9277566539923955,0.09250746410122744,0.08298421048100116,0.10218111444714478,1000,0.95,0,20.552801724137932,0.45,2.0,8.05,96,55680.0,173,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,sea_state,SS5,,,True,0.34293283045977013,1465,19699,1073,0.05446977003908828,0.7324232081911263,0.1013986013986014,0.0949262283643489,0.1080035208004757,1000,0.95,0,20.07112068965517,0.4,1.8,8.3,96,55680.0,102,0
probabilistic,tcn_gaussian,1,unseen_vessel,ideal,strict,point,sea_state,SS6,,,True,0.051232040229885055,441,8502,373,0.04387203011056222,0.8458049886621315,0.08341719780834173,0.0756864548986966,0.09194708603495999,1000,0.95,0,8.75969827586207,0.3,1.4,6.280000000000001,96,55680.0,29,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS3,45.0,0.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS3,45.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS3,45.0,12.0,False,1.0,0,19,0,,,,,,1000,0.95,0,0.24568965517241378,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS3,90.0,0.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS3,90.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS3,90.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS3,135.0,0.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS3,135.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS3,135.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS3,180.0,0.0,False,1.0,0,22,0,,,,,,1000,0.95,0,0.28448275862068967,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS3,180.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS3,180.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS4,45.0,0.0,True,0.9930818965517242,20,259,20,0.07722007722007722,1.0,0.14336917562724014,0.10832770270270271,0.17360134362492852,1000,0.95,0,3.0905172413793105,2.3800000000000003,5.4,9.080000000000004,8,4640.0,16,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS4,45.0,6.0,True,0.9945689655172414,19,608,19,0.03125,1.0,0.06060606060606061,0.01792848773013048,0.1139900592395065,1000,0.95,0,7.616379310344827,0.8,1.3,2.42,8,4640.0,14,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS4,45.0,12.0,True,0.7961422413793103,290,4449,284,0.06383456956619465,0.9793103448275862,0.11985650981219668,0.11228259028150324,0.12680176189010006,1000,0.95,0,53.85775862068966,0.3,0.6,0.9,8,4640.0,19,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS4,90.0,0.0,False,1.0,0,675,0,,,,,,1000,0.95,0,8.72844827586207,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS4,90.0,6.0,False,1.0,0,746,0,,,,,,1000,0.95,0,9.64655172413793,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS4,90.0,12.0,False,1.0,0,711,0,,,,,,1000,0.95,0,9.193965517241379,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS4,135.0,0.0,True,0.9943318965517242,20,236,20,0.0847457627118644,1.0,0.15625,0.08274444969296176,0.19469192270723543,1000,0.95,0,2.793103448275862,2.19,4.4,8.280000000000006,8,4640.0,15,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS4,135.0,6.0,False,0.9999568965517242,0,344,0,,,,,,1000,0.95,0,4.448275862068965,,,,8,4640.0,9,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS4,135.0,12.0,False,1.0,0,91,0,,,,,,1000,0.95,0,1.1767241379310345,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS4,180.0,0.0,True,0.9558405172413793,132,2403,125,0.05201831044527674,0.946969696969697,0.09861932938856016,0.07085987261146497,0.12839003333858942,1000,0.95,0,29.45689655172414,0.8,3.2,7.5,8,4640.0,18,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS4,180.0,6.0,True,0.9916163793103449,21,2343,20,0.008536064874093044,0.9523809523809523,0.016920473773265655,0.008517525408800658,0.025286522765162026,1000,0.95,0,30.038793103448278,0.3,0.9,1.3300000000000005,8,4640.0,17,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS4,180.0,12.0,False,1.0,0,998,0,,,,,,1000,0.95,0,12.905172413793103,,,,8,4640.0,8,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS5,45.0,0.0,True,0.8553879310344827,229,1531,217,0.1417374265186153,0.9475982532751092,0.2465909090909091,0.2275973567393059,0.26425859609498054,1000,0.95,0,16.99137931034483,0.5600000000000002,1.9,5.6,8,4640.0,20,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS5,45.0,6.0,True,0.7990086206896552,180,1896,177,0.09335443037974683,0.9833333333333333,0.17052023121387286,0.14105735864462135,0.2061770888681269,1000,0.95,0,22.228448275862068,0.3,0.7,2.2400000000000007,8,4640.0,18,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS5,45.0,12.0,True,0.43004310344827584,302,4179,292,0.06987317540081359,0.9668874172185431,0.13032805177415757,0.12201250696237785,0.13840504162123538,1000,0.95,0,50.26293103448276,0.3,0.8,1.5,8,4640.0,16,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS5,90.0,0.0,True,0.9732112068965517,71,2473,61,0.02466639708855641,0.8591549295774648,0.04795597484276729,0.0289251528315027,0.0676252822213711,1000,0.95,0,31.189655172413794,0.2,0.4,1.2,8,4640.0,19,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS5,90.0,6.0,True,0.9667025862068965,87,2503,75,0.02996404314822213,0.8620689655172413,0.05791505791505792,0.03778886413063251,0.07642438992544383,1000,0.95,0,31.396551724137932,0.2,0.3,1.9800000000000026,8,4640.0,18,0
probabilistic,tcn_gaussian,2,unseen_vessel,ideal,permissive,interval,cell,SS5,90.0,12.0,True,0.9734913793103448,70,2385,64,0.026834381551362682,0.9142857142857143,0.05213849287169042,0.03723616876139545,0.0663069123195321,1000,0.95,0,30.012931034482758,0.2,0.4,0.7,8,4640.0,17,0
