experiment,model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_realizations,skill_ci_lo,skill_ci_hi,regime,phase_lag_s,phase_lag_raw_s,phase_lag_std_s,dominant_period_s,phase_lag_identified,n_realizations_phase,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name
probabilistic,dlinear_gaussian,roll_rate,100,10.0,434304,0.9552482629875223,0.5567120679637355,1.958738621708589,0.7621629333157459,1.972726817260997,0.4842273418849866,384,0.7468214895800824,0.7747970726712947,id,2.1227925636985754,2.125,3.4359585561159496,9.0,True,32,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,roll_rate,150,15.0,434304,1.3804441452199785,0.7835709762876335,2.8980935747304644,0.7731112981794235,1.9741281062750022,0.6992677632378931,384,0.7647529772705072,0.7801279548989316,id,13.327415698893784,13.321875,6.116227277480795,9.025,False,32,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch_rate,10,1.0,434304,0.05075350590440116,0.023812474374875037,0.7528444431836472,0.9954551286273972,0.9236173504276821,0.05495079307561696,384,0.9944482406670527,0.9963973973778412,id,0.009855541017093686,0.0,0.011282129363857406,7.199999999999999,True,32,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch_rate,20,2.0,434304,0.2625662652102538,0.13139290859467154,1.3414123591158549,0.9616863747840042,0.9237371608217294,0.2842434800140362,384,0.9542549118900463,0.9686126607154492,id,0.11813321240593579,0.125,0.07760041046396965,7.199999999999999,True,32,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch_rate,30,3.0,434304,0.4788822412784588,0.2612965222473089,1.664055642972382,0.9171825649506498,0.9238676654473805,0.5183450608660076,384,0.9042923267691158,0.9291169140257433,id,0.26886683813544443,0.2625,0.21960443245111363,7.199999999999999,True,32,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch_rate,50,5.0,434304,0.5442364725606088,0.3080812332852773,1.549273352583568,0.8765988565303442,0.923797316378609,0.589129739729141,384,0.8564542351688561,0.8941249420064669,id,0.32993990365740344,0.3343750000000001,0.29527860129525785,7.199999999999999,True,32,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch_rate,100,10.0,434304,0.9452167715309724,0.5791258734438048,1.2730898977022085,0.4487549608725937,0.9237004804982916,1.0232935799936727,384,0.43232801977110946,0.46487092049461753,id,4.627553452404412,4.625,3.978851774978892,7.199999999999999,False,32,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch_rate,150,15.0,434304,0.9483547056684549,0.5943506872698113,1.3079980284130317,0.47431276882118434,0.9234069683655249,1.027017055488642,384,0.45631697225057566,0.4909298301176183,id,14.693406333819079,14.696875,8.439512281529439,7.199999999999999,False,32,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave_rate,10,1.0,434304,0.008280427167033698,0.005491064143071052,0.2852226587419099,0.9991571749493925,0.4495602477358838,0.018418948758784474,384,0.9990611292127897,0.9992475447477154,id,0.011578568163261449,-0.003125,0.017053304771211857,8.5,True,32,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave_rate,20,2.0,434304,0.05275447310999627,0.034392189864133435,0.5351982235990471,0.9902839609162974,0.44960586015695647,0.1173349321816664,384,0.9890056323417227,0.991455681551484,id,0.07090718620823902,0.07187500000000001,0.12338219998584779,8.5,True,32,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave_rate,30,3.0,434304,0.1285558901985056,0.08354775846299757,0.7216245802205107,0.9682633323200763,0.4496495382799816,0.28590241789252807,384,0.9640690311615009,0.9721376483865805,id,0.10237695850092207,0.09687500000000002,0.24106995499716116,8.5,True,32,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave_rate,50,5.0,434304,0.15669278993515898,0.10258967932320173,0.8524864976952896,0.9662150711619434,0.44959255402628673,0.34852176383240874,384,0.9618623565873606,0.9701197505512728,id,0.09282012763969905,0.096875,0.266148984063216,8.5,True,32,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave_rate,100,10.0,434304,0.33394874947326403,0.2271605828933745,0.47861232963563727,0.5131536949159909,0.4493860488108614,0.743122200515435,384,0.4899608462736016,0.537436730057678,id,2.7971799168192253,2.7906250000000004,3.9098942157850183,8.525,False,32,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave_rate,150,15.0,434304,0.43386276186234113,0.29185380509397507,0.6814233587032514,0.5946121581104784,0.44913945544323325,0.9659867477778894,384,0.5708549589173465,0.6171557047194656,id,12.138811715468396,12.140625,4.770028471621093,8.55,False,32,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,roll,10,1.0,434304,0.046713828582511954,0.024976153899443354,1.9446628367671026,0.9994229648140366,3.682816873957597,0.012684265925042518,384,0.9993826937366641,0.9994616774711172,id,0.008415126673074983,0.0,0.006752211559706172,9.475000000000001,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,roll,20,2.0,434304,0.26732272592371165,0.13986190781939722,3.7444545258092843,0.9949032346372322,3.683691963859013,0.0725692399219141,384,0.9943769190362466,0.9953969556063585,id,0.05399909262522677,0.053125,0.07537408411218872,9.475000000000001,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,roll,30,3.0,434304,0.6859907100887892,0.3561797851612184,5.26736094690192,0.9830390446916364,3.6845301229084004,0.18618132766066228,384,0.9814156225089548,0.9845643280100738,id,0.054081730438861095,0.046875,0.21862206238802045,9.475000000000001,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,roll,50,5.0,434304,0.8135252597098286,0.4292733926344972,7.0875605548865055,0.9868250638402831,3.685983647312865,0.2207077777740279,384,0.9857270058159904,0.9878455115175733,id,0.023539959411026115,0.021875,0.2744052371618456,9.475000000000001,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,roll,100,10.0,434304,1.7324390983912916,0.9509076690910708,3.793711335438843,0.7914609510636611,3.6900743810329235,0.46948622697040276,384,0.780113581755641,0.8008377344017232,id,1.9203784584782566,1.9250000000000003,3.495519323365823,9.45,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,roll,150,15.0,434304,2.5313259740486456,1.3686311492390677,5.251935256462554,0.7676956064658602,3.6937274583324062,0.6853039382584697,384,0.7566926608045325,0.7777830533898746,id,11.784623883934348,11.79375,0.1927991857210008,9.475,False,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch,10,1.0,434304,0.03334998696741796,0.01918662202953237,0.8963189522817477,0.9986155853764477,1.2413165389175655,0.026866625813669835,384,0.9984281982396802,0.998801708974123,id,0.008282917978229644,0.0,0.010541830268298052,7.725,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch,20,2.0,434304,0.2032460723241432,0.12085867841361227,1.6396866224861668,0.9846353519505591,1.2413790185919036,0.1637260411849761,384,0.9828675207884384,0.9862989243162602,id,0.10815374625056182,0.10937500000000001,0.08459437112217083,7.725,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch,30,3.0,434304,0.43693763836907445,0.2661776179861989,2.1223575061775537,0.957616010753284,1.2413993725281671,0.35197185373086726,384,0.9531394676803491,0.9617037919766751,id,0.2261144305175592,0.221875,0.21842625646649852,7.7,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch,50,5.0,434304,0.5265284179582125,0.3238824954712165,2.2343246831224586,0.9444670089599352,1.2415168463730468,0.4241009048700439,384,0.9384072105164654,0.9500216771149952,id,0.24122401068184648,0.24062499999999998,0.2743245983566541,7.75,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch,100,10.0,434304,1.0868003408925229,0.6846459609577756,1.5591545468409598,0.5141287509941461,1.2411836658196425,0.8756160516943564,384,0.4990340700332026,0.5290752131435906,id,3.608688533161961,3.609375,3.889091239403933,7.725,False,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch,150,15.0,434304,1.2423684654042388,0.7788503862949689,1.785131912400982,0.5156489885985771,1.2405036351372414,1.0015032848064094,384,0.4911992076554522,0.5388989942631274,id,13.152556432679706,13.149999999999999,6.158063305433289,7.75,False,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave,10,1.0,434304,0.015942160830844855,0.009066401786451598,0.44174333995484594,0.9986975701194021,0.7591945699315659,0.020998781422108814,384,0.9983988647266331,0.9989708077675861,id,0.00818950830150892,-0.003125,0.020846415953700844,8.875,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave,20,2.0,434304,0.10289812392376661,0.05756888887770751,0.8382135080550518,0.984930265443658,0.7592353662201028,0.13552862327271564,384,0.9812334334623737,0.9883583481938361,id,0.0582532544479248,0.05937500000000001,0.13924222623855842,8.850000000000001,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave,30,3.0,434304,0.25814638274280555,0.14221399964028292,1.1513183823181896,0.9497262582135005,0.7592379733777742,0.34000720695559783,384,0.9372213928822912,0.9614129273957226,id,0.0781712520176196,0.07812500000000001,0.2635758632853178,8.850000000000001,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave,50,5.0,434304,0.310202748564428,0.1734764388971762,1.4421558821616272,0.9537334760426859,0.7593097520603712,0.4085325490983084,384,0.9426955546825804,0.9641184324056922,id,0.04718365510949848,0.037500000000000006,0.26827567951563525,8.850000000000001,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave,100,10.0,434304,0.5723373766154424,0.3614020639307308,0.8335183990732865,0.5285085352075478,0.7591324816869609,0.7539360920818217,384,0.48786539703834475,0.5694681705235565,id,2.427837970955732,2.4281249999999996,3.8486392159009326,8.875,False,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave,150,15.0,434304,0.747377865325504,0.4745453308118521,1.106452908012778,0.5437376912003535,0.758700750262978,0.9850759539468633,384,0.4906901635035303,0.590686709452232,id,11.687105585296006,11.6875,0.28324482727135664,8.875,False,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,roll_rate,10,1.0,434304,0.02495903075997988,0.014468459404427324,1.067513758350997,0.9994533511100779,1.9695482829582032,0.012672464532066285,384,0.9994307194575299,0.9994737626448322,id,0.007161337216704943,0.0,0.00846908303124087,9.0,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,roll_rate,20,2.0,434304,0.14113410463492115,0.08186263169943622,2.0483978110523133,0.995252823941842,1.9698951249631573,0.07164549160329577,384,0.9949619682211835,0.9955172693428264,id,0.07059114064457418,0.071875,0.07580164146740152,9.0,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,roll_rate,30,3.0,434304,0.35866505737739607,0.20398023587507527,2.8659956780901075,0.9843387265085297,1.9702531268505945,0.182040090427728,384,0.9834493850071271,0.9851444430827196,id,0.10933481386394935,0.1125,0.23622304678084474,9.0,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,roll_rate,50,5.0,434304,0.43008938152500426,0.24705033464231488,3.798345550151574,0.9871788052363778,1.9711142946671736,0.2181960643726272,384,0.9864922907305277,0.987790880220777,id,0.0925799730544736,0.09375000000000001,0.3100965888182742,9.0,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,roll_rate,100,10.0,434304,0.9547825979142684,0.5569910176602643,1.958738621708589,0.7623947587469744,1.972726817260997,0.4839912904108649,384,0.746672460094591,0.7754053769852743,id,2.1270733504017967,2.128125,3.42367087204991,9.0,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,roll_rate,150,15.0,434304,1.3802439241204003,0.7834779292041218,2.8980935747304644,0.7731771097677613,1.9741281062750022,0.6991663406914324,384,0.7648070281074416,0.7802096511014459,id,12.537450483655753,12.537500000000001,4.405851277764541,9.025,False,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch_rate,10,1.0,434304,0.05062661284540353,0.02289774160045757,0.7528444431836472,0.9954778262392119,0.9236173504276821,0.05481340603006301,384,0.9944191406121604,0.9964700906694912,id,0.005048354783051062,0.0,0.012245416019907432,7.199999999999999,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch_rate,20,2.0,434304,0.26207321102888287,0.13164344542775788,1.3414123591158549,0.961830132447378,0.9237371608217294,0.28370971976027276,384,0.9544829307560986,0.9686688328321597,id,0.12106981735342644,0.125,0.0776668270335363,7.199999999999999,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch_rate,30,3.0,434304,0.4806441189476114,0.26274708760978077,1.664055642972382,0.9165720490591402,0.9238676654473805,0.520252128008897,384,0.9037630319120351,0.9284252160872704,id,0.28712920959696553,0.290625,0.22346919534990672,7.199999999999999,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch_rate,50,5.0,434304,0.5450403196765531,0.30854177092393587,1.549273352583568,0.8762340558777805,0.923797316378609,0.589999895012873,384,0.8560291641145117,0.8938489462034951,id,0.336994274128841,0.34062500000000007,0.29651327387146476,7.199999999999999,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch_rate,100,10.0,434304,0.9440434835516763,0.5784386503205232,1.2730898977022085,0.45012262125170777,0.9237004804982916,1.0220233760649455,384,0.43334612345578394,0.4665116643149886,id,4.369856411384681,4.371874999999999,3.9170351781243276,7.199999999999999,False,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,pitch_rate,150,15.0,434304,0.948275660516321,0.5942891022052804,1.3079980284130317,0.4744003969948988,0.9234069683655249,1.0269314538472833,384,0.4564312252362749,0.49100249024593273,id,13.903291233028966,13.90625,7.44823956837353,7.199999999999999,False,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave_rate,10,1.0,434304,0.008262426028740803,0.005420934504915623,0.2852226587419099,0.9991608354656187,0.4495602477358838,0.01837890709944392,384,0.9990649215179261,0.9992491314563948,id,0.009157248675164906,-0.003125,0.01664123906458715,8.5,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave_rate,20,2.0,434304,0.05269333919730689,0.03448575777961749,0.5351982235990471,0.9903064665082177,0.44960586015695647,0.11719895994885778,384,0.9890718340621527,0.991446140264688,id,0.07386874829618144,0.07187500000000001,0.12287300377251474,8.5,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave_rate,30,3.0,434304,0.12768895122845514,0.08283124896525308,0.7216245802205107,0.9686899324868978,0.4496495382799816,0.28397438528881025,384,0.964422522980157,0.972610232123448,id,0.11946755578556423,0.115625,0.2488888330274206,8.5,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave_rate,50,5.0,434304,0.15613711955659118,0.10214962941776536,0.8524864976952896,0.9664542652807164,0.44959255402628673,0.34728582170304845,384,0.9620681701995941,0.9703596141088082,id,0.10015155811622312,0.10937500000000001,0.2691476969752087,8.5,True,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave_rate,100,10.0,434304,0.33467540271548674,0.2276241309577265,0.47861232963563727,0.5110326908008853,0.4493860488108614,0.7447391916172851,384,0.48713109234010143,0.5360839086143656,id,2.7986094481879578,2.790625,3.9009536245418177,8.525,False,32,2,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,heave_rate,150,15.0,434304,0.4339253514798105,0.2918891751759054,0.6814233587032514,0.5944951860983241,0.44913945544323325,0.9661261023073363,384,0.5707482095447449,0.6170346189028423,id,11.352417476418456,11.353125,1.7237076732920085,8.55,False,32,2,False,120600,,,,,gaussian_nll
probabilistic,tcn_quantile,roll,10,1.0,434304,0.01926095357286982,0.012218913668532784,1.9446628367671026,0.9999019004671404,3.682816873957597,0.00522995148335241,384,0.999888441143598,0.9999126456173364,id,-0.011610850565683863,-0.0125,0.03930674844384404,9.475000000000001,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,roll,20,2.0,434304,0.041128394637768094,0.02590296433332181,3.7444545258092843,0.9998793558147904,3.683691963859013,0.01116499290420642,384,0.9998608290214629,0.9998938215351675,id,-0.023098177856116328,-0.025,0.06258914870182547,9.475000000000001,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,roll,30,3.0,434304,0.07409090648926289,0.04460355813575689,5.26736094690192,0.9998021465362593,3.6845301229084004,0.020108644526640185,384,0.9997748650013877,0.999824227557233,id,-0.013561091929297097,-0.018750000000000003,0.05294339543419708,9.475000000000001,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,roll,50,5.0,434304,0.11418793671824082,0.06579427180268753,7.0875605548865055,0.9997404345487109,3.685983647312865,0.03097895911759822,384,0.9997030432579465,0.999772126488276,id,0.005388029263249357,0.003125000000000001,0.06998936719182731,9.475000000000001,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,roll,100,10.0,434304,0.4191659966789353,0.2340023616634368,3.793711335438843,0.9877920279798379,3.6900743810329235,0.11359283130807855,384,0.9860624758354846,0.9892817593087709,id,0.045192841861166025,0.04062500000000001,0.11420135111050865,9.45,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,roll,150,15.0,434304,0.9040933684784083,0.49921725383608373,5.251935256462554,0.9703661662503547,3.6937274583324062,0.24476450379113138,384,0.9679346766224837,0.9726333603260884,id,4.222379378132712,4.221875,6.7007501854306515,9.475,False,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,pitch,10,1.0,434304,0.017067636270163358,0.01049043431201467,0.8963189522817477,0.9996374051770714,1.2413165389175655,0.01374962447938253,384,0.9996138927910463,0.9996613274832487,id,0.0012915819275075044,0.0,0.0058515933552557575,7.725,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,pitch,20,2.0,434304,0.05271780941905987,0.028563435675184417,1.6396866224861668,0.9989663035981285,1.2413790185919036,0.04246713423500398,384,0.9988126949001853,0.9991171347522813,id,0.005757658128284071,0.0,0.00634673977462873,7.725,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,pitch,30,3.0,434304,0.08863943044626951,0.04736697745950109,2.1223575061775537,0.9982557174727593,1.2413993725281671,0.07140283168159754,384,0.9980382204758494,0.9984926981481721,id,0.007756744511719253,0.0,0.009613810528684702,7.7,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,pitch,50,5.0,434304,0.2182657253348456,0.10740268173543735,2.2343246831224586,0.9904571407268037,1.2415168463730468,0.17580568960661677,384,0.9882727592169179,0.9923331007098133,id,0.01613205665039224,0.0125,0.032251783458146895,7.75,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,pitch,100,10.0,434304,0.6309918036736298,0.34870712302100815,1.5591545468409598,0.8362168932523857,1.2411836658196425,0.5083790747898224,384,0.8166771298159423,0.8547934353078442,id,0.871004415621256,0.88125,2.1562679198341694,7.725,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,pitch,150,15.0,434304,0.9461263355813198,0.5536404411872778,1.785131912400982,0.7190961866389911,1.2405036351372414,0.762695335009354,384,0.7042636035774558,0.7334341829669124,id,6.466779586845438,6.465625,3.3839140965310106,7.75,False,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,heave,10,1.0,434304,0.006593688095018758,0.004223152230364446,0.44174333995484594,0.9997771991834047,0.7591945699315659,0.008685109662484963,384,0.9997591402954868,0.9997937432446814,id,-0.0008703222258383415,0.0,0.003654402673923332,8.875,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,heave,20,2.0,434304,0.01336532884858936,0.00855771227779734,0.8382135080550518,0.9997457564247653,0.7592353662201028,0.017603670012277514,384,0.9997299116728712,0.999760990837228,id,0.0022551124726275496,0.0,0.008430576408011866,8.850000000000001,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,heave,30,3.0,434304,0.02561413349730826,0.015938915667681346,1.1513183823181896,0.9995050418728044,0.7592379733777742,0.033736633829513994,384,0.9994695220808054,0.9995381593355377,id,0.006479481755622435,0.0,0.01201727050602808,8.850000000000001,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,heave,50,5.0,434304,0.08402677064453412,0.04772169988112656,1.4421558821616272,0.9966052254759045,0.7593097520603712,0.11066204591279018,384,0.9962375319931513,0.9969763917393731,id,0.01167731815357777,0.003125,0.0188573331944597,8.850000000000001,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,heave,100,10.0,434304,0.25135679599632765,0.14627908427769493,0.8335183990732865,0.909060851808136,0.7591324816869609,0.33111057958916085,384,0.8917699238956331,0.9231979913961258,id,0.2763228566319447,0.27499999999999997,1.2330494041091804,8.875,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,heave,150,15.0,434304,0.44448780441106656,0.271989695090689,1.106452908012778,0.838618469452699,0.758700750262978,0.5858539144148729,384,0.8316151545798879,0.8456316690412835,id,5.675339341599413,5.668749999999999,4.446581060629203,8.875,False,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,roll_rate,10,1.0,434304,0.023890119201091613,0.015624929187927825,1.067513758350997,0.9994991707658574,1.9695482829582032,0.012129745387713655,384,0.9994234479195342,0.999557377681214,id,-0.0057081613746091595,-0.00625,0.03408358666435562,9.0,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,roll_rate,20,2.0,434304,0.04258089327881988,0.027087323171047076,2.0483978110523133,0.9995678834203336,1.9698951249631573,0.021615817379930957,384,0.9995100219724622,0.999613133497463,id,-0.007195991094735266,-0.009375000000000001,0.03209856836777048,9.0,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,roll_rate,30,3.0,434304,0.053167841519221985,0.032531619023167535,2.8659956780901075,0.9996558506160145,1.9702531268505945,0.026985284679745484,384,0.9996144608432944,0.9996908197642633,id,-0.00890343614598131,-0.009374999999999998,0.06815948378923044,9.0,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,roll_rate,50,5.0,434304,0.10304278497975472,0.05992946548934971,3.798345550151574,0.9992640535194129,1.9711142946671736,0.05227641302106923,384,0.9991133273415591,0.9993797544347768,id,-0.0009609466118073045,0.0,0.04702537884040408,9.0,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,roll_rate,100,10.0,434304,0.3386019034941381,0.18782086334010684,1.958738621708589,0.9701168883735801,1.972726817260997,0.17164155752911842,384,0.965871608721382,0.9738803450225455,id,0.8735547591992482,0.8750000000000001,2.2127042796596137,9.0,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,roll_rate,150,15.0,434304,0.6050723566025804,0.3421575851014089,2.8980935747304644,0.9564097041833592,1.9741281062750022,0.3065010597231687,384,0.9527674250064959,0.9597963911842216,id,4.343693581872128,4.34375,5.8441449830609455,9.025,False,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,pitch_rate,10,1.0,434304,0.027034474042340984,0.014823465268770729,0.7528444431836472,0.9987104881092835,0.9236173504276821,0.029270210255169675,384,0.9985393456053191,0.9988850296685643,id,0.0009964686300951027,0.0,0.008577493474483834,7.199999999999999,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,pitch_rate,20,2.0,434304,0.058882790858573,0.031653836500644385,1.3414123591158549,0.9980731311088237,0.9237371608217294,0.06374409664995247,384,0.9978345494134879,0.9983309580714268,id,0.004181685931810313,0.0,0.010943526306997043,7.199999999999999,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,pitch_rate,30,3.0,434304,0.0919539129648854,0.04735800108353992,1.664055642972382,0.9969464520716315,0.9238676654473805,0.09953147664320189,384,0.9964185199848031,0.997451058113446,id,0.0051532937163606875,0.0,0.016036963159610406,7.199999999999999,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,pitch_rate,50,5.0,434304,0.225214447555473,0.11356119931508171,1.549273352583568,0.9788682048452538,0.923797316378609,0.24379205650687466,384,0.9755030610795082,0.9821831427384522,id,0.019634592162873835,0.0125,0.02545994405938944,7.199999999999999,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,pitch_rate,100,10.0,434304,0.5710848121700446,0.3128952020505178,1.2730898977022085,0.7987744713876334,0.9237004804982916,0.6182575674984732,384,0.7837263947377028,0.8140974586526482,id,1.7071658667255338,1.7062499999999998,2.929228330771431,7.199999999999999,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,pitch_rate,150,15.0,434304,0.7754295518282467,0.4569308646178891,1.3079980284130317,0.6485443597270548,0.9234069683655249,0.839748429883299,384,0.6338380848950889,0.6639405023354945,id,7.076050968349518,7.071875,3.252214848222579,7.199999999999999,False,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,heave_rate,10,1.0,434304,0.007196836881587326,0.004709436509117813,0.2852226587419099,0.9993633287030977,0.4495602477358838,0.01600861490274705,384,0.9993158687231694,0.9994104255447875,id,0.001111421000214987,0.0,0.005807700535592789,8.5,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,heave_rate,20,2.0,434304,0.012607635292171987,0.00798721709895882,0.5351982235990471,0.9994450703268835,0.44960586015695647,0.028041527945767183,384,0.9994084643946378,0.9994809854895178,id,0.0026355948930135474,0.0,0.007758322315125211,8.5,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,heave_rate,30,3.0,434304,0.025371072753284936,0.015127248555682194,0.7216245802205107,0.9987638959606432,0.4496495382799816,0.056424104982594744,384,0.998637371947442,0.9988925727851145,id,0.0034662030000135132,0.0,0.013263648849646991,8.5,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,heave_rate,50,5.0,434304,0.04682466979898009,0.027367679651763212,0.8524864976952896,0.9969830061224166,0.44959255402628673,0.1041491220876455,384,0.9967370666182785,0.9972255407900794,id,0.011248064144753663,0.00625,0.023351064786511156,8.5,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,heave_rate,100,10.0,434304,0.1719369959338451,0.10179042701669465,0.47861232963563727,0.8709461680912416,0.4493860488108614,0.3826042138798357,384,0.8582130575966581,0.8824290416107532,id,0.6983953912500986,0.69375,2.0653201159874883,8.525,True,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,heave_rate,150,15.0,434304,0.29619826389215387,0.18407226153805356,0.6814233587032514,0.8110569229842177,0.44913945544323325,0.6594795008598179,384,0.8017990236283596,0.8202039754212836,id,6.323319683901136,6.31875,4.104565308713307,8.55,False,32,0,False,664804,,,,,pinball
probabilistic,tcn_quantile,roll,10,1.0,434304,0.02117790218992175,0.014222327669648248,1.9446628367671026,0.9998814020323354,3.682816873957597,0.00575046300555361,384,0.9998598895149795,0.9998968322035132,id,-0.014901138549069664,-0.015625,0.043246655087423265,9.475000000000001,True,32,1,False,664804,,,,,pinball
probabilistic,tcn_quantile,roll,20,2.0,434304,0.042517269030646364,0.026609096032477738,3.7444545258092843,0.9998710701133421,3.683691963859013,0.011542026164996036,384,0.9998495518844944,0.9998870716343791,id,-0.031600198661357236,-0.03125,0.09821532942654904,9.475000000000001,True,32,1,False,664804,,,,,pinball
probabilistic,tcn_quantile,roll,30,3.0,434304,0.07429545989501105,0.04352206432594455,5.26736094690192,0.999801052543227,3.6845301229084004,0.020164161349389538,384,0.9997709502721145,0.9998252212374208,id,-0.02316909753774415,-0.025,0.07939068534726278,9.475000000000001,True,32,1,False,664804,,,,,pinball
