experiment,model,head,n_realizations,dof,horizon_samples,horizon_s,n_windows,n_quantiles,alpha,picp,mean_interval_width,winkler,crps,pinball,crossing_rate,picp_ci_lo,picp_ci_hi,regime,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name
probabilistic,lstm_quantile,quantile,480,heave,150,15.0,542880,9,0.1,0.32799882110226936,1.1859260137899117,13.268652797435381,0.9437804501013469,0.47189022505067335,0.005376878868258179,0.3232758620689655,0.3335461796345417,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,10,1.0,542880,9,0.1,0.4062610521662246,0.2683164958924776,5.085541711732776,0.31519010670613895,0.15759505335306953,0.011096374889478337,0.3976902814618332,0.41424057802829356,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,20,2.0,542880,9,0.1,0.36607169171824344,0.25444506231489367,5.635684231239962,0.3408550117910664,0.17042750589553324,0.008869363395225463,0.3578225851016799,0.374691322207486,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,30,3.0,542880,9,0.1,0.33950228411435307,0.2520789198987927,5.908251562626017,0.3543717750544124,0.17718588752720624,0.012960506926024167,0.3313965793545535,0.3484292108753316,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,50,5.0,542880,9,0.1,0.3553253020925435,0.2994151588246625,5.782524640195792,0.35769374855074737,0.1788468742753738,0.020518346595932803,0.3485329170350722,0.36201476385204834,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,100,10.0,542880,9,0.1,0.33658082817565577,0.8178730650401675,10.209325403590057,0.6979813724521988,0.3489906862260999,0.05347959033303861,0.33080538056292363,0.3426124097406425,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,150,15.0,542880,9,0.1,0.37423740053050397,1.6649582577642892,16.55211000330195,1.2037332551034456,0.6018666275517235,0.046284630120837014,0.3693060160624816,0.37967511236368995,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,10,1.0,542880,9,0.1,0.46555408193339226,0.20000827804706578,2.3567535244093323,0.16005040932916595,0.08002520466458292,0.011262157382847039,0.4588348253757737,0.47233873047450636,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,20,2.0,542880,9,0.1,0.3961925287356322,0.21088970086836767,3.0976193660118856,0.20258841864021052,0.10129420932010529,0.00866121426466254,0.38718482905982904,0.4051121794871795,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,30,3.0,542880,9,0.1,0.3964246242263484,0.22821992451230144,3.1703369182934726,0.20763481702851128,0.10381740851425558,0.015010683760683761,0.388512792882405,0.40492281903919836,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,50,5.0,542880,9,0.1,0.34164272030651344,0.47026513167116407,6.681879430593048,0.4441203999048025,0.22206019995240134,0.01448570586501621,0.33449072539050984,0.3485978485116416,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,100,10.0,542880,9,0.1,0.39345527556734455,1.5315828983818707,10.980660812449123,0.8689899724176929,0.4344949862088467,0.04307581786030062,0.3832039769378131,0.40436809239610966,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,150,15.0,542880,9,0.1,0.48957228116710877,2.395645275793851,11.573968244735457,1.0436179377646722,0.5218089688823363,0.029564544650751548,0.48150410772178015,0.4969947318007663,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,10,1.0,542880,9,0.1,0.4090719864426761,0.0660884923787764,1.301446061093547,0.07972434752733996,0.03986217376367001,0.021153846153846155,0.40249553308281755,0.4151879789272031,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,20,2.0,542880,9,0.1,0.40167808723843207,0.06983927015073814,1.3867269713916963,0.0849253336955749,0.042462666847787434,0.014367816091954023,0.3947575431034483,0.40800038682581785,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,30,3.0,542880,9,0.1,0.3301300471559092,0.07768753733949553,1.567375018071396,0.09666425009235748,0.048332125046178724,0.00809202770409667,0.3230085377984085,0.33737308429118773,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,50,5.0,542880,9,0.1,0.23465222516946654,0.102632029769229,2.3247497822194325,0.14176411239705924,0.07088205619852972,0.008775419982316533,0.22894728116710877,0.24129453101974654,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,100,10.0,542880,9,0.1,0.31252947244326557,0.40964802347362234,5.077797660373579,0.34962382775666456,0.17481191387833234,0.007196802239905689,0.3043066147214854,0.3203985687444739,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,150,15.0,542880,9,0.1,0.34371868552903034,0.7854661358201264,7.862202977411802,0.5701339796302328,0.2850669898151165,0.0077678308281756555,0.33548947281167113,0.3525400641025641,unseen_seastate,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll,10,1.0,542880,9,0.1,0.4606174476864132,0.5062529652185512,6.6627932047829885,0.4402896218890174,0.22014481094450886,0.02568707633362806,0.45266467727674625,0.46908004531388153,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll,20,2.0,542880,9,0.1,0.441596669613911,0.5065819981533318,7.592518288372724,0.4878343988638455,0.24391719943192297,0.0131078691423519,0.4324963159445918,0.4508924163719422,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll,30,3.0,542880,9,0.1,0.40691681402888297,0.505251539481352,8.878458396378363,0.5559128169892297,0.2779564084946148,0.021540671971706456,0.39676061007957564,0.4175053879310345,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll,50,5.0,542880,9,0.1,0.3740531977600943,0.497090315171396,9.686315644673975,0.5971317929746103,0.2985658964873052,0.01228448275862069,0.3642522749042146,0.38431315391983495,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll,100,10.0,542880,9,0.1,0.36948681108163867,1.1260177954890351,14.466487132930142,0.9786162421596523,0.48930812107982624,0.013925729442970823,0.3611348272178013,0.3779897951665193,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll,150,15.0,542880,9,0.1,0.40112732095490716,2.4606651706864517,22.232234748924647,1.6451320831229954,0.822566041561497,0.024548703212496317,0.39554533230179784,0.4070508675950486,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch,10,1.0,542880,9,0.1,0.48654951370468613,0.24282759487101235,2.5399979299149025,0.17675068982270337,0.08837534491135164,0.022032493368700265,0.47933815944591807,0.4938527851458886,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch,20,2.0,542880,9,0.1,0.41605879752431474,0.2394620459731977,3.5041859804920414,0.22736542399511017,0.11368271199755507,0.01600722074860006,0.40706716954022987,0.42518088712054225,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch,30,3.0,542880,9,0.1,0.3665506189213086,0.2738506761191636,4.542859983927929,0.29010046396944444,0.14505023198472233,0.040008841732979666,0.35751593353964045,0.3757828617742411,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch,50,5.0,542880,9,0.1,0.3626860447981138,0.4731287872369548,6.2809106648023825,0.42220580122385415,0.21110290061192705,0.043171603300913644,0.35607123121131745,0.36934336317418215,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch,100,10.0,542880,9,0.1,0.4278882994400236,1.5534265316439935,12.467170267065386,0.9547164928422035,0.477358246421102,0.029969790745652813,0.42078479590333034,0.43515380931329206,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch,150,15.0,542880,9,0.1,0.5136033745947539,2.876850307847673,14.307912795427416,1.277931812381402,0.6389659061907003,0.0454115089890952,0.5070912080017683,0.5206086980548187,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave,10,1.0,542880,9,0.1,0.4550729442970822,0.11236901141163509,1.5981785395882575,0.1040591974136438,0.052029598706821896,0.016301945181255526,0.4486142425582081,0.46194255636604775,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave,20,2.0,542880,9,0.1,0.4341604037724727,0.10714917825887008,1.6784769416306753,0.10692796254592139,0.05346398127296066,0.01452991452991453,0.4283899296345417,0.44017660440613027,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave,30,3.0,542880,9,0.1,0.39214927792514,0.11945032680229431,1.9420869649356554,0.12382991752474203,0.06191495876237101,0.018875257883878574,0.38682512709991157,0.39736000589448867,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave,50,5.0,542880,9,0.1,0.2752763041556145,0.19267312590502914,3.413719112336394,0.2175031532182773,0.10875157660913856,0.007607574417919246,0.269256051061008,0.28146293840259357,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave,100,10.0,542880,9,0.1,0.29859084880636605,0.5787086988466797,7.923669013461533,0.5348122342424764,0.2674061171212383,0.001515988800471559,0.2929149627910404,0.3046353245652815,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave,150,15.0,542880,9,0.1,0.3778164603595638,1.2579488203520128,10.987340601956957,0.834873107467705,0.4174365537338532,0.0013980990274093722,0.3728937794724433,0.383361286103743,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,10,1.0,542880,9,0.1,0.4420092838196287,0.29597340681803225,4.397662759627738,0.2841773289531873,0.14208866447659366,0.016379310344827588,0.4327750147362216,0.45160873489537284,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,20,2.0,542880,9,0.1,0.4305795019157088,0.29656669233850735,4.652848896606451,0.2976813001875257,0.1488406500937629,0.02551945181255526,0.4213699160035367,0.4403578599322134,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,30,3.0,542880,9,0.1,0.4146993810786914,0.29836156187213464,4.694216455101273,0.30058087266858874,0.15029043633429426,0.008001768346595934,0.4055960341143531,0.4247608587533156,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,50,5.0,542880,9,0.1,0.4190834070144415,0.3516627806109542,5.114985763745889,0.33306345245998364,0.16653172622999182,0.009836427939876215,0.40911734637488945,0.42879443891836133,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,100,10.0,542880,9,0.1,0.39780430297671676,0.9365372277989283,9.182563481331949,0.6688742055026472,0.3344371027513236,0.018261862658414382,0.3917169079722959,0.40498153367226647,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,150,15.0,542880,9,0.1,0.41435492189802536,1.8902450393307437,14.990501884332728,1.1683847462084214,0.5841923731042113,0.026118110816386677,0.4094487732095491,0.4203067897141173,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,10,1.0,542880,9,0.1,0.47824749484232243,0.20942480135145244,2.3188748187516945,0.15944657765858491,0.07972328882929254,0.015139625699970528,0.472115338564692,0.484423997936929,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,20,2.0,542880,9,0.1,0.4337183171234895,0.21670071364026422,2.6720432828018756,0.1803706950122932,0.0901853475061466,0.02790303566165635,0.42516071691718244,0.442469882847038,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,30,3.0,542880,9,0.1,0.3997236958443855,0.23582384014456484,2.9254034438364847,0.19671909099960738,0.09835954549980373,0.032933613321544354,0.3925154269820218,0.40830123600058943,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,50,5.0,542880,9,0.1,0.38757920719127614,0.4608114428798509,5.781972094632857,0.3934545240217308,0.19672726201086546,0.03348437960506926,0.3760992300324197,0.3983709567491895,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,100,10.0,542880,9,0.1,0.4094090775125258,1.4727755577031352,10.645761515322244,0.8406947139891772,0.42034735699458853,0.06054192455054524,0.3991650548924256,0.41931117374005306,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,150,15.0,542880,9,0.1,0.4817989242558208,2.3279034978199804,11.99915183669476,1.0530347111018785,0.5265173555509393,0.042086648983200706,0.47182434423813735,0.4913602914087828,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,10,1.0,542880,9,0.1,0.4576775714706749,0.07485580004326357,1.0359421183596516,0.06767663374992013,0.03383831687496006,0.015209622752726202,0.45213670608605955,0.46297271035956383,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,20,2.0,542880,9,0.1,0.4236111111111111,0.07685748217886917,1.1693041064737217,0.07527619580020121,0.037638097900100656,0.02548629531388152,0.41697322612732096,0.4304982684939581,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,30,3.0,542880,9,0.1,0.3651543619216033,0.08327540865017337,1.2734719377651438,0.08268823382875799,0.041344116914379,0.010346669613910993,0.35721070954907164,0.3727992834512231,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,50,5.0,542880,9,0.1,0.2740587238432066,0.1119842875934216,2.037815961343415,0.1286450669136064,0.0643225334568032,0.01715296198054819,0.2669040119363395,0.28235825596816977,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,100,10.0,542880,9,0.1,0.33278625110521665,0.4242643961256333,5.036439037847176,0.3502306829195403,0.17511534145977015,0.001834659593280283,0.32310294171824344,0.3430561542145594,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,150,15.0,542880,9,0.1,0.37248010610079574,0.8349904882348202,7.592903360103581,0.5643492431353702,0.2821746215676853,0.0015178308281756558,0.36463923887415267,0.37980686339522546,unseen_seastate,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll,10,1.0,542880,9,0.1,0.4078562481579723,0.46522723559915385,9.693710762034144,0.5889665860174508,0.2944832930087254,0.019449970527556735,0.3976375073681108,0.4182322520630711,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll,20,2.0,542880,9,0.1,0.40410587975243145,0.444703251290655,9.953748994847686,0.5985977250443125,0.2992988625221563,0.027453580901856765,0.3935572778514589,0.41533027556734453,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll,30,3.0,542880,9,0.1,0.3924255820807545,0.43731991095099687,10.060100089580661,0.6014735561838451,0.300736778091923,0.024609490126731505,0.38205284777483056,0.4032402648835839,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll,50,5.0,542880,9,0.1,0.34205901856763926,0.4365427525355692,10.729934911223154,0.6381449579561261,0.3190724789780628,0.033478853521956974,0.3329038185234306,0.3520299605806071,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll,100,10.0,542880,9,0.1,0.32414714117300325,1.025346959405114,15.232965601701235,1.0006201621039787,0.5003100810519893,0.05078101974653699,0.31755871463306806,0.33039557544945475,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll,150,15.0,542880,9,0.1,0.3820107574417919,2.2048047398593513,23.86526857600741,1.6854191110826835,0.8427095555413406,0.05384983790156204,0.37632031940760385,0.3881835304302977,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch,10,1.0,542880,9,0.1,0.4916519304450339,0.2089472056464266,2.902046605497012,0.18790999067891698,0.0939549953394584,0.015566976127320956,0.4838091751399941,0.49869041040377243,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch,20,2.0,542880,9,0.1,0.43297229590333036,0.22146490514627512,3.5190409125181135,0.22427821146360208,0.11213910573180103,0.020557029177718834,0.42492240458296493,0.4407846577512526,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch,30,3.0,542880,9,0.1,0.3455128205128205,0.25382325125144467,4.879306635225958,0.303296369623949,0.15164818481197453,0.028660109048040082,0.33795981616563514,0.3536822594311818,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch,50,5.0,542880,9,0.1,0.3506170792808724,0.46294791105952826,6.866121087570238,0.4498872935369614,0.22494364676848053,0.02250589448865311,0.34499511862658416,0.35614878057765986,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch,100,10.0,542880,9,0.1,0.37884062776304156,1.5538578497616564,17.211237486209775,1.2114054663340816,0.6057027331670407,0.014902004126142057,0.37042550839964633,0.3878474524756852,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch,150,15.0,542880,9,0.1,0.46971522251694664,2.927333887945531,17.98535287355842,1.5050089720956537,0.7525044860478264,0.03220969643383437,0.4631133952254642,0.4765845122310639,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave,10,1.0,542880,9,0.1,0.44083222811671086,0.10079565493321534,1.7193545301539768,0.10810680003452305,0.05405340001726149,0.013017609784851164,0.4326939194665488,0.4484624594753905,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave,20,2.0,542880,9,0.1,0.406763925729443,0.10009176942351133,1.8531682817532815,0.11539502704573602,0.05769751352286803,0.020792808723843207,0.39924449233716475,0.41400871279104035,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave,30,3.0,542880,9,0.1,0.3597535366931919,0.10749210011518656,2.2382456044743404,0.13659510200238087,0.06829755100119046,0.008314913056292367,0.3526008049661067,0.36683650162098436,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave,50,5.0,542880,9,0.1,0.24468022399056882,0.17862449838294162,4.004649787366084,0.2439097100637577,0.12195485503187879,0.012978927203065134,0.23994948239021516,0.2492817012967875,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave,100,10.0,542880,9,0.1,0.26313181550250514,0.5466978434817157,9.56053743867735,0.6104009882405426,0.3052004941202712,0.0037172119068670795,0.25845854516651934,0.268178510904804,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave,150,15.0,542880,9,0.1,0.32968243442381373,1.2015947776659022,13.342269291620257,0.9468259009998616,0.4734129504999309,0.0031185529030356616,0.3251192252431477,0.33474902372531684,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,10,1.0,542880,9,0.1,0.4203433539640436,0.26880656975329464,5.015710652280336,0.310693322059078,0.15534666102953898,0.023684792219274976,0.4108211298997937,0.42942680702917774,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,20,2.0,542880,9,0.1,0.38868442381373414,0.26325525469967664,5.4709910750730915,0.3330897643629551,0.16654488218147748,0.024451075744179193,0.3794862584733274,0.3976796898025346,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,30,3.0,542880,9,0.1,0.3593096080165046,0.260847891582583,6.115038343290299,0.3663676744303303,0.18318383721516518,0.020177571470674917,0.34937909851164156,0.370339715959328,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,50,5.0,542880,9,0.1,0.3777575154730327,0.32134680436820046,6.399006377680493,0.39319372498779953,0.1965968624938997,0.03225022104332449,0.3685838491010905,0.3869430168729738,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,100,10.0,542880,9,0.1,0.3675895225464191,0.8507476481972238,10.024143584053489,0.6915932143585917,0.3457966071792959,0.0541482463896257,0.36261894893899205,0.3732139699381079,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,roll_rate,150,15.0,542880,9,0.1,0.39832743884468025,1.6777365640086443,15.05892192323427,1.1234845055623777,0.5617422527811889,0.048517167698202184,0.3936122163277336,0.40400102232537577,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,10,1.0,542880,9,0.1,0.5048611111111111,0.1899270053096284,2.0889409428412833,0.1432452769158818,0.07162263845794083,0.011855290303566166,0.4976056863395225,0.5116997771146478,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,20,2.0,542880,9,0.1,0.41030798703212495,0.19716129000899704,2.9222559272316957,0.1896910104925628,0.09484550524628135,0.016970601237842615,0.40113445881226056,0.419893668950781,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,30,3.0,542880,9,0.1,0.38333701738874154,0.2282307375997667,3.181087699865903,0.20962928321607732,0.10481464160803866,0.013492852932508105,0.3760877634099617,0.39187527630415564,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,50,5.0,542880,9,0.1,0.33055923961096373,0.4615604749249733,7.385215125865306,0.4788044960050704,0.23940224800253532,0.02495210727969349,0.3226845711759505,0.33844136825817855,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,100,10.0,542880,9,0.1,0.4122531682876511,1.5064634779450388,10.629329288393746,0.8466240004487379,0.42331200022436904,0.04185455349248453,0.40420254015620394,0.4208658451223107,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,pitch_rate,150,15.0,542880,9,0.1,0.4988008399646331,2.384726222592165,11.703970205949833,1.056701016511116,0.5283505082555576,0.025213675213675214,0.4926999060565871,0.5047508197023283,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,10,1.0,542880,9,0.1,0.4308152814618332,0.06945322660103138,1.1458619339033054,0.07248595872804532,0.03624297936402265,0.011750294724432656,0.42265288829944003,0.4380335433244916,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,20,2.0,542880,9,0.1,0.4113634689065723,0.06865198559943576,1.2304723853017199,0.07674901968646097,0.03837450984323043,0.02044650751547303,0.4029077328323018,0.41873194812849984,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,30,3.0,542880,9,0.1,0.3588546271735927,0.07784935690431725,1.2939611730914629,0.08248501075977374,0.04124250537988692,0.01220159151193634,0.35109075670498086,0.36616296419098143,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,50,5.0,542880,9,0.1,0.26054376657824935,0.10669221951097467,2.0744462449345233,0.12936363455936117,0.06468181727968059,0.013260757441791924,0.25476477306218687,0.2677666795608606,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,100,10.0,542880,9,0.1,0.3008694370763336,0.4123224231126032,5.38621973151983,0.365854656558178,0.18292732827908903,0.006358679634541704,0.29421543435013264,0.3077255562923666,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,480,heave_rate,150,15.0,542880,9,0.1,0.3467101385204833,0.8020543182728999,7.96587125608957,0.5800768602515506,0.29003843012577546,0.003240126731506042,0.34083356358679634,0.35229175876805185,unseen_seastate,2,False,1246628,,,,,pinball
probabilistic,lstm_gaussian,gaussian,480,roll,10,1.0,542880,9,0.1,0.5929745063365753,2.3023072051882703,5.227602429362664,0.47617228739889206,0.23808614369944592,0.0,0.5852710083259652,0.6011922524314766,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,20,2.0,542880,9,0.1,0.5722461685823754,2.2339317696618264,5.58526965781045,0.4931502227514605,0.24657511137573024,0.0,0.5652678308281757,0.57950205386089,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,30,3.0,542880,9,0.1,0.5245652814618332,1.8691081297519552,6.181824536424776,0.519926297088752,0.25996314854437624,0.0,0.515749981579723,0.5337591180371354,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,50,5.0,542880,9,0.1,0.4771017536103743,1.2658784133264365,6.645300419972025,0.528023296448992,0.2640116482244962,0.0,0.4653020925434718,0.48956670903330385,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,100,10.0,542880,9,0.1,0.4369750221043324,1.7558541220217398,11.178537675699692,0.8911844034306253,0.44559220171531255,0.0,0.42906480253463014,0.44445033893309754,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,150,15.0,542880,9,0.1,0.42977821986442677,3.0657179714206886,19.09945593628429,1.5399502589565084,0.7699751294782532,0.0,0.42352992374005305,0.4364135260094312,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch,10,1.0,542880,9,0.1,0.6319849690539345,0.4672755944315825,1.3429982975908372,0.12300532101834442,0.061502660509172184,0.0,0.6211759504862953,0.6423681568670793,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch,20,2.0,542880,9,0.1,0.5842967138225759,0.5318533292263545,1.7560188040833613,0.1600869239461648,0.08004346197308246,0.0,0.5733198865310934,0.594580017683466,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch,30,3.0,542880,9,0.1,0.5129126142057177,0.6177039556908048,2.6681099291795545,0.23421970632557135,0.11710985316278569,0.0,0.5064410182729149,0.5192561431623932,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch,50,5.0,542880,9,0.1,0.5551318891836133,1.0410249872035766,3.6706749658178914,0.3473557715440827,0.17367788577204135,0.0,0.5459186652667256,0.5648071857500737,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch,100,10.0,542880,9,0.1,0.5212569997052756,2.2796736964785205,10.772986837732223,0.9704550524657902,0.4852275262328948,0.0,0.5133098014294135,0.5299702973032715,unseen_seastate,0,False,433928,,,,,gaussian_nll
