control,experiment,arm,regime,dof,horizon_samples,horizon_s,rmse_pipeline,rmse_raw,rel_diff,max_rel_diff,rtol,n_windows,model_matches_inline,asserted,enforced,passed
pipeline_sanity,e03_probabilistic,not_an_arm,id,roll_rate,10,1.0,1.067513754188186,1.0675137584084018,3.9533127317471095e-09,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,pitch_rate,10,1.0,0.7528444529839535,0.7528444432738313,1.2897913172583575e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,heave_rate,10,1.0,0.28522265899663074,0.2852226587253341,9.511749628265517e-10,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,roll,20,2.0,3.744454492400116,3.744454525696344,8.89214377380605e-09,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,pitch,20,2.0,1.6396866510944588,1.6396866223682431,1.7519332802110948e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,heave,20,2.0,0.8382134980466507,0.8382135080158236,1.1893357523204983e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,roll_rate,20,2.0,2.048397799497216,2.0483978111996954,5.712991571245951e-09,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,pitch_rate,20,2.0,1.3414123784468501,1.3414123592309584,1.4325119069048974e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,heave_rate,20,2.0,0.5351982241379724,0.5351982236066776,9.927065571394127e-10,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,roll,30,3.0,5.267360893716686,5.2673609466757245,1.0054188324688614e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,pitch,30,3.0,2.1223575449767256,2.122357506020599,1.8355120029657237e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,heave,30,3.0,1.15131836747483,1.1513183822770652,1.2856769633133052e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,roll_rate,30,3.0,2.8659956600951433,2.865995678331575,6.363035386966054e-09,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,pitch_rate,30,3.0,1.6640556678887164,1.664055643090587,1.490222363099989e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,heave_rate,30,3.0,0.7216245809758812,0.7216245802492424,1.0069485991489425e-09,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,roll,50,5.0,7.087560474925989,7.087560554498134,1.1227014528544004e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,pitch,50,5.0,2.2343247262753043,2.234324682937801,1.939624249539862e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,heave,50,5.0,1.4421558621429766,1.4421558821243683,1.3855223211339572e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,roll_rate,50,5.0,3.798345523802309,3.798345550567027,7.046414719549731e-09,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,pitch_rate,50,5.0,1.549273376844682,1.5492733526689975,1.560453132671233e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,heave_rate,50,5.0,0.8524864986156202,0.8524864977548938,1.009665703006717e-09,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,roll,100,10.0,3.793711281107551,3.7937113348128055,1.4156389278481245e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,pitch,100,10.0,1.5591545767924457,1.5591545467007955,1.9299979175473973e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,heave,100,10.0,0.8335183862357031,0.8335183990214344,1.533947106332856e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,roll_rate,100,10.0,1.9587386045439528,1.9587386219392695,8.880876982649851e-09,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,pitch_rate,100,10.0,1.2730899171890506,1.2730898977523808,1.526731919206258e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,heave_rate,100,10.0,0.4786123302262367,0.4786123296458933,1.2125543033968751e-09,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,roll,150,15.0,5.251935201978526,5.251935256292646,1.0341734553439051e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,pitch,150,15.0,1.7851319465805935,1.785131912302353,1.9202077018555266e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,heave,150,15.0,1.1064528927699477,1.1064529080377674,1.3798887927619717e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,roll_rate,150,15.0,2.898093556057373,2.8980935749615626,6.5229742519207076e-09,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,pitch_rate,150,15.0,1.3079980485482485,1.3079980284949337,1.5331303526175154e-08,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,id,heave_rate,150,15.0,0.6814233594113341,0.6814233587608737,9.545614409995798e-10,4.937348367734228e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,roll,10,1.0,3.259424734084911,3.259424696878951,1.141488561654121e-08,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,pitch,10,1.0,1.2228602542713822,1.2228602602413525,4.881972609622189e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,heave,10,1.0,0.7230439841368342,0.7230439858258332,2.335956005191731e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,roll_rate,10,1.0,1.7507606313729633,1.7507606274760819,2.225821978750152e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,pitch_rate,10,1.0,0.9751166461081865,0.9751166376982676,8.624526079527221e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,heave_rate,10,1.0,0.43983988704053406,0.439839883026105,9.127023769026893e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,roll,20,2.0,6.285602779936391,6.285602666833748,1.7993921792693216e-08,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,pitch,20,2.0,2.2574679369272843,2.25746795011055,5.83984618238062e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,heave,20,2.0,1.3801185948888666,1.380118599184317,3.112377763999985e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,roll_rate,20,2.0,3.368958986536275,3.368958975372853,3.3136117917315202e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,pitch_rate,20,2.0,1.7517352036747549,1.7517351867183208,9.679793020781836e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,heave_rate,20,2.0,0.8317851262625237,0.8317851168596624,1.1304435576921811e-08,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,roll,30,3.0,8.864532076774113,8.86453189604826,2.038752346776261e-08,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,pitch,30,3.0,2.9691366108107022,2.9691366292444545,6.2084553876061275e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,heave,30,3.0,1.9144386920003023,1.914438698500781,3.395501160200125e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,roll_rate,30,3.0,4.734841242734146,4.734841225156471,3.712410718632628e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,pitch_rate,30,3.0,2.206101092123951,2.206101069813696,1.011297953754738e-08,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,heave_rate,30,3.0,1.1362827248715026,1.136282711103087,1.211706856425278e-08,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,roll,50,5.0,12.020706677550539,12.020706403954549,2.276039203633931e-08,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,pitch,50,5.0,3.3044138037793074,3.3044138256632802,6.622648981224718e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,heave,50,5.0,2.4740805276685527,2.474080536768781,3.6782263112978426e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,roll_rate,50,5.0,6.356646884526954,6.356646858359942,4.116480455783266e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,pitch_rate,50,5.0,2.1782901830896133,2.1782901598686335,1.0660186706747965e-08,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,heave_rate,50,5.0,1.400196130160051,1.4001961119492283,1.3005908581119885e-08,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,roll,100,10.0,6.564312971817235,6.564312784027254,2.860771372074159e-08,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,pitch,100,10.0,2.143658791850194,2.1436588066099866,6.885327298265622e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,heave,100,10.0,1.4729533570974975,1.4729533632100278,4.149846432616478e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,roll_rate,100,10.0,3.340032107062805,3.3400320897348754,5.187953077152062e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,pitch_rate,100,10.0,1.6285110055761114,1.6285109886267175,1.0407908823939353e-08,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,heave_rate,100,10.0,0.7683267155268426,0.7683267045308247,1.4311643483400209e-08,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,roll,150,15.0,8.75853448198136,8.758534298559773,2.094204132787412e-08,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,pitch,150,15.0,2.6262925411260283,2.6262925582470835,6.51909673446189e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,heave,150,15.0,1.8518455844343986,1.851845591159549,3.6315935133265126e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,roll_rate,150,15.0,4.761033763481861,4.761033745328232,3.8129594943991e-09,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,pitch_rate,150,15.0,1.823416930385294,1.8234169111605443,1.054325517901758e-08,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_seastate,heave_rate,150,15.0,1.1070364457814423,1.107036431547142,1.2858023457405869e-08,1.0234231425483073e-07,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,roll,10,1.0,2.6983944245266525,2.6983944350622857,3.904408161315173e-09,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,pitch,10,1.0,0.06419259662781149,0.0641925959386872,1.0735261214107387e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,heave,10,1.0,0.44200229121718926,0.4420022912246452,1.6868520626481846e-11,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,roll_rate,10,1.0,1.496522501470165,1.4965224942404276,4.831024928245773e-09,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,pitch_rate,10,1.0,0.048713604504301795,0.04871360515397991,1.3336687252074519e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,heave_rate,10,1.0,0.27069553360318627,0.27069553591319007,8.533586605195762e-09,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,roll,20,2.0,5.190916962419289,5.190916991000554,5.506014718398252e-09,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,pitch,20,2.0,0.11932084125098234,0.11932083976005285,1.24951307246516e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,heave,20,2.0,0.8430990469182522,0.8430990468138885,1.237858591665141e-10,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,roll_rate,20,2.0,2.8697293428401145,2.8697293231990693,6.844215263050982e-09,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,pitch_rate,20,2.0,0.08950370896827589,0.08950371033100679,1.5225412391344274e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,heave_rate,20,2.0,0.5128966944233829,0.5128966998688443,1.0617072436835008e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,roll,30,3.0,7.291040350044857,7.2910403944774025,6.0941296768081674e-09,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,pitch,30,3.0,0.15813237916118536,0.15813237707694291,1.318036498170916e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,heave,30,3.0,1.167564761237511,1.167564761033709,1.7455313239992648e-10,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,roll_rate,30,3.0,4.009794369262813,4.009794338846377,7.585535072898382e-09,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,pitch_rate,30,3.0,0.11622431341673266,0.11622431527387127,1.5978916332491216e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,heave_rate,30,3.0,0.7022072703117962,0.7022072783211224,1.1405928775634553e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,roll,50,5.0,9.760557504618554,9.760557570003641,6.698909063087324e-09,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,pitch,50,5.0,0.1746973197118489,0.17469731726512516,1.4005502652144334e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,heave,50,5.0,1.4948282817238847,1.4948282813791909,2.3059092026089276e-10,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,roll_rate,50,5.0,5.284985269083278,5.284985224899723,8.360204163448406e-09,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,pitch_rate,50,5.0,0.11920509784710412,0.11920509986440123,1.6922909417736492e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,heave_rate,50,5.0,0.8646383854849524,0.8646383961126907,1.2291540941030353e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,roll,100,10.0,5.027189765071494,5.0271898072552546,8.391121501683597e-09,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,pitch,100,10.0,0.10629142969612394,0.10629142820794063,1.400097202364166e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,heave,100,10.0,0.8088824182229798,0.8088824179029431,3.9565288693805207e-10,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,roll_rate,100,10.0,2.6414823846180955,2.6414823569386616,1.0478750230285037e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,pitch_rate,100,10.0,0.08388137237286494,0.08388137374981554,1.6415451174153703e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,heave_rate,100,10.0,0.4403061165004962,0.44030612255968604,1.3761311746767066e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,roll,150,15.0,7.374083593142129,7.374083639075876,6.229078719543886e-09,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,pitch,150,15.0,0.13931379277972403,0.13931379085331264,1.3827858532295362e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,heave,150,15.0,1.1495384155708204,1.1495384153338548,2.061397471592655e-10,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,roll_rate,150,15.0,4.093644534759904,4.093644502818187,7.80275786162864e-09,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,pitch_rate,150,15.0,0.09488319751212972,0.09488319908873122,1.6616234668211778e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_heading,heave_rate,150,15.0,0.6915545637401949,0.6915545720471638,1.2012022226888415e-08,2.991212522659039e-08,1e-06,542880,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,roll,10,1.0,0.9927495999887512,0.9927496006139561,6.29770978980121e-10,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,pitch,10,1.0,0.6873843669058662,0.6873843757489887,1.2864887199232403e-08,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,heave,10,1.0,0.36137338592133783,0.3613733827661378,8.731135706585879e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,roll_rate,10,1.0,0.47796654830311025,0.4779665479358348,7.684124210686602e-10,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,pitch_rate,10,1.0,0.5015508585238264,0.501550859181904,1.3120854652559379e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,heave_rate,10,1.0,0.2165923212769548,0.21659232337869078,9.703649450324804e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,roll,20,2.0,1.9285880150347257,1.9285880231611507,4.213665640775927e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,pitch,20,2.0,1.285324714500078,1.28532473398441,1.5159073526354943e-08,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,heave,20,2.0,0.6907853865726672,0.6907853787310788,1.1351699992603257e-08,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,roll_rate,20,2.0,0.9249828294617478,0.9249828255702909,4.207058581946215e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,pitch_rate,20,2.0,0.9238665684894539,0.9238665699857463,1.6195979721623692e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,heave_rate,20,2.0,0.41104269243891206,0.4110426972905112,1.1803151240556677e-08,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,roll,30,3.0,2.7551118596063513,2.7551118747080987,5.481355420368455e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,pitch,30,3.0,1.722301747335977,1.722301774932395,1.602298647152284e-08,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,heave,30,3.0,0.9600670354578814,0.9600670236474674,1.2301655706555834e-08,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,roll_rate,30,3.0,1.3131457237685702,1.3131457166427258,5.426545027494936e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,pitch_rate,30,3.0,1.207871647562732,1.2078716496726878,1.7468377258734064e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,heave_rate,30,3.0,0.56453924728667,0.5645392543863705,1.2576097125239132e-08,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,roll,50,5.0,3.9136090796008887,3.9136091056248388,6.6496038320682234e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,pitch,50,5.0,1.990987496051927,1.990987529877478,1.6989333443441595e-08,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,heave,50,5.0,1.2447905707524904,1.2447905542554094,1.3252897026070486e-08,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,roll_rate,50,5.0,1.8318743925622176,1.8318743805282307,6.569220600486595e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,pitch_rate,50,5.0,1.2924442816593966,1.2924442841197408,1.9036365287576284e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,heave_rate,50,5.0,0.7042908009678068,0.7042908103967768,1.3387892897326502e-08,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,roll,100,10.0,3.2711837174423755,3.271183745312212,8.51980164692304e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,pitch,100,10.0,1.1519230167652903,1.1519230367720614,1.736814916449721e-08,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,heave,100,10.0,0.7165157776887954,0.7165157669051712,1.505008642361327e-08,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,roll_rate,100,10.0,1.455353575825439,1.4553535634670027,8.491707159392461e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,pitch_rate,100,10.0,0.8284063471081613,0.8284063486752188,1.8916531558233953e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,heave_rate,100,10.0,0.365701997816454,0.365702003278955,1.4937027848092015e-08,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,roll,150,15.0,1.6783489149818316,1.6783489245835506,5.720931347957309e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,pitch,150,15.0,1.594989305569834,1.5949893326155224,1.695665782992544e-08,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,heave,150,15.0,0.9501655978176249,0.9501655853770888,1.3093018982400369e-08,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,roll_rate,150,15.0,0.8974121762920764,0.8974121710428434,5.849299916570243e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,pitch_rate,150,15.0,1.0501412795295666,1.05014128148477,1.861847893272528e-09,6.203957677473511e-08,1e-06,434304,True,True,True,True
pipeline_sanity,e03_probabilistic,not_an_arm,unseen_vessel,heave_rate,150,15.0,0.5672327816435521,0.5672327891707528,1.3270038148875936e-08,6.203957677473511e-08,1e-06,434304,True,True,True,True
