control,regime,subject_model,null_model,dof,horizon_samples,horizon_s,alpha,metric,loss_subject,loss_null,excess,tol,asserted,enforced,on_residual_floor,passed,picp_subject,picp_null,width_subject,width_null,crossing_rate_subject,crossing_rate_null
interval_shuffle,id,shuffled_interval,residual_interval,heave,150,15.0,0.1,pinball,0.19767141581609057,0.18561412073175138,-0.06495893220195437,inf,True,True,False,True,0.9011038351016799,0.8993308834364869,2.6265722888521457,2.4045370986345036,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll_rate,10,1.0,0.1,pinball,0.49205987648724714,0.0014858001727472928,-330.1750028790294,inf,True,True,False,True,0.897371426466254,0.9021883289124668,6.72512874897133,0.020080081823858852,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll_rate,20,2.0,0.1,pinball,0.5017275680075578,0.014456099452945464,-33.70698092806283,inf,True,True,False,True,0.9004522178013558,0.9011660035366932,6.997553946895018,0.19468827010903134,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll_rate,30,3.0,0.1,pinball,0.49754012277559295,0.050471909768802926,-8.857762962699033,inf,True,True,False,True,0.9029182323902152,0.90129494547598,7.064289377315966,0.6816044316629889,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll_rate,50,5.0,0.1,pinball,0.45549742522937825,0.1026475461609629,-3.437489665024306,inf,True,True,False,True,0.9011982390215149,0.9014837533156499,6.392982523016503,1.4031172583009819,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll_rate,100,10.0,0.1,pinball,0.42366883273871564,0.22455157931602257,-0.8867328122527496,inf,True,True,False,True,0.900456822870616,0.9013432987032125,5.8834927447102885,3.0736716566571776,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll_rate,150,15.0,0.1,pinball,0.48708960413687774,0.32206022787383404,-0.5124177466821311,inf,True,True,False,True,0.9014791482463896,0.9006433281756557,6.858659144626751,4.446884609827515,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,pitch_rate,10,1.0,0.1,pinball,0.24385107746528623,0.0028112681327215902,-85.74059746453779,inf,True,True,False,True,0.9014952659888005,0.9007860853227233,3.244885052725851,0.03255004766844426,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,pitch_rate,20,2.0,0.1,pinball,0.24793112360508052,0.024371590885576718,-9.17295607697928,inf,True,True,False,True,0.9029596780135574,0.900857463896257,3.3209140596946534,0.2919083197281176,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,pitch_rate,30,3.0,0.1,pinball,0.2442932138035657,0.0731532673119551,-2.3394709871508637,inf,True,True,False,True,0.9038783893309755,0.9022182618626584,3.2904100520745905,0.9139242957916999,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,pitch_rate,50,5.0,0.1,pinball,0.22899984879604116,0.10693287561516235,-1.1415289496205276,inf,True,True,False,True,0.9030264515178308,0.9028100132625995,3.070001470116554,1.4016594073898014,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,pitch_rate,100,10.0,0.1,pinball,0.23494410599409948,0.21706595808753446,-0.08236274385942854,inf,True,True,False,True,0.9004591254052461,0.9035583370173887,3.1158481809592216,2.898710521746716,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,pitch_rate,150,15.0,0.1,pinball,0.23453598334984221,0.23751215815671956,0.012530620874210308,inf,True,True,False,True,0.9032866379310345,0.9040418692897141,3.146685971163766,3.212711689113142,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave_rate,10,1.0,0.1,pinball,0.12181311500485459,0.00057956615327277,-209.17982902725487,inf,True,True,False,True,0.9031991416150899,0.9006156977600943,1.6010236078389495,0.007329977134351141,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave_rate,20,2.0,0.1,pinball,0.12493682313004251,0.0056143394752832775,-21.253165074906462,inf,True,True,False,True,0.902287337901562,0.9000838122605364,1.633152669166594,0.07086075458393136,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave_rate,30,3.0,0.1,pinball,0.12496494137851553,0.019458744395637603,-5.422045474143288,inf,True,True,False,True,0.9010554818744474,0.9004499152667256,1.6253409983498956,0.24618005935894613,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave_rate,50,5.0,0.1,pinball,0.11771902319057073,0.038917633631766986,-2.0248247954747476,inf,True,True,False,True,0.9014054671382258,0.9005880673445329,1.5395821694673837,0.49376872739852756,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave_rate,100,10.0,0.1,pinball,0.11400951342111885,0.0840293825306157,-0.3567815207922067,inf,True,True,False,True,0.904783285440613,0.9019534703801945,1.503059789230683,1.0845116022653885,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave_rate,150,15.0,0.1,pinball,0.11828163293323742,0.11171094656771008,-0.05881864371764789,inf,True,True,False,True,0.9010692970822282,0.9032152593575007,1.540958052009332,1.461246774521202,0.0,0.0
