model,regime,dof,horizon_samples,horizon_s,n_seeds,deterministic,n_windows,rmse_mean,rmse_std,mae_mean,mae_std,rmse_persistence,skill_mean,skill_std,skill_ci_lo,skill_ci_hi,n_params,fit_time_s_mean
ar_attitude_only,id,heave_rate_imu,20,2.0,1,True,434304,0.055265345724076875,,0.03948754889811491,,0.5325577215099725,0.9892310735541477,,0.9882635486885294,0.990092203071569,108900,0.0426469059966621
ar_attitude_only,id,heave_rate_imu,30,3.0,1,True,434304,0.10919165441502515,,0.0770191398937878,,0.7178513821406037,0.9768628527423946,,0.9748972549329229,0.9786665750432568,108900,0.0426469059966621
ar_attitude_only,id,heave_rate_imu,50,5.0,1,True,434304,0.16659064743458477,,0.11506673111178438,,0.8471498442942375,0.9613294132799075,,0.9582108835382706,0.9641573745264463,108900,0.0426469059966621
ar_attitude_only,id,heave_rate_imu,100,10.0,1,True,434304,0.32675860397330975,,0.22512174470342797,,0.47470625601314864,0.5261900752880851,,0.5090155987422333,0.5440915389549598,108900,0.0426469059966621
ar_attitude_only,id,heave_rate_imu,150,15.0,1,True,434304,0.4188968406816282,,0.28494345208179134,,0.6780395407647745,0.6183158481230886,,0.5956651468510616,0.6397903342740503,108900,0.0426469059966621
ar_attitude_only,id,pitch_imu,10,1.0,1,True,434304,0.11501943255347136,,0.08683096541531027,,0.8967465758949417,0.9835485952533456,,0.9823344742247749,0.9846049868254446,108900,0.0426469059966621
ar_attitude_only,id,pitch_imu,20,2.0,1,True,434304,0.30999608468972845,,0.2273019490345379,,1.639889871399927,0.964265883390919,,0.9618476983453781,0.9662836282380695,108900,0.0426469059966621
ar_attitude_only,id,pitch_imu,30,3.0,1,True,434304,0.4720615262372948,,0.3390362949195495,,2.122484405245588,0.9505338401721415,,0.9467411401800795,0.9537524116068535,108900,0.0426469059966621
ar_attitude_only,id,pitch_imu,50,5.0,1,True,434304,0.6791861362116073,,0.47737978981023826,,2.234427726290816,0.907605737929571,,0.8981795975352811,0.9153637203834343,108900,0.0426469059966621
ar_attitude_only,id,pitch_imu,100,10.0,1,True,434304,1.1144782874445638,,0.7411971719597246,,1.5593436358220714,0.48918980154047353,,0.47496761519859126,0.5023259808507335,108900,0.0426469059966621
ar_attitude_only,id,pitch_imu,150,15.0,1,True,434304,1.227425756068986,,0.7934931217675855,,1.7853551102885246,0.5273482802362192,,0.5077242153605342,0.5450851105374588,108900,0.0426469059966621
ar_attitude_only,id,pitch_rate_imu,10,1.0,1,True,434304,0.1788508902692681,,0.13057320677542575,,0.7534204829087303,0.9436482553207358,,0.9402878012790299,0.9467657355654936,108900,0.0426469059966621
ar_attitude_only,id,pitch_rate_imu,20,2.0,1,True,434304,0.2526341746290527,,0.17941040579910417,,1.3417844978848232,0.9645498026554366,,0.9617210665948006,0.9670548896192817,108900,0.0426469059966621
ar_attitude_only,id,pitch_rate_imu,30,3.0,1,True,434304,0.31809433842112994,,0.2234125897069378,,1.664371083650498,0.9634732060204259,,0.9601744911659271,0.9663573973728639,108900,0.0426469059966621
ar_attitude_only,id,pitch_rate_imu,50,5.0,1,True,434304,0.616799196843554,,0.42089059354174874,,1.5495762479562236,0.8415611442154396,,0.8321600501148232,0.8496700998618668,108900,0.0426469059966621
ar_attitude_only,id,pitch_rate_imu,100,10.0,1,True,434304,0.8691395533005604,,0.5711761495709077,,1.2735265809317058,0.5342391280991405,,0.5161792528107874,0.5523247053284542,108900,0.0426469059966621
ar_attitude_only,id,pitch_rate_imu,150,15.0,1,True,434304,0.9203616354008045,,0.588682356866957,,1.3083418485724552,0.5051488904525336,,0.4910932111087012,0.5177390934160839,108900,0.0426469059966621
ar_attitude_only,id,roll_imu,10,1.0,1,True,434304,0.08520311099881606,,0.0664065616928159,,1.9448708998621889,0.9980807597270799,,0.9976994684893593,0.9983364232732099,108900,0.0426469059966621
ar_attitude_only,id,roll_imu,20,2.0,1,True,434304,0.24793014016631038,,0.1889041566588048,,3.7445627859317203,0.9956161426073048,,0.9948058552192742,0.9961772761075979,108900,0.0426469059966621
ar_attitude_only,id,roll_imu,30,3.0,1,True,434304,0.4746496099783575,,0.35497572971505736,,5.267438807686876,0.9918801639838112,,0.9904691196147506,0.9928723941517346,108900,0.0426469059966621
ar_attitude_only,id,roll_imu,50,5.0,1,True,434304,0.8026817946913489,,0.5699170117575963,,7.087624231053461,0.9871741706399654,,0.9850670036379935,0.9886132286800222,108900,0.0426469059966621
ar_attitude_only,id,roll_imu,100,10.0,1,True,434304,1.3471919108824901,,0.9282663505848325,,3.793831212709033,0.8739035318778314,,0.8574223886900129,0.8862444896018109,108900,0.0426469059966621
ar_attitude_only,id,roll_imu,150,15.0,1,True,434304,1.9793567828542018,,1.3205068480864472,,5.252023789483733,0.8579651888527612,,0.8442669457970885,0.869469383010062,108900,0.0426469059966621
