model,seed,vessel,ss,heading_deg,speed_kn,dof,horizon_samples,horizon_s,n_realizations,n_windows,rmse,mae,rmse_persistence,skill,sse,sae,sse_persistence,regime
ar20,0,frigate,SS6,45.0,12.0,roll_imu,20,2.0,8,9048,0.20964218054646172,0.16625646906520888,6.651303442038433,0.9990065550334343,397.6581872839625,1504.28853210201,400282.0495015982,id
ar20,0,frigate,SS6,45.0,12.0,roll_imu,30,3.0,8,9048,0.5468115489092319,0.43342280937701344,9.443672798071825,0.9966473092650276,2705.3779679456043,3921.6095792432175,806927.3851373935,id
ar20,0,frigate,SS6,45.0,12.0,roll_imu,50,5.0,8,9048,1.453253654487551,1.1465634458332994,13.095308317217098,0.9876845186300892,19108.88907537831,10374.106057899693,1551615.2801030804,id
ar20,0,frigate,SS6,45.0,12.0,roll_imu,100,10.0,8,9048,2.7542396507020532,2.1932064200633485,8.453075502304634,0.8938368108597513,68636.64461206227,19844.131688733178,646520.1843304526,id
ar20,0,frigate,SS6,45.0,12.0,roll_imu,150,15.0,8,9048,4.081943711956505,3.2575502922775983,8.565986814288255,0.772919824958173,150760.16890267518,29474.31504452771,663907.225167965,id
ar20,0,frigate,SS6,45.0,12.0,roll_rate_imu,10,1.0,8,9048,0.0913620723594735,0.07256163562002842,1.7447136285032732,0.9972578981789466,75.52391174911828,656.5376790900171,27542.3440403488,id
ar20,0,frigate,SS6,45.0,12.0,roll_rate_imu,20,2.0,8,9048,0.25250860637892175,0.20061415082506065,3.3773717450537815,0.9944102209914194,576.9058752810076,1815.1568366651488,103207.27785399443,id
ar20,0,frigate,SS6,45.0,12.0,roll_rate_imu,30,3.0,8,9048,0.43099972101656386,0.34103252313941784,4.791514625446524,0.9919088855967237,1680.7633521039882,3085.6622693654526,207729.52504829317,id
ar20,0,frigate,SS6,45.0,12.0,roll_rate_imu,50,5.0,8,9048,0.540682387047756,0.4250117276785641,6.615101516810214,0.9933194623140578,2645.06919026879,3845.506112035648,395936.571967073,id
ar20,0,frigate,SS6,45.0,12.0,roll_rate_imu,100,10.0,8,9048,1.316879172313399,1.0296007723385985,4.034700604658764,0.8934706612903729,15690.776986470099,9315.827788119639,147290.66355362735,id
ar20,0,frigate,SS6,45.0,12.0,roll_rate_imu,150,15.0,8,9048,2.0141700104115223,1.5811186383270437,4.486217649271945,0.7984273657204295,36706.65775745074,14305.96143958309,182101.39431199053,id
ar40,0,frigate,SS6,45.0,12.0,heave_imu,10,1.0,8,9048,0.002123954018953866,0.0016875635115263452,0.44279194250972465,0.9999769913677755,0.04081716274405478,15.26907465229037,1773.9934449726916,id
ar40,0,frigate,SS6,45.0,12.0,heave_imu,20,2.0,8,9048,0.02069818684897896,0.01656580115356944,0.8661167895457459,0.9994289006163672,3.8762983665813016,149.8873688374963,6787.432236267654,id
ar40,0,frigate,SS6,45.0,12.0,heave_imu,30,3.0,8,9048,0.08696689608207953,0.06983034387199796,1.2510185755895293,0.9951674047414779,68.43220469604023,631.8249513538376,14160.549567101058,id
ar40,0,frigate,SS6,45.0,12.0,heave_imu,50,5.0,8,9048,0.4187597494360846,0.33716328912366783,1.8403963917801434,0.9482265487496058,1586.6548166618443,3050.6534399909465,30646.108736082453,id
ar40,0,frigate,SS6,45.0,12.0,heave_imu,100,10.0,8,9048,0.8549582944191227,0.6877388045145165,1.8853589606430665,0.7943627623907317,6613.668943653909,6222.660703247346,32161.825457996834,id
ar40,0,frigate,SS6,45.0,12.0,heave_imu,150,15.0,8,9048,0.9956428167979522,0.8017954531096648,0.7382757769023057,-0.8187369537381517,8969.32418946703,7254.645259736248,4931.622558738842,id
ar40,0,frigate,SS6,45.0,12.0,heave_rate_imu,10,1.0,8,9048,0.007001530719089974,0.005579752604742682,0.19152069926727153,0.9986635443241537,0.4435459204489424,50.48560156771178,331.88225278631757,id
ar40,0,frigate,SS6,45.0,12.0,heave_rate_imu,20,2.0,8,9048,0.042532106305467776,0.03409725193702657,0.3739624615693669,0.9870646625825215,16.36765164422193,308.5119355262164,1265.344004255007,id
ar40,0,frigate,SS6,45.0,12.0,heave_rate_imu,30,3.0,8,9048,0.12778980034852017,0.1027787828302511,0.5387930123707471,0.9437466392265287,147.7559488455413,929.942427048112,2626.615491304514,id
ar40,0,frigate,SS6,45.0,12.0,heave_rate_imu,50,5.0,8,9048,0.3356639076344289,0.26983943841143204,0.7869362285725442,0.8180591526468726,1019.4405024223736,2441.507238746637,5603.142544696135,id
ar40,0,frigate,SS6,45.0,12.0,heave_rate_imu,100,10.0,8,9048,0.6483993228976584,0.520911831759869,0.7743564801613233,0.29886244284119956,3803.9753781401164,4713.2102537632945,5425.433767312161,id
ar40,0,frigate,SS6,45.0,12.0,heave_rate_imu,150,15.0,8,9048,0.6665522833846528,0.5352200161789761,0.3183188418722344,-3.38473901656808,4019.953531798945,4842.6707063873755,916.8056563022874,id
ar40,0,frigate,SS6,45.0,12.0,pitch_imu,10,1.0,8,9048,0.060978844370038594,0.04862242242938752,0.7974431289908384,0.9941526520369923,33.64425928046234,439.93567814109826,5753.763841883075,id
ar40,0,frigate,SS6,45.0,12.0,pitch_imu,20,2.0,8,9048,0.2783551634975168,0.22269883459032855,1.5498311407258634,0.9677425674411798,701.053490069759,2014.9790553732928,21733.083957981333,id
ar40,0,frigate,SS6,45.0,12.0,pitch_imu,30,3.0,8,9048,0.6544845556245674,0.522120169569797,2.2161370648921177,0.9127821110821341,3875.711103570239,4724.143294267524,44437.11206103651,id
ar40,0,frigate,SS6,45.0,12.0,pitch_imu,50,5.0,8,9048,1.0038573081307685,0.7980984042569135,3.1514874396184323,0.8985358062109626,9117.936471552175,7221.194361716553,89863.58764659418,id
ar40,0,frigate,SS6,45.0,12.0,pitch_imu,100,10.0,8,9048,1.6975470906088281,1.344007378953031,2.5900914680032767,0.5704502618109184,26073.31509750253,12160.578764767024,60699.175856616246,id
ar40,0,frigate,SS6,45.0,12.0,pitch_imu,150,15.0,8,9048,1.725488041670346,1.3631897476544468,1.6708125258283373,-0.06651867072536333,26938.69166865977,12334.140836777435,25258.52796401413,id
ar40,0,frigate,SS6,45.0,12.0,pitch_rate_imu,10,1.0,8,9048,0.12619115809310694,0.10095132272637969,0.3820617942415258,0.8909085711012446,144.0822374301978,913.4075680282834,1320.7475498732006,id
ar40,0,frigate,SS6,45.0,12.0,pitch_rate_imu,20,2.0,8,9048,0.3313231828177194,0.26455769555945613,0.7399767363572385,0.7995216328113646,993.2446657228533,2393.7180294219593,4954.373280525986,id
ar40,0,frigate,SS6,45.0,12.0,pitch_rate_imu,30,3.0,8,9048,0.4331886991416392,0.34545545493419455,1.0541916830546711,0.8311445565650828,1697.8793591313035,3125.6809562445924,10055.224306616601,id
ar40,0,frigate,SS6,45.0,12.0,pitch_rate_imu,50,5.0,8,9048,0.6786632053670205,0.5443637700012732,1.481634605187597,0.7901899041390543,4167.361736694662,4925.40339097152,19862.54150256255,id
ar40,0,frigate,SS6,45.0,12.0,pitch_rate_imu,100,10.0,8,9048,1.036907566649453,0.8253297154492786,1.1241494099752853,0.14919112083810182,9728.204226459202,7467.583265385072,11434.065234535532,id
ar40,0,frigate,SS6,45.0,12.0,pitch_rate_imu,150,15.0,8,9048,0.8318329488686972,0.6562442560689917,0.85530503455848,0.054132767192562325,6260.727904043866,5937.6980289122375,6619.0345609725155,id
ar40,0,frigate,SS6,45.0,12.0,roll_imu,10,1.0,8,9048,0.04549677356282051,0.03615393829604149,3.435107095429724,0.9998245793823182,18.728965549061147,327.1208337025834,106766.04492998414,id
ar40,0,frigate,SS6,45.0,12.0,roll_imu,20,2.0,8,9048,0.19198544984789637,0.15257389720518688,6.651303442038433,0.9991668501727302,333.49492040145054,1380.488621912531,400282.0495015982,id
ar40,0,frigate,SS6,45.0,12.0,roll_imu,30,3.0,8,9048,0.5157957299181581,0.4099701186772228,9.443672798071825,0.9970168600909654,2407.177286296336,3709.4096337915116,806927.3851373935,id
ar40,0,frigate,SS6,45.0,12.0,roll_imu,50,5.0,8,9048,1.3982707533717533,1.1095729940346284,13.095308317217098,0.9885987861441882,17690.297630400568,10039.416450025317,1551615.2801030804,id
ar40,0,frigate,SS6,45.0,12.0,roll_imu,100,10.0,8,9048,2.8035486822916544,2.240487418646146,8.453075502304634,0.8900015140444012,71116.24141608445,20271.93016391033,646520.1843304526,id
ar40,0,frigate,SS6,45.0,12.0,roll_imu,150,15.0,8,9048,4.050724344228197,3.2338770059416473,8.565986814288255,0.7763800340793602,148462.9110665269,29260.119149760027,663907.225167965,id
ar40,0,frigate,SS6,45.0,12.0,roll_rate_imu,10,1.0,8,9048,0.08333517988082936,0.06622651314636373,1.7447136285032732,0.9977185631743705,62.836117957808646,599.217490948299,27542.3440403488,id
ar40,0,frigate,SS6,45.0,12.0,roll_rate_imu,20,2.0,8,9048,0.23799981804855644,0.1894433315083754,3.3773717450537815,0.9950341280283729,512.5141283630887,1714.0832634877806,103207.27785399443,id
ar40,0,frigate,SS6,45.0,12.0,roll_rate_imu,30,3.0,8,9048,0.417295405150952,0.33206410211116844,4.791514625446524,0.9924152447856304,1575.5775982885593,3004.515995901852,207729.52504829317,id
ar40,0,frigate,SS6,45.0,12.0,roll_rate_imu,50,5.0,8,9048,0.5013511599181198,0.3979463479657833,6.615101516810214,0.9942560450984134,2274.2418132676576,3600.6185563944073,395936.571967073,id
ar40,0,frigate,SS6,45.0,12.0,roll_rate_imu,100,10.0,8,9048,1.2192549298607729,0.9616058941760224,4.034700604658764,0.9086798925646605,13450.599219939693,8700.61013050465,147290.66355362735,id
ar40,0,frigate,SS6,45.0,12.0,roll_rate_imu,150,15.0,8,9048,1.9620766341805096,1.552271408010357,4.486217649271945,0.8087192558647884,34832.49021205712,14044.951699677711,182101.39431199053,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,heave_imu,10,1.0,8,9048,0.006914312665333057,0.0054472289195173235,0.44279194250972465,0.9997561635594122,0.43256424724829734,49.28652726379274,1773.9934449726916,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,heave_imu,20,2.0,8,9048,0.03688270760086725,0.029235236797574258,0.8661167895457459,0.9981866039042379,12.308303117498252,264.5204225444519,6787.432236267654,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,heave_imu,30,3.0,8,9048,0.11708317679371467,0.0935787932485033,1.2510185755895293,0.9912408597859105,124.03423916680343,846.7009213124578,14160.549567101058,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,heave_imu,50,5.0,8,9048,0.44776494876794976,0.3589325191786542,1.8403963917801434,0.940806033637178,1814.06472967505,3247.6214335284635,30646.108736082453,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,heave_imu,100,10.0,8,9048,1.0166680606933274,0.8160419679666036,1.8853589606430665,0.7092161639795711,9352.13898009581,7383.547726161829,32161.825457996834,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,heave_imu,150,15.0,8,9048,1.0231835308745425,0.8180920610579345,0.7382757769023057,-0.9207455853870874,9472.392258493002,7402.0969684521915,4931.622558738842,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,heave_rate_imu,10,1.0,8,9048,0.061074700987696,0.048137992852633704,0.19152069926727153,0.8983069527215918,33.75011762346362,435.5525593306298,331.88225278631757,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,heave_rate_imu,20,2.0,8,9048,0.09106173860251424,0.07213779853742937,0.3739624615693669,0.9407053027359317,75.02818966720469,652.702801166661,1265.344004255007,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,heave_rate_imu,30,3.0,8,9048,0.1674224358455692,0.13417259477905907,0.5387930123707471,0.9034430802235968,253.6179012773479,1213.9936375609266,2626.615491304514,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,heave_rate_imu,50,5.0,8,9048,0.3276806236747227,0.2623812272133931,0.7869362285725442,0.826610639866612,971.5253005610265,2374.0253438267805,5603.142544696135,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,heave_rate_imu,100,10.0,8,9048,0.6349803347587848,0.509757230479927,0.7743564801613233,0.32758301226001085,3648.153830998864,4612.28342138238,5425.433767312161,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,heave_rate_imu,150,15.0,8,9048,0.6532844472987839,0.5230144251596517,0.3183188418722344,-3.21191837388168,3861.510589058257,4732.234518844529,916.8056563022874,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,pitch_imu,10,1.0,8,9048,0.14258219812713846,0.1139099436459035,0.7974431289908384,0.9680308440084688,183.94297379959187,1030.6571701081348,5753.763841883075,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,pitch_imu,20,2.0,8,9048,0.4858493475401502,0.38699790588815547,1.5498311407258634,0.9017269394015015,2135.7766767949556,3501.5570524760305,21733.083957981333,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,pitch_imu,30,3.0,8,9048,0.911152453390824,0.7237881718791744,2.2161370648921177,0.8309602417087134,7511.638681960425,6548.835379162771,44437.11206103651,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,pitch_imu,50,5.0,8,9048,1.043843840201487,0.828998031118799,3.1514874396184323,0.8902915941713595,9858.790942750164,7500.774185562893,89863.58764659418,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,pitch_imu,100,10.0,8,9048,1.6981865212474836,1.3376326601689235,2.5900914680032767,0.5701265959807762,26092.96134664511,12102.900309208419,60699.175856616246,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,pitch_imu,150,15.0,8,9048,1.7044134913131908,1.3410089942187178,1.6708125258283373,-0.04062554233371696,26284.66936110356,12133.44937969096,25258.52796401413,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,pitch_rate_imu,10,1.0,8,9048,0.2720349129122279,0.21691051124533922,0.3820617942415258,0.4930302249228279,669.5790882929426,1962.6063057478293,1320.7475498732006,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,pitch_rate_imu,20,2.0,8,9048,0.473657136823251,0.37547116236888955,0.7399767363572385,0.5902754018660574,2029.928601369052,3397.263077113713,4954.373280525986,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,pitch_rate_imu,30,3.0,8,9048,0.4480311596609548,0.35602859856530883,1.0541916830546711,0.8193752464367761,1816.2224124055626,3221.346759818914,10055.224306616601,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,pitch_rate_imu,50,5.0,8,9048,0.8526553740746454,0.6792092164062259,1.481634605187597,0.6688194358929478,6578.087699418403,6145.484990043532,19862.54150256255,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,pitch_rate_imu,100,10.0,8,9048,1.1198367077997275,0.8890398840542045,1.1241494099752853,0.007658109291431181,11346.501913324106,8044.032870922442,11434.065234535532,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,pitch_rate_imu,150,15.0,8,9048,0.8105156247938934,0.6373883540281754,0.85530503455848,0.10199092400755305,5943.953110061,5767.089827246931,6619.0345609725155,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,roll_imu,10,1.0,8,9048,0.10180470581009923,0.08064119580827969,3.435107095429724,0.9991216752039731,93.77526463573156,729.6415396733147,106766.04492998414,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,roll_imu,20,2.0,8,9048,0.33214213992550434,0.2632562626121766,6.651303442038433,0.9975063560943466,998.1608932821259,2381.942664114974,400282.0495015982,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,roll_imu,30,3.0,8,9048,0.7106773640144091,0.5616626306228416,9.443672798071825,0.9943367843044777,4569.803832656899,5081.923481875471,806927.3851373935,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,roll_imu,50,5.0,8,9048,1.4618574276516967,1.1525508512384923,13.095308317217098,0.9875382629962236,19335.821551685385,10428.280102005878,1551615.2801030804,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,roll_imu,100,10.0,8,9048,2.99763401702381,2.3827186693670446,8.453075502304634,0.8742442879026816,81303.60616576561,21558.83852043302,646520.1843304526,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,roll_imu,150,15.0,8,9048,4.202751857219141,3.3362501314623496,8.565986814288255,0.7592797119625878,159815.93847255164,30186.39118947134,663907.225167965,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,roll_rate_imu,10,1.0,8,9048,0.21906494757126077,0.17424085621938307,1.7447136285032732,0.9842348728810554,434.20855494980424,1576.531267072978,27542.3440403488,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,roll_rate_imu,20,2.0,8,9048,0.3381903237107838,0.26915567834885645,3.3773717450537815,0.9899731475691966,1034.8441448269195,2435.320577700453,103207.27785399443,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,roll_rate_imu,30,3.0,8,9048,0.4383153270964186,0.3473565119112764,4.791514625446524,0.991631884254532,1738.304709355211,3142.881719773229,207729.52504829317,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,roll_rate_imu,50,5.0,8,9048,0.5148888526127522,0.4069052260379772,6.615101516810214,0.9939416556837555,2398.7200803700425,3681.6784851916177,395936.571967073,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,roll_rate_imu,100,10.0,8,9048,1.3040569610718113,1.0271283317370505,4.034700604658764,0.895535075020916,15386.708118249184,9293.457145556833,147290.66355362735,id
ar_attitude_only,0,frigate,SS6,45.0,12.0,roll_rate_imu,150,15.0,8,9048,1.9102684103045018,1.503621607838971,4.486217649271945,0.8186873486686801,33017.28661383715,13604.76830772701,182101.39431199053,id
damped_persistence,0,frigate,SS6,45.0,12.0,heave_imu,10,1.0,8,9048,0.667690611702136,0.5249456954870476,0.44279194250972465,-1.273794023404914,4033.695692738401,4749.708652766807,1773.9934449726916,id
damped_persistence,0,frigate,SS6,45.0,12.0,heave_imu,20,2.0,8,9048,1.0000050344473819,0.7862380425081025,0.8661167895457459,-0.33306540509413796,9048.091103589151,7113.8818086133115,6787.432236267654,id
damped_persistence,0,frigate,SS6,45.0,12.0,heave_imu,30,3.0,8,9048,1.1609175761514057,0.9128515519853105,1.2510185755895293,0.13885703860112786,12194.257589248922,8259.48084236309,14160.549567101058,id
damped_persistence,0,frigate,SS6,45.0,12.0,heave_imu,50,5.0,8,9048,1.2525527971368342,0.9865556568088998,1.8403963917801434,0.5367991624239759,14195.303234999301,8926.355582806926,30646.108736082453,id
damped_persistence,0,frigate,SS6,45.0,12.0,heave_imu,100,10.0,8,9048,1.044146181254004,0.8265253426823177,1.8853589606430665,0.6932853571006232,9864.502810341586,7478.40130058961,32161.825457996834,id
damped_persistence,0,frigate,SS6,45.0,12.0,heave_imu,150,15.0,8,9048,1.0251147797007025,0.8067905077418096,0.7382757769023057,-0.9280032049804343,9508.184099002297,7299.8405140478935,4931.622558738842,id
damped_persistence,0,frigate,SS6,45.0,12.0,heave_rate_imu,10,1.0,8,9048,0.29873179943297984,0.23437040445319654,0.19152069926727153,-1.4329404123808627,807.4497449558332,2120.5834194925224,331.88225278631757,id
damped_persistence,0,frigate,SS6,45.0,12.0,heave_rate_imu,20,2.0,8,9048,0.4369689112468115,0.34277688190567607,0.3739624615693669,-0.365353347838568,1727.6416723770328,3101.445227482557,1265.344004255007,id
damped_persistence,0,frigate,SS6,45.0,12.0,heave_rate_imu,30,3.0,8,9048,0.49911352993902164,0.3917093352880106,0.5387930123707471,0.1418666582404332,2253.986329070589,3544.18606568592,2626.615491304514,id
damped_persistence,0,frigate,SS6,45.0,12.0,heave_rate_imu,50,5.0,8,9048,0.5282598838111813,0.4150278014348116,0.7869362285725442,0.5493740643417317,2524.921351830346,3755.1715473821755,5603.142544696135,id
damped_persistence,0,frigate,SS6,45.0,12.0,heave_rate_imu,100,10.0,8,9048,0.4345339740246898,0.3427109996496057,0.7743564801613233,0.6851051190213836,1708.4413204151292,3100.8491248296327,5425.433767312161,id
damped_persistence,0,frigate,SS6,45.0,12.0,heave_rate_imu,150,15.0,8,9048,0.4426633843351051,0.3475632315216338,0.3183188418722344,-0.9338487673361289,1772.9634883269691,3144.7521188077426,916.8056563022874,id
damped_persistence,0,frigate,SS6,45.0,12.0,pitch_imu,10,1.0,8,9048,1.2642562597027274,0.9903095361525908,0.7974431289908384,-1.5134530919110913,14461.815518507254,8960.32068310864,5753.763841883075,id
damped_persistence,0,frigate,SS6,45.0,12.0,pitch_imu,20,2.0,8,9048,1.771083341961592,1.3870087008831546,1.5498311407258634,-0.3058979218152844,28381.189175364918,12549.654725590783,21733.083957981333,id
damped_persistence,0,frigate,SS6,45.0,12.0,pitch_imu,30,3.0,8,9048,1.95400252688254,1.5308074874286504,2.2161370648921177,0.22257767628728753,34546.40291757321,13850.746146254429,44437.11206103651,id
damped_persistence,0,frigate,SS6,45.0,12.0,pitch_imu,50,5.0,8,9048,1.9628010501423783,1.53828899193821,3.1514874396184323,0.612098550736212,34858.215884157325,13918.438799056923,89863.58764659418,id
damped_persistence,0,frigate,SS6,45.0,12.0,pitch_imu,100,10.0,8,9048,1.6177788437432705,1.2699659386112596,2.5900914680032767,0.6098711200973042,23680.501487958456,11490.651812554677,60699.175856616246,id
damped_persistence,0,frigate,SS6,45.0,12.0,pitch_imu,150,15.0,8,9048,1.8128642659444743,1.4206062254366603,1.6708125258283373,-0.17726743821548152,29736.04250928902,12853.645127750902,25258.52796401413,id
damped_persistence,0,frigate,SS6,45.0,12.0,pitch_rate_imu,10,1.0,8,9048,0.6297844226372008,0.4940849656004703,0.3820617942415258,-1.7171687242006373,3588.6939350800817,4470.480768753056,1320.7475498732006,id
damped_persistence,0,frigate,SS6,45.0,12.0,pitch_rate_imu,20,2.0,8,9048,0.8481944536545182,0.6655243407983711,0.7399767363572385,-0.3138770407908369,6509.437304790673,6021.664235543662,4954.373280525986,id
damped_persistence,0,frigate,SS6,45.0,12.0,pitch_rate_imu,30,3.0,8,9048,0.9143190251367533,0.7173437068209951,1.0541916830546711,0.2477601401698386,7563.940522970104,6490.5258593163635,10055.224306616601,id
damped_persistence,0,frigate,SS6,45.0,12.0,pitch_rate_imu,50,5.0,8,9048,0.8952520814714635,0.7025158019657031,1.481634605187597,0.6349028413425593,7251.757466301082,6356.362976185681,19862.54150256255,id
damped_persistence,0,frigate,SS6,45.0,12.0,pitch_rate_imu,100,10.0,8,9048,0.7453065934641837,0.5846709279083525,1.1241494099752853,0.5604362671251303,5026.000396427211,5290.102555714773,11434.065234535532,id
damped_persistence,0,frigate,SS6,45.0,12.0,pitch_rate_imu,150,15.0,8,9048,0.8579021355265669,0.6736570774353755,0.85530503455848,-0.006082143473463919,6659.292478828167,6095.249236635278,6619.0345609725155,id
damped_persistence,0,frigate,SS6,45.0,12.0,roll_imu,10,1.0,8,9048,4.610388709593731,3.6303352537991413,3.435107095429724,-0.801335147730128,192321.42931651446,32847.27337637463,106766.04492998414,id
damped_persistence,0,frigate,SS6,45.0,12.0,roll_imu,20,2.0,8,9048,6.904142955133026,5.435394221262819,6.651303442038433,-0.07747208539225503,431292.73462157283,49179.44691398599,400282.0495015982,id
damped_persistence,0,frigate,SS6,45.0,12.0,roll_imu,30,3.0,8,9048,7.823334821290698,6.15534006151718,9.443672798071825,0.31371900497498373,553778.9287850249,55693.51687660744,806927.3851373935,id
damped_persistence,0,frigate,SS6,45.0,12.0,roll_imu,50,5.0,8,9048,7.632387579446163,6.0004577059822815,13.095308317217098,0.6603048264910365,527076.221793775,54292.14132372768,1551615.2801030804,id
damped_persistence,0,frigate,SS6,45.0,12.0,roll_imu,100,10.0,8,9048,6.348679938524508,4.982090965902272,8.453075502304634,0.43592432708306716,364686.3080305795,45077.95905948376,646520.1843304526,id
damped_persistence,0,frigate,SS6,45.0,12.0,roll_imu,150,15.0,8,9048,7.833122146920928,6.166233494185752,8.565986814288255,0.16379069756307263,555165.3976405401,55792.08065539268,663907.225167965,id
damped_persistence,0,frigate,SS6,45.0,12.0,roll_rate_imu,10,1.0,8,9048,2.349082547706066,1.8512769131198834,1.7447136285032732,-0.8127931425682564,49928.57240659999,16750.353509908706,27542.3440403488,id
damped_persistence,0,frigate,SS6,45.0,12.0,roll_rate_imu,20,2.0,8,9048,3.487329533830497,2.747838131345274,3.3773717450537815,-0.0661743843561744,110036.95592705914,24862.439412412037,103207.27785399443,id
damped_persistence,0,frigate,SS6,45.0,12.0,roll_rate_imu,30,3.0,8,9048,3.9229041890378653,3.089110235954443,4.791514625446524,0.3296991558410759,139241.27599660328,27950.269414915798,207729.52504829317,id
damped_persistence,0,frigate,SS6,45.0,12.0,roll_rate_imu,50,5.0,8,9048,3.783437397682549,2.9777132580738077,6.615101516810214,0.6728852872413065,129516.67800967087,26942.34955905181,395936.571967073,id
damped_persistence,0,frigate,SS6,45.0,12.0,roll_rate_imu,100,10.0,8,9048,3.1955315392059482,2.510131250351935,4.034700604658764,0.3727168960973092,92392.9446098063,22711.667553184307,147290.66355362735,id
damped_persistence,0,frigate,SS6,45.0,12.0,roll_rate_imu,150,15.0,8,9048,3.9429675783018947,3.1046461308232716,4.486217649271945,0.22752268799005748,140669.19559138909,28090.83819168896,182101.39431199053,id
dlinear,0,frigate,SS6,45.0,12.0,heave_imu,10,1.0,8,9048,0.15564167416036653,0.12537994486950943,0.44279194250972465,0.8764472635931015,219.1817444942766,1134.4377411793214,1773.9934449726916,id
dlinear,0,frigate,SS6,45.0,12.0,heave_imu,20,2.0,8,9048,0.6380218086862546,0.514144269799916,0.8661167895457459,0.45735209210425776,3683.1859029947614,4651.97735314964,6787.432236267654,id
dlinear,0,frigate,SS6,45.0,12.0,heave_imu,30,3.0,8,9048,1.2228951646354338,0.9853953459332149,1.2510185755895293,0.04445545188076705,13531.03593721558,8915.857090003728,14160.549567101058,id
dlinear,0,frigate,SS6,45.0,12.0,heave_imu,50,5.0,8,9048,1.0913985928771537,0.8785661693615663,1.8403963917801434,0.6483229459155331,10777.533239457724,7949.266700383452,30646.108736082453,id
dlinear,0,frigate,SS6,45.0,12.0,heave_imu,100,10.0,8,9048,1.6026014958349997,1.2887951324457483,1.8853589606430665,0.2774581798836021,23238.263904686934,11661.01835836913,32161.825457996834,id
dlinear,0,frigate,SS6,45.0,12.0,heave_imu,150,15.0,8,9048,1.9039963961623816,1.5266966381018099,0.7382757769023057,-5.651123399650219,32800.830198670796,13813.551181545175,4931.622558738842,id
dlinear,0,frigate,SS6,45.0,12.0,heave_rate_imu,10,1.0,8,9048,0.05873037897233022,0.04732487387842432,0.19152069926727153,0.9059639952966125,31.208881083984966,428.1954588519833,331.88225278631757,id
dlinear,0,frigate,SS6,45.0,12.0,heave_rate_imu,20,2.0,8,9048,0.24090720118607406,0.19411329859917834,0.3739624615693669,0.5850043498811727,525.1122576697668,1756.3371257253657,1265.344004255007,id
dlinear,0,frigate,SS6,45.0,12.0,heave_rate_imu,30,3.0,8,9048,0.4601892665656612,0.3708384875095747,0.5387930123707471,0.2704936768877779,1916.1326092911586,3355.346634986632,2626.615491304514,id
dlinear,0,frigate,SS6,45.0,12.0,heave_rate_imu,50,5.0,8,9048,0.40415655413595974,0.3253254330526563,0.7869362285725442,0.736233174251383,1477.9231232315274,2943.5445182604344,5603.142544696135,id
dlinear,0,frigate,SS6,45.0,12.0,heave_rate_imu,100,10.0,8,9048,0.6069383719379869,0.48792875214576803,0.7743564801613233,0.3856620889835829,3333.049646968483,4414.779349414909,5425.433767312161,id
dlinear,0,frigate,SS6,45.0,12.0,heave_rate_imu,150,15.0,8,9048,0.7426752142830276,0.5946579086657544,0.3183188418722344,-4.443436590551841,4990.5734559407665,5380.464757607746,916.8056563022874,id
dlinear,0,frigate,SS6,45.0,12.0,pitch_imu,10,1.0,8,9048,0.18310866690978903,0.14637712637829225,0.7974431289908384,0.9472747848119686,303.3684367043996,1324.4202394707884,5753.763841883075,id
