model,regime,dof,horizon_samples,horizon_s,n_seeds,deterministic,n_windows,rmse_mean,rmse_std,mae_mean,mae_std,rmse_persistence,skill_mean,skill_std,skill_ci_lo,skill_ci_hi,signal_std,nrmse_mean,nrmse_std,n_params,fit_time_s_mean
dlinear_ols,unseen_heading,heave,100,10.0,1,True,542880,0.5067907016674468,,0.3369904503725581,,0.8088824179867767,0.6074576799907263,,0.5901724152939875,0.6219790672544082,0.7798418820620302,0.6498634060630455,,60300,0.09506440499899327
dlinear_ols,unseen_heading,heave,150,15.0,1,True,542880,0.688914645255117,,0.46382803244098286,,1.1495384153377484,0.6408433961147497,,0.6346863740258395,0.646716209370508,0.7799149016983908,0.8833202747567638,,60300,0.09506440499899327
dlinear_ols,unseen_heading,heave_rate,10,1.0,1,True,542880,0.0018270504091965883,,0.0012759555501826371,,0.27069553593565016,0.9999544447040748,,0.9999538246824686,0.999955130116455,0.44901789131634606,0.004068992448920879,,60300,0.09506440499899327
dlinear_ols,unseen_heading,heave_rate,20,2.0,1,True,542880,0.017968479455745288,,0.012523424428075657,,0.5128966998925041,0.9987726657737425,,0.9987562434093123,0.9987904751403669,0.4490640117514402,0.04001318071707549,,60300,0.09506440499899327
dlinear_ols,unseen_heading,heave_rate,30,3.0,1,True,542880,0.06357312052524097,,0.044150729472307186,,0.7022072783425681,0.9918037271780543,,0.9916998318717011,0.9919146080768094,0.44910731984426616,0.14155440741265538,,60300,0.09506440499899327
dlinear_ols,unseen_heading,heave_rate,50,5.0,1,True,542880,0.1334617655807724,,0.09156030886081867,,0.8646383961207528,0.9761743533314315,,0.9758836362854858,0.9764558343493969,0.44913294867058995,0.29715425237852683,,60300,0.09506440499899327
dlinear_ols,unseen_heading,heave_rate,100,10.0,1,True,542880,0.29003810233363075,,0.20474629756405333,,0.4403061225551369,0.5660889990080313,,0.5457186574843466,0.5836057217922913,0.4491261128521456,0.6457832088447564,,60300,0.09506440499899327
dlinear_ols,unseen_heading,heave_rate,150,15.0,1,True,542880,0.4061757107080625,,0.28626655929060985,,0.6915545720642212,0.6550350394768119,,0.6511180894282775,0.6583402003535145,0.4491083042103025,0.9044048103770175,,60300,0.09506440499899327
dlinear_ols,unseen_heading,pitch,10,1.0,1,True,542880,0.0004345382378068075,,0.00032566716442745025,,0.06419259594153902,0.9999541767255448,,0.9999539500838649,0.9999543665454683,0.09331800023822037,0.004656531823415919,,60300,0.09506440499899327
dlinear_ols,unseen_heading,pitch,20,2.0,1,True,542880,0.004226492260650033,,0.003164275321887962,,0.11932083976475145,0.998745335662853,,0.9987385281733936,0.9987509567339955,0.09331311784801627,0.045293656005942616,,60300,0.09506440499899327
dlinear_ols,unseen_heading,pitch,30,3.0,1,True,542880,0.014676777400875878,,0.010966622407140135,,0.1581323770827971,0.9913857034961921,,0.9913276120873981,0.9914328740558963,0.0933093260053012,0.15729164521070535,,60300,0.09506440499899327
dlinear_ols,unseen_heading,pitch,50,5.0,1,True,542880,0.029195558147574074,,0.021672476343776337,,0.17469731727052137,0.9720706329889959,,0.9717150177057757,0.9723895920006772,0.09329922763600644,0.3129238996648114,,60300,0.09506440499899327
dlinear_ols,unseen_heading,pitch,100,10.0,1,True,542880,0.06909224069112609,,0.0517082823414747,,0.10629142820675849,0.5774656026997982,,0.5691424105086506,0.5858371055103009,0.09327196673014979,0.7407610572962465,,60300,0.09506440499899327
dlinear_ols,unseen_heading,pitch,150,15.0,1,True,542880,0.0914495974492039,,0.06779931205210306,,0.13931379085811119,0.5691011090324443,,0.5624843513373866,0.5748526610978888,0.09328776110372569,0.9802957683540293,,60300,0.09506440499899327
dlinear_ols,unseen_heading,pitch_rate,10,1.0,1,True,542880,0.0003474047196166091,,0.00026421990106142426,,0.048713605157262044,0.9999491406406787,,0.9999488777116237,0.9999493650827016,0.06576512293290253,0.005282506959974087,,60300,0.09506440499899327
dlinear_ols,unseen_heading,pitch_rate,20,2.0,1,True,542880,0.0033572522293392397,,0.002552264581957861,,0.08950371033534088,0.9985930266757387,,0.9985850536029378,0.9985999087001876,0.06576105880147227,0.05105228368470364,,60300,0.09506440499899327
