regime,grid_kind,sign_convention,heading_deg,speed_kn,model,record,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_records
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,pitch,30,3.0,1131,0.37821486710655433,0.30011606628389725,2.867101493598178,0.9825983247824124,1.8041198868316883,0.20963954217630057,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,pitch,50,5.0,1131,0.4881116977050051,0.3793426309124841,3.5582199588148082,0.9811820266699448,1.8164862235216668,0.26871202841202446,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,pitch,100,10.0,1131,1.1570334599552177,0.9049602067964823,1.172561872606262,0.026310918789301363,1.8273536993237618,0.6331743331263096,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,pitch,150,15.0,1131,1.6794131029469266,1.30883614046622,3.2712653398065306,0.7364375535014924,1.8337550509660305,0.9158328436844408,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,heave,10,1.0,1131,0.006952052100043651,0.005581778937788762,0.3541780441416213,0.999614714410641,0.5636727298336444,0.01233349021886405,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,heave,20,2.0,1131,0.04763800400294233,0.038250937505023376,0.66643335194914,0.9948903204283833,0.5650607066400064,0.08430599304313678,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,heave,30,3.0,1131,0.12276669074845305,0.09877482254305495,0.9020672983280114,0.9814781987155544,0.5658583276938811,0.21695658566832574,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,heave,50,5.0,1131,0.1552848826963682,0.12319731399903847,1.0717208824686395,0.9790060107439809,0.5656673151359188,0.27451627227048864,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,heave,100,10.0,1131,0.3803713618235626,0.3046796096274571,0.6316689981817165,0.6373927378484696,0.5671435193945501,0.6706791999133223,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,heave,150,15.0,1131,0.5076588375370013,0.4107962526662535,0.8005824690095467,0.5979021505439981,0.5699510478670528,0.8907060342056221,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,roll_rate,10,1.0,1131,0.002693171477700475,0.0023057787893959853,0.026088329775151936,0.9893429878353414,0.037239005385980205,0.072321251595898,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,roll_rate,20,2.0,1131,0.008890523921089067,0.007160684979096686,0.04816639739455155,0.9659304513048909,0.037305803710695855,0.23831476705433066,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,roll_rate,30,3.0,1131,0.016943984163171385,0.013654707646456923,0.06350117911397223,0.928802049101747,0.03726151304182726,0.45473151195313005,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,roll_rate,50,5.0,1131,0.01579460522979139,0.012472139934093844,0.07056269519065934,0.9498965963001778,0.03725466184654153,0.4239631886836641,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,roll_rate,100,10.0,1131,0.02998709773062719,0.023675510410074044,0.033960062353009614,0.22029214007440068,0.03733225054541398,0.8032491289039339,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,roll_rate,150,15.0,1131,0.036691818780022006,0.029139454229958558,0.06214490231908238,0.651399937768588,0.036947361200808264,0.9930836083422199,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,pitch_rate,10,1.0,1131,0.015975475464373536,0.012876324937517699,0.7654753119605209,0.9995644427889843,1.2152341960919328,0.013146005531895833,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,pitch_rate,20,2.0,1131,0.1080409703650388,0.08664781538785742,1.4488128401702283,0.9944390065992005,1.2209423618775723,0.0884898204358253,3
