regime,grid_kind,sign_convention,heading_deg,speed_kn,model,record,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_records
unseen_vessel,mss,nominal,180.0,0.0,persistence|0,S175_h180.0_u00.0_s000,heave_rate,50,5.0,1131,0.24631895876735524,0.20002486487000626,0.24631895876735524,0.0,0.13122462599669443,1.877078763962795,3
unseen_vessel,mss,nominal,180.0,0.0,persistence|0,S175_h180.0_u00.0_s000,heave_rate,100,10.0,1131,0.1592249294827041,0.12343843693557639,0.1592249294827041,0.0,0.13089133487525392,1.2164665417649956,3
unseen_vessel,mss,nominal,180.0,0.0,persistence|0,S175_h180.0_u00.0_s000,heave_rate,150,15.0,1131,0.17759286579514372,0.14309347691914537,0.17759286579514372,0.0,0.13110033862955736,1.354633158476864,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,roll,10,1.0,1131,4.85979401585583e-07,3.9349128698802827e-07,3.1115223196463227e-07,-1.4394385499240023,4.7142722446462713e-07,1.0308683426959102,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,roll,20,2.0,1131,4.995014317273915e-07,4.035426523362816e-07,5.841356416830061e-07,0.2687833652863667,4.7114517045409276e-07,1.0601858260501085,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,roll,30,3.0,1131,5.038479917024138e-07,4.061837785482822e-07,7.870541939304761e-07,0.5901831708520453,4.7225681209964384e-07,1.0668940686367576,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,roll,50,5.0,1131,4.801566702273312e-07,3.8599184357093244e-07,9.153989701361168e-07,0.724865473167241,4.736919849654738e-07,1.0136474448946577,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,roll,100,10.0,1131,4.735240214552482e-07,3.8173060222972045e-07,3.871500636612498e-07,-0.49597852951693455,4.746109552376894e-07,0.9977098426185782,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,roll,150,15.0,1131,4.726121737376516e-07,3.828241572916778e-07,8.021073248720977e-07,0.6528278782476997,4.6941731239276237e-07,1.0068060151608045,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch,10,1.0,1131,0.6661894682910346,0.5074175680736719,0.3894393892513593,-1.9262792952435719,0.6412715030090946,1.0388571223966998,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch,20,2.0,1131,0.6751233858753352,0.5156755085676876,0.7409085784980949,0.1696961389705004,0.6413582715294462,1.0526462600464626,3
