regime,grid_kind,ss,heading_deg,speed_kn,model,record,threshold_set,rule,scorable,base_rate,always_yes_sample_f1,n_onsets_true,n_onsets_pred,n_matched,precision,recall,f1,false_alarms_per_min,lead_p10,median_lead_time_s,lead_p90,n_onsets_true_raw,n_excluded_true,n_excluded_pred,n_windows,duration_s,peak_roll_deg,peak_pitch_deg,peak_heave_rate_mps,roll_limit_deg,pitch_limit_deg,heave_rate_limit_mps,sustain_s,n_records
unseen_vessel,mss,SS5,135.0,0.0,ar40|0,S175_h135.0_u00.0_s000,strict,point,True,0.5127586206896552,0.6779120127649875,21,529,21,0.03969754253308128,1.0,0.07636363636363637,52.55172413793103,1.0,2.2,6.6,24,3,0,1131,580.0,2.00587,2.96617,0.81314,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,ar40|0,S175_h135.0_u00.0_s001,permissive,point,True,0.9932758620689656,0.996626589395381,3,14,3,0.21428571428571427,1.0,0.35294117647058826,1.1379310344827587,1.6400000000000001,2.2,2.28,5,2,0,1131,580.0,1.6359,2.30179,0.603759,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,ar40|0,S175_h135.0_u00.0_s001,strict,point,True,0.5982758620689655,0.7486515641855448,18,446,18,0.04035874439461883,1.0,0.07758620689655173,44.275862068965516,0.37000000000000005,2.3,5.320000000000001,18,0,0,1131,580.0,1.6359,2.30179,0.603759,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,ar40|0,S175_h135.0_u00.0_s002,permissive,point,True,0.9827586206896551,0.9913043478260869,7,32,7,0.21875,1.0,0.358974358974359,2.586206896551724,1.96,2.9,3.9,9,2,0,1131,580.0,1.90756,2.49959,0.684496,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,ar40|0,S175_h135.0_u00.0_s002,strict,point,True,0.5403448275862069,0.7015894336243564,18,456,18,0.039473684210526314,1.0,0.07594936708860758,45.310344827586206,1.05,2.05,5.060000000000001,19,1,0,1131,580.0,1.90756,2.49959,0.684496,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,damped_persistence|0,S175_h135.0_u00.0_s000,permissive,point,True,0.9805172413793104,0.9901627927222078,6,15,4,0.26666666666666666,0.6666666666666666,0.3809523809523809,1.1379310344827587,0.23,0.35,0.54,8,2,0,1131,580.0,2.00587,2.96617,0.81314,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,damped_persistence|0,S175_h135.0_u00.0_s000,strict,point,True,0.5127586206896552,0.6779120127649875,21,288,14,0.04861111111111111,0.6666666666666666,0.09061488673139158,28.344827586206897,0.4,0.55,0.7,24,3,0,1131,580.0,2.00587,2.96617,0.81314,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,damped_persistence|0,S175_h135.0_u00.0_s001,permissive,point,True,0.9932758620689656,0.996626589395381,3,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.20689655172413793,0.7,0.7,0.7,5,2,0,1131,580.0,1.6359,2.30179,0.603759,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,damped_persistence|0,S175_h135.0_u00.0_s001,strict,point,True,0.5982758620689655,0.7486515641855448,18,223,9,0.04035874439461883,0.5,0.07468879668049792,22.137931034482758,0.38,0.5,0.7,18,0,0,1131,580.0,1.6359,2.30179,0.603759,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,damped_persistence|0,S175_h135.0_u00.0_s002,permissive,point,True,0.9827586206896551,0.9913043478260869,7,9,3,0.3333333333333333,0.42857142857142855,0.375,0.6206896551724138,0.4,0.4,0.48,9,2,0,1131,580.0,1.90756,2.49959,0.684496,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,damped_persistence|0,S175_h135.0_u00.0_s002,strict,point,True,0.5403448275862069,0.7015894336243564,18,258,10,0.03875968992248062,0.5555555555555556,0.07246376811594203,25.655172413793103,0.39,0.6,0.7,19,1,0,1131,580.0,1.90756,2.49959,0.684496,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear_ols|0,S175_h135.0_u00.0_s000,permissive,point,True,0.9805172413793104,0.9901627927222078,6,34,6,0.17647058823529413,1.0,0.3,2.896551724137931,1.55,2.7,3.05,8,2,0,1131,580.0,2.00587,2.96617,0.81314,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear_ols|0,S175_h135.0_u00.0_s000,strict,point,True,0.5127586206896552,0.6779120127649875,21,407,21,0.051597051597051594,1.0,0.09813084112149531,39.93103448275862,1.6,2.1,3.1,24,3,0,1131,580.0,2.00587,2.96617,0.81314,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear_ols|0,S175_h135.0_u00.0_s001,permissive,point,True,0.9932758620689656,0.996626589395381,3,14,3,0.21428571428571427,1.0,0.35294117647058826,1.1379310344827587,1.6400000000000001,2.2,2.28,5,2,0,1131,580.0,1.6359,2.30179,0.603759,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear_ols|0,S175_h135.0_u00.0_s001,strict,point,True,0.5982758620689655,0.7486515641855448,18,328,18,0.054878048780487805,1.0,0.10404624277456646,32.06896551724138,1.27,1.95,2.66,18,0,0,1131,580.0,1.6359,2.30179,0.603759,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear_ols|0,S175_h135.0_u00.0_s002,permissive,point,True,0.9827586206896551,0.9913043478260869,7,28,7,0.25,1.0,0.4,2.1724137931034484,1.56,2.4,2.4,9,2,0,1131,580.0,1.90756,2.49959,0.684496,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear_ols|0,S175_h135.0_u00.0_s002,strict,point,True,0.5403448275862069,0.7015894336243564,18,371,18,0.04851752021563342,1.0,0.09254498714652956,36.51724137931034,1.3699999999999999,2.25,4.670000000000002,19,1,0,1131,580.0,1.90756,2.49959,0.684496,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|0,S175_h135.0_u00.0_s000,permissive,point,True,0.9805172413793104,0.9901627927222078,6,34,6,0.17647058823529413,1.0,0.3,2.896551724137931,1.25,2.05,2.5,8,2,0,1131,580.0,2.00587,2.96617,0.81314,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|0,S175_h135.0_u00.0_s000,strict,point,True,0.5127586206896552,0.6779120127649875,21,408,21,0.051470588235294115,1.0,0.09790209790209789,40.03448275862069,1.2,1.8,2.9,24,3,0,1131,580.0,2.00587,2.96617,0.81314,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|0,S175_h135.0_u00.0_s001,permissive,point,True,0.9932758620689656,0.996626589395381,3,13,3,0.23076923076923078,1.0,0.375,1.0344827586206897,1.14,1.7,1.78,5,2,0,1131,580.0,1.6359,2.30179,0.603759,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|0,S175_h135.0_u00.0_s001,strict,point,True,0.5982758620689655,0.7486515641855448,18,324,18,0.05555555555555555,1.0,0.10526315789473684,31.655172413793103,1.08,1.6,2.36,18,0,0,1131,580.0,1.6359,2.30179,0.603759,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|0,S175_h135.0_u00.0_s002,permissive,point,True,0.9827586206896551,0.9913043478260869,7,31,7,0.22580645161290322,1.0,0.3684210526315789,2.4827586206896552,0.8200000000000001,1.5,1.9,9,2,0,1131,580.0,1.90756,2.49959,0.684496,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|0,S175_h135.0_u00.0_s002,strict,point,True,0.5403448275862069,0.7015894336243564,18,380,18,0.04736842105263158,1.0,0.09045226130653267,37.44827586206897,1.1800000000000002,1.7,5.92,19,1,0,1131,580.0,1.90756,2.49959,0.684496,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|1,S175_h135.0_u00.0_s000,permissive,point,True,0.9805172413793104,0.9901627927222078,6,33,6,0.18181818181818182,1.0,0.3076923076923077,2.793103448275862,1.5,2.05,2.5,8,2,0,1131,580.0,2.00587,2.96617,0.81314,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|1,S175_h135.0_u00.0_s000,strict,point,True,0.5127586206896552,0.6779120127649875,21,411,21,0.051094890510948905,1.0,0.09722222222222222,40.3448275862069,1.4,1.9,2.9,24,3,0,1131,580.0,2.00587,2.96617,0.81314,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|1,S175_h135.0_u00.0_s001,permissive,point,True,0.9932758620689656,0.996626589395381,3,14,3,0.21428571428571427,1.0,0.35294117647058826,1.1379310344827587,1.14,1.7,1.78,5,2,0,1131,580.0,1.6359,2.30179,0.603759,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|1,S175_h135.0_u00.0_s001,strict,point,True,0.5982758620689655,0.7486515641855448,18,316,18,0.056962025316455694,1.0,0.10778443113772454,30.82758620689655,1.2,1.8,2.23,18,0,0,1131,580.0,1.6359,2.30179,0.603759,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|1,S175_h135.0_u00.0_s002,permissive,point,True,0.9827586206896551,0.9913043478260869,7,29,7,0.2413793103448276,1.0,0.3888888888888889,2.2758620689655173,1.0,1.9,1.9,9,2,0,1131,580.0,1.90756,2.49959,0.684496,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|1,S175_h135.0_u00.0_s002,strict,point,True,0.5403448275862069,0.7015894336243564,18,370,18,0.04864864864864865,1.0,0.09278350515463918,36.41379310344828,0.9,1.75,5.92,19,1,0,1131,580.0,1.90756,2.49959,0.684496,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|2,S175_h135.0_u00.0_s000,permissive,point,True,0.9805172413793104,0.9901627927222078,6,34,6,0.17647058823529413,1.0,0.3,2.896551724137931,1.3,2.1500000000000004,2.3499999999999996,8,2,0,1131,580.0,2.00587,2.96617,0.81314,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|2,S175_h135.0_u00.0_s000,strict,point,True,0.5127586206896552,0.6779120127649875,21,411,21,0.051094890510948905,1.0,0.09722222222222222,40.3448275862069,1.1,1.6,2.9,24,3,0,1131,580.0,2.00587,2.96617,0.81314,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|2,S175_h135.0_u00.0_s001,permissive,point,True,0.9932758620689656,0.996626589395381,3,13,3,0.23076923076923078,1.0,0.375,1.0344827586206897,1.14,1.7,1.78,5,2,0,1131,580.0,1.6359,2.30179,0.603759,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|2,S175_h135.0_u00.0_s001,strict,point,True,0.5982758620689655,0.7486515641855448,18,320,18,0.05625,1.0,0.10650887573964499,31.24137931034483,1.0100000000000002,1.55,2.2,18,0,0,1131,580.0,1.6359,2.30179,0.603759,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|2,S175_h135.0_u00.0_s002,permissive,point,True,0.9827586206896551,0.9913043478260869,7,29,7,0.2413793103448276,1.0,0.3888888888888889,2.2758620689655173,1.06,1.9,2.1,9,2,0,1131,580.0,1.90756,2.49959,0.684496,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,dlinear|2,S175_h135.0_u00.0_s002,strict,point,True,0.5403448275862069,0.7015894336243564,18,373,18,0.04825737265415549,1.0,0.09207161125319692,36.724137931034484,0.9,1.75,5.57,19,1,0,1131,580.0,1.90756,2.49959,0.684496,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|0,S175_h135.0_u00.0_s000,permissive,point,True,0.9805172413793104,0.9901627927222078,6,202,5,0.024752475247524754,0.8333333333333334,0.04807692307692308,20.379310344827587,0.34,0.7,6.9399999999999995,8,2,0,1131,580.0,2.00587,2.96617,0.81314,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|0,S175_h135.0_u00.0_s000,strict,point,True,0.5127586206896552,0.6779120127649875,21,289,8,0.02768166089965398,0.38095238095238093,0.05161290322580645,29.06896551724138,0.6,3.85,9.209999999999999,24,3,0,1131,580.0,2.00587,2.96617,0.81314,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|0,S175_h135.0_u00.0_s001,permissive,point,True,0.9932758620689656,0.996626589395381,3,139,1,0.007194244604316547,0.3333333333333333,0.01408450704225352,14.275862068965518,0.3,0.3,0.3,5,2,0,1131,580.0,1.6359,2.30179,0.603759,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|0,S175_h135.0_u00.0_s001,strict,point,True,0.5982758620689655,0.7486515641855448,18,280,13,0.04642857142857143,0.7222222222222222,0.087248322147651,27.620689655172413,0.52,3.2,9.000000000000002,18,0,0,1131,580.0,1.6359,2.30179,0.603759,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|0,S175_h135.0_u00.0_s002,permissive,point,True,0.9827586206896551,0.9913043478260869,7,196,3,0.015306122448979591,0.42857142857142855,0.029556650246305417,19.96551724137931,0.42000000000000004,0.5,8.420000000000002,9,2,0,1131,580.0,1.90756,2.49959,0.684496,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|0,S175_h135.0_u00.0_s002,strict,point,True,0.5403448275862069,0.7015894336243564,18,248,6,0.024193548387096774,0.3333333333333333,0.04511278195488722,25.03448275862069,4.449999999999999,6.35,9.350000000000001,19,1,0,1131,580.0,1.90756,2.49959,0.684496,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|1,S175_h135.0_u00.0_s000,permissive,point,True,0.9805172413793104,0.9901627927222078,6,168,6,0.03571428571428571,1.0,0.0689655172413793,16.75862068965517,1.0,1.5,5.8,8,2,0,1131,580.0,2.00587,2.96617,0.81314,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|1,S175_h135.0_u00.0_s000,strict,point,True,0.5127586206896552,0.6779120127649875,21,350,12,0.03428571428571429,0.5714285714285714,0.0646900269541779,34.96551724137931,0.5,5.2,10.290000000000001,24,3,0,1131,580.0,2.00587,2.96617,0.81314,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|1,S175_h135.0_u00.0_s001,permissive,point,True,0.9932758620689656,0.996626589395381,3,133,1,0.007518796992481203,0.3333333333333333,0.014705882352941176,13.655172413793103,0.3,0.3,0.3,5,2,0,1131,580.0,1.6359,2.30179,0.603759,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|1,S175_h135.0_u00.0_s001,strict,point,True,0.5982758620689655,0.7486515641855448,18,336,7,0.020833333333333332,0.3888888888888889,0.03954802259887005,34.03448275862069,0.36,1.0,5.000000000000003,18,0,0,1131,580.0,1.6359,2.30179,0.603759,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|1,S175_h135.0_u00.0_s002,permissive,point,True,0.9827586206896551,0.9913043478260869,7,152,4,0.02631578947368421,0.5714285714285714,0.050314465408805034,15.310344827586206,0.46,0.75,1.25,9,2,0,1131,580.0,1.90756,2.49959,0.684496,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|1,S175_h135.0_u00.0_s002,strict,point,True,0.5403448275862069,0.7015894336243564,18,281,7,0.02491103202846975,0.3888888888888889,0.046822742474916385,28.344827586206897,0.72,3.1,6.680000000000001,19,1,0,1131,580.0,1.90756,2.49959,0.684496,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|2,S175_h135.0_u00.0_s000,permissive,point,True,0.9805172413793104,0.9901627927222078,6,133,5,0.03759398496240601,0.8333333333333334,0.07194244604316546,13.241379310344827,0.5399999999999999,5.1,10.780000000000001,8,2,0,1131,580.0,2.00587,2.96617,0.81314,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|2,S175_h135.0_u00.0_s000,strict,point,True,0.5127586206896552,0.6779120127649875,21,368,15,0.04076086956521739,0.7142857142857143,0.07712082262210797,36.51724137931034,0.6,1.4,10.08,24,3,0,1131,580.0,2.00587,2.96617,0.81314,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|2,S175_h135.0_u00.0_s001,permissive,point,True,0.9932758620689656,0.996626589395381,3,87,2,0.022988505747126436,0.6666666666666666,0.044444444444444446,8.793103448275861,1.47,5.35,9.23,5,2,0,1131,580.0,1.6359,2.30179,0.603759,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|2,S175_h135.0_u00.0_s001,strict,point,True,0.5982758620689655,0.7486515641855448,18,412,12,0.02912621359223301,0.6666666666666666,0.05581395348837209,41.37931034482759,0.3,0.6,2.1900000000000004,18,0,0,1131,580.0,1.6359,2.30179,0.603759,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|2,S175_h135.0_u00.0_s002,permissive,point,True,0.9827586206896551,0.9913043478260869,7,92,5,0.05434782608695652,0.7142857142857143,0.101010101010101,9.0,0.44,0.9,1.02,9,2,0,1131,580.0,1.90756,2.49959,0.684496,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,lstm|2,S175_h135.0_u00.0_s002,strict,point,True,0.5403448275862069,0.7015894336243564,18,401,9,0.022443890274314215,0.5,0.04295942720763723,40.55172413793103,0.54,4.8,11.719999999999999,19,1,0,1131,580.0,1.90756,2.49959,0.684496,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,persistence|0,S175_h135.0_u00.0_s000,permissive,point,True,0.9805172413793104,0.9901627927222078,6,0,0,0.0,0.0,0.0,0.0,,,,8,2,0,1131,580.0,2.00587,2.96617,0.81314,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,persistence|0,S175_h135.0_u00.0_s000,strict,point,True,0.5127586206896552,0.6779120127649875,21,0,0,0.0,0.0,0.0,0.0,,,,24,3,0,1131,580.0,2.00587,2.96617,0.81314,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,persistence|0,S175_h135.0_u00.0_s001,permissive,point,True,0.9932758620689656,0.996626589395381,3,0,0,0.0,0.0,0.0,0.0,,,,5,2,0,1131,580.0,1.6359,2.30179,0.603759,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,persistence|0,S175_h135.0_u00.0_s001,strict,point,True,0.5982758620689655,0.7486515641855448,18,0,0,0.0,0.0,0.0,0.0,,,,18,0,0,1131,580.0,1.6359,2.30179,0.603759,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,persistence|0,S175_h135.0_u00.0_s002,permissive,point,True,0.9827586206896551,0.9913043478260869,7,0,0,0.0,0.0,0.0,0.0,,,,9,2,0,1131,580.0,1.90756,2.49959,0.684496,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,persistence|0,S175_h135.0_u00.0_s002,strict,point,True,0.5403448275862069,0.7015894336243564,18,0,0,0.0,0.0,0.0,0.0,,,,19,1,0,1131,580.0,1.90756,2.49959,0.684496,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,rate_matched,S175_h135.0_u00.0_s000,permissive,point,True,0.9805172413793104,0.9901627927222078,6,6,0,0.0,0.0,0.0,0.6206896551724138,,,,8,2,0,1131,580.0,2.00587,2.96617,0.81314,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,rate_matched,S175_h135.0_u00.0_s000,strict,point,True,0.5127586206896552,0.6779120127649875,21,21,1,0.047619047619047616,0.047619047619047616,0.047619047619047616,2.0689655172413794,0.2,0.2,0.2,24,3,0,1131,580.0,2.00587,2.96617,0.81314,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,rate_matched,S175_h135.0_u00.0_s001,permissive,point,True,0.9932758620689656,0.996626589395381,3,3,0,0.0,0.0,0.0,0.3103448275862069,,,,5,2,0,1131,580.0,1.6359,2.30179,0.603759,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,rate_matched,S175_h135.0_u00.0_s001,strict,point,True,0.5982758620689655,0.7486515641855448,18,18,0,0.0,0.0,0.0,1.8620689655172413,,,,18,0,0,1131,580.0,1.6359,2.30179,0.603759,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,rate_matched,S175_h135.0_u00.0_s002,permissive,point,True,0.9827586206896551,0.9913043478260869,7,7,0,0.0,0.0,0.0,0.7241379310344828,,,,9,2,0,1131,580.0,1.90756,2.49959,0.684496,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,rate_matched,S175_h135.0_u00.0_s002,strict,point,True,0.5403448275862069,0.7015894336243564,18,18,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.5517241379310345,0.0,0.4,0.56,19,1,0,1131,580.0,1.90756,2.49959,0.684496,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|0,S175_h135.0_u00.0_s000,permissive,point,True,0.9805172413793104,0.9901627927222078,6,112,6,0.05357142857142857,1.0,0.10169491525423728,10.96551724137931,1.25,1.75,7.55,8,2,0,1131,580.0,2.00587,2.96617,0.81314,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|0,S175_h135.0_u00.0_s000,strict,point,True,0.5127586206896552,0.6779120127649875,21,413,20,0.048426150121065374,0.9523809523809523,0.09216589861751151,40.6551724137931,0.6,2.25,9.56,24,3,0,1131,580.0,2.00587,2.96617,0.81314,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|0,S175_h135.0_u00.0_s001,permissive,point,True,0.9932758620689656,0.996626589395381,3,63,3,0.047619047619047616,1.0,0.0909090909090909,6.206896551724138,0.54,0.7,1.1800000000000002,5,2,0,1131,580.0,1.6359,2.30179,0.603759,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|0,S175_h135.0_u00.0_s001,strict,point,True,0.5982758620689655,0.7486515641855448,18,398,17,0.04271356783919598,0.9444444444444444,0.08173076923076923,39.41379310344828,0.46,1.4,3.8400000000000007,18,0,0,1131,580.0,1.6359,2.30179,0.603759,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|0,S175_h135.0_u00.0_s002,permissive,point,True,0.9827586206896551,0.9913043478260869,7,58,7,0.1206896551724138,1.0,0.21538461538461542,5.275862068965517,0.74,1.4,1.9200000000000004,9,2,0,1131,580.0,1.90756,2.49959,0.684496,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|0,S175_h135.0_u00.0_s002,strict,point,True,0.5403448275862069,0.7015894336243564,18,389,17,0.043701799485861184,0.9444444444444444,0.08353808353808354,38.48275862068966,0.4,1.3,6.74,19,1,0,1131,580.0,1.90756,2.49959,0.684496,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|1,S175_h135.0_u00.0_s000,permissive,point,True,0.9805172413793104,0.9901627927222078,6,111,6,0.05405405405405406,1.0,0.10256410256410257,10.862068965517242,0.8999999999999999,1.8499999999999999,8.55,8,2,0,1131,580.0,2.00587,2.96617,0.81314,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|1,S175_h135.0_u00.0_s000,strict,point,True,0.5127586206896552,0.6779120127649875,21,405,13,0.03209876543209877,0.6190476190476191,0.061032863849765265,40.55172413793103,0.5,0.7,8.980000000000004,24,3,0,1131,580.0,2.00587,2.96617,0.81314,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|1,S175_h135.0_u00.0_s001,permissive,point,True,0.9932758620689656,0.996626589395381,3,67,3,0.04477611940298507,1.0,0.08571428571428572,6.620689655172414,0.33999999999999997,0.5,0.6599999999999999,5,2,0,1131,580.0,1.6359,2.30179,0.603759,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|1,S175_h135.0_u00.0_s001,strict,point,True,0.5982758620689655,0.7486515641855448,18,414,15,0.036231884057971016,0.8333333333333334,0.06944444444444445,41.275862068965516,0.44000000000000006,0.9,5.14,18,0,0,1131,580.0,1.6359,2.30179,0.603759,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|1,S175_h135.0_u00.0_s002,permissive,point,True,0.9827586206896551,0.9913043478260869,7,78,7,0.08974358974358974,1.0,0.1647058823529412,7.344827586206897,0.46,0.9,1.5400000000000005,9,2,0,1131,580.0,1.90756,2.49959,0.684496,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|1,S175_h135.0_u00.0_s002,strict,point,True,0.5403448275862069,0.7015894336243564,18,398,14,0.035175879396984924,0.7777777777777778,0.0673076923076923,39.724137931034484,0.4,1.35,7.930000000000001,19,1,0,1131,580.0,1.90756,2.49959,0.684496,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|2,S175_h135.0_u00.0_s000,permissive,point,True,0.9805172413793104,0.9901627927222078,6,104,6,0.057692307692307696,1.0,0.1090909090909091,10.137931034482758,1.25,2.25,6.55,8,2,0,1131,580.0,2.00587,2.96617,0.81314,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|2,S175_h135.0_u00.0_s000,strict,point,True,0.5127586206896552,0.6779120127649875,21,426,18,0.04225352112676056,0.8571428571428571,0.08053691275167783,42.206896551724135,0.6,4.25,10.99,24,3,0,1131,580.0,2.00587,2.96617,0.81314,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|2,S175_h135.0_u00.0_s001,permissive,point,True,0.9932758620689656,0.996626589395381,3,66,3,0.045454545454545456,1.0,0.08695652173913045,6.517241379310345,0.26,0.5,1.1400000000000001,5,2,0,1131,580.0,1.6359,2.30179,0.603759,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|2,S175_h135.0_u00.0_s001,strict,point,True,0.5982758620689655,0.7486515641855448,18,379,17,0.044854881266490766,0.9444444444444444,0.08564231738035265,37.44827586206897,0.36,1.1,7.040000000000001,18,0,0,1131,580.0,1.6359,2.30179,0.603759,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,0.0,tcn|2,S175_h135.0_u00.0_s002,permissive,point,True,0.9827586206896551,0.9913043478260869,7,80,7,0.0875,1.0,0.16091954022988506,7.551724137931035,0.46,1.1,1.6600000000000001,9,2,0,1131,580.0,1.90756,2.49959,0.684496,3.0,2.0,0.8,2.0,3
