regime,model,seed,dof,horizon_samples,gamma,gamma_realization,alpha,n_windows_total,n_windows_used,n_realizations,window_stride,order_index,n_degenerate_cells,fitted_on,norm_stats_fitted_on,calibration_time_s
unseen_heading,dlinear_quantile,0,roll,10,0.38497239351272583,0.3234197199344635,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,pitch,10,1.1972287893295288,0.754004180431366,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,heave,10,0.7128012180328369,0.45551297068595886,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,roll_rate,10,0.45949795842170715,0.32358652353286743,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,pitch_rate,10,1.767633318901062,1.446215271949768,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,heave_rate,10,0.7772608399391174,0.4909095764160156,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,roll,20,0.458727091550827,0.38156479597091675,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,pitch,20,1.2307895421981812,0.7945727109909058,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,heave,20,0.8307141661643982,0.5614966154098511,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,roll_rate,20,0.5107064247131348,0.3684462904930115,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,pitch_rate,20,1.8071473836898804,1.4109922647476196,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,heave_rate,20,0.8601400256156921,0.5478804707527161,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,roll,30,0.5126062035560608,0.4455513656139374,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,pitch,30,1.1625752449035645,0.747054398059845,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,heave,30,0.9448582530021667,0.6694829761981964,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,roll_rate,30,0.546558141708374,0.43715447187423706,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,pitch_rate,30,1.5563563108444214,1.1503721475601196,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,heave_rate,30,0.9290196895599365,0.5838324427604675,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,roll,50,0.5371419787406921,0.4575686454772949,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,pitch,50,1.1602411270141602,0.7370818853378296,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,heave,50,0.9533655047416687,0.6768916249275208,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,roll_rate,50,0.5768057703971863,0.45338350534439087,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,pitch_rate,50,1.5425138473510742,1.0900623798370361,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,heave_rate,50,0.9672513604164124,0.6500092148780823,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,roll,100,0.6017278432846069,0.5133365392684937,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,pitch,100,1.1610722541809082,0.7475570440292358,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,heave,100,0.9757954478263855,0.6906688213348389,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,roll_rate,100,0.642533540725708,0.5099616646766663,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,pitch_rate,100,1.3023393154144287,0.8913537263870239,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,heave_rate,100,1.030123233795166,0.6638991236686707,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,roll,150,0.7409698963165283,0.6319146752357483,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,pitch,150,1.0874041318893433,0.6506521701812744,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,heave,150,1.0514411926269531,0.7767903804779053,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,roll_rate,150,0.765962541103363,0.6274129748344421,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,pitch_rate,150,1.1039810180664062,0.7353957295417786,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,0,heave_rate,150,1.0725650787353516,0.681042492389679,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,16.73715600200012
unseen_heading,dlinear_quantile,1,roll,10,0.33112844824790955,0.2854883074760437,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,pitch,10,1.1347800493240356,0.7573744654655457,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,heave,10,0.6729717254638672,0.44229650497436523,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,roll_rate,10,0.40997838973999023,0.3010106086730957,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,pitch_rate,10,1.669808030128479,1.376802682876587,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,heave_rate,10,0.7381080389022827,0.48233893513679504,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,roll,20,0.44063717126846313,0.37114500999450684,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,pitch,20,1.207253336906433,0.7786436676979065,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,heave,20,0.8175143599510193,0.5488829612731934,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,roll_rate,20,0.4936641752719879,0.36064469814300537,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,pitch_rate,20,1.7799090147018433,1.3513273000717163,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,heave_rate,20,0.8406720161437988,0.5416586101055145,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,roll,30,0.5027593970298767,0.43033725023269653,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,pitch,30,1.1666771173477173,0.7498641014099121,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,heave,30,0.9451767206192017,0.6551266312599182,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,roll_rate,30,0.5350131988525391,0.42257101833820343,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,pitch_rate,30,1.5705522298812866,1.1414285898208618,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,heave_rate,30,0.9293971657752991,0.5898231863975525,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,roll,50,0.5350008010864258,0.45861008763313293,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,pitch,50,1.1652480363845825,0.7367374300956726,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,heave,50,0.9541815519332886,0.6743102669715881,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,roll_rate,50,0.5735474228858948,0.4523688852787018,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,pitch_rate,50,1.5479995012283325,1.094468593597412,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,heave_rate,50,0.9705051183700562,0.6513985991477966,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,roll,100,0.6000787019729614,0.509331613779068,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,pitch,100,1.16092848777771,0.7483710646629333,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,heave,100,0.9760780334472656,0.6928128600120544,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,roll_rate,100,0.6410614848136902,0.5105578899383545,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,pitch_rate,100,1.297980546951294,0.8865280747413635,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,heave_rate,100,1.0280778408050537,0.6625254154205322,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,roll,150,0.7397794723510742,0.6304823160171509,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,pitch,150,1.086003303527832,0.6487215161323547,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,heave,150,1.0518978834152222,0.7744733691215515,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,roll_rate,150,0.7659949064254761,0.6302435994148254,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,pitch_rate,150,1.1043932437896729,0.7343737483024597,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,1,heave_rate,150,1.0722051858901978,0.679334819316864,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,17.793182864999835
unseen_heading,dlinear_quantile,2,roll,10,0.35188910365104675,0.3034021854400635,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,pitch,10,1.2083640098571777,0.7801388502120972,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,heave,10,0.707879900932312,0.4639434814453125,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,roll_rate,10,0.43721815943717957,0.331324964761734,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,pitch_rate,10,1.7348207235336304,1.4389138221740723,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,heave_rate,10,0.7859532833099365,0.5327231287956238,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,roll,20,0.43388018012046814,0.3654545992612839,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,pitch,20,1.2442015409469604,0.8164777755737305,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,heave,20,0.835685670375824,0.559257984161377,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,roll_rate,20,0.49733659625053406,0.35497184097766876,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,pitch_rate,20,1.8147372007369995,1.3783726692199707,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,heave_rate,20,0.8684122562408447,0.5429323017597198,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,roll,30,0.5191044211387634,0.4528593122959137,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,pitch,30,1.1729915142059326,0.7619840502738953,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,heave,30,0.9524688720703125,0.6627511978149414,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,roll_rate,30,0.5492538213729858,0.43842190504074097,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,pitch_rate,30,1.5685120820999146,1.1303790807724,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,heave_rate,30,0.9294809103012085,0.5823890566825867,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,roll,50,0.535528838634491,0.45955559611320496,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,pitch,50,1.158226490020752,0.7421086430549622,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,heave,50,0.9511213898658752,0.6731246113777161,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,roll_rate,50,0.5743082165718079,0.44912001490592957,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,pitch_rate,50,1.5489648580551147,1.0942784547805786,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,heave_rate,50,0.9655264019966125,0.6462669372558594,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,roll,100,0.6021552085876465,0.5146187543869019,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,pitch,100,1.1598854064941406,0.748515248298645,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,heave,100,0.9746646881103516,0.6885692477226257,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,roll_rate,100,0.6429435014724731,0.5117915272712708,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,pitch_rate,100,1.2996193170547485,0.896963894367218,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,heave_rate,100,1.027624487876892,0.6611511707305908,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,roll,150,0.7396243810653687,0.6316015720367432,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,pitch,150,1.0860072374343872,0.6483207941055298,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,heave,150,1.0516341924667358,0.7751961946487427,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,roll_rate,150,0.7654544115066528,0.6277463436126709,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,pitch_rate,150,1.104021430015564,0.7340116500854492,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_quantile,2,heave_rate,150,1.0729988813400269,0.6800576448440552,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,18.842572730001848
unseen_heading,dlinear_gaussian,0,roll,10,0.3828771412372589,0.33541540801525116,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,pitch,10,0.8375471234321594,0.5614195466041565,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,heave,10,0.5807641744613647,0.4130255877971649,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,roll_rate,10,0.4048910140991211,0.33214250206947327,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,pitch_rate,10,1.4056031703948975,1.1049096584320068,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,heave_rate,10,0.5999580025672913,0.4143761396408081,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,roll,20,0.43922340869903564,0.37607496976852417,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,pitch,20,0.9600053429603577,0.6739110946655273,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,heave,20,0.712975263595581,0.5145125389099121,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,roll_rate,20,0.46454018354415894,0.36880961060523987,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,pitch_rate,20,1.4652162790298462,1.1034106016159058,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,heave_rate,20,0.7257590293884277,0.48751696944236755,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,roll,30,0.5183530449867249,0.4522189795970917,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,pitch,30,1.0135061740875244,0.6716000437736511,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,heave,30,0.8361069560050964,0.5945864319801331,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,roll_rate,30,0.5395750403404236,0.43327245116233826,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,pitch_rate,30,1.359594464302063,0.9967484474182129,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,heave_rate,30,0.8227894306182861,0.5596770644187927,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,roll,50,0.551343560218811,0.4885175824165344,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,pitch,50,1.0400537252426147,0.6544849872589111,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,heave,50,0.8782602548599243,0.6080285906791687,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,roll_rate,50,0.5767225623130798,0.4440547525882721,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,pitch_rate,50,1.3607416152954102,0.9906019568443298,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,heave_rate,50,0.8876098990440369,0.6155303716659546,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,roll,100,0.6203911900520325,0.5307127833366394,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,pitch,100,1.1415889263153076,0.7415614128112793,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,heave,100,0.966713547706604,0.6900846362113953,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,roll_rate,100,0.6568306684494019,0.5346342921257019,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,pitch_rate,100,1.2965538501739502,0.8728958666324615,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,heave_rate,100,1.0144870281219482,0.661957859992981,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,roll,150,0.7597213387489319,0.6613134741783142,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,pitch,150,1.0953223705291748,0.6537452340126038,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,heave,150,1.0638201236724854,0.7819098830223083,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,roll_rate,150,0.7861872315406799,0.6515594124794006,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,pitch_rate,150,1.1103469133377075,0.7438278794288635,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,0,heave_rate,150,1.0809329748153687,0.6975558400154114,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,19.840533218000928
unseen_heading,dlinear_gaussian,1,roll,10,0.3787846267223358,0.3507118821144104,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,20.829204501998902
unseen_heading,dlinear_gaussian,1,pitch,10,0.8569748997688293,0.5643339157104492,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,20.829204501998902
unseen_heading,dlinear_gaussian,1,heave,10,0.5659128427505493,0.4019445776939392,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,20.829204501998902
unseen_heading,dlinear_gaussian,1,roll_rate,10,0.4018946886062622,0.33835458755493164,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,20.829204501998902
unseen_heading,dlinear_gaussian,1,pitch_rate,10,1.4200373888015747,1.0712777376174927,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,20.829204501998902
unseen_heading,dlinear_gaussian,1,heave_rate,10,0.5938690900802612,0.39279699325561523,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,20.829204501998902
unseen_heading,dlinear_gaussian,1,roll,20,0.4497354030609131,0.38987377285957336,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,20.829204501998902
unseen_heading,dlinear_gaussian,1,pitch,20,0.9595918655395508,0.6740216612815857,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,20.829204501998902
unseen_heading,dlinear_gaussian,1,heave,20,0.7175509929656982,0.5199710130691528,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,20.829204501998902
unseen_heading,dlinear_gaussian,1,roll_rate,20,0.4763934910297394,0.3804144859313965,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,20.829204501998902
unseen_heading,dlinear_gaussian,1,pitch_rate,20,1.4592877626419067,1.0808173418045044,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,20.829204501998902
unseen_heading,dlinear_gaussian,1,heave_rate,20,0.7294859886169434,0.4867345094680786,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,20.829204501998902
unseen_heading,dlinear_gaussian,1,roll,30,0.5212002396583557,0.4562144875526428,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,20.829204501998902
unseen_heading,dlinear_gaussian,1,pitch,30,1.0136103630065918,0.6641847491264343,0.1,244296,24430,216,10,21988,0,unseen_heading/val,unseen_heading/train,20.829204501998902
