model,head,n_realizations,dof,horizon_samples,horizon_s,n_windows,n_quantiles,alpha,picp,mean_interval_width,winkler,crps,pinball,crossing_rate,picp_ci_lo,picp_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name,regime,signal_std
dlinear_quantile_conformal,quantile,384,roll,100,10.0,434304,9,0.1,0.89977066755084,5.254104282478012,8.696195958095569,0.7379184641215343,0.3689592320607668,0.0,0.8840080335433245,0.9174560906646035,2,False,543600,,,,,conformal,id,3.690074381032924
dlinear_quantile_conformal,quantile,384,roll,150,15.0,434304,9,0.1,0.8990614868847627,7.880045414085777,13.050761456611044,1.1281870096423334,0.5640935048211666,0.0,0.8829094367079281,0.9167958388594164,2,False,543600,,,,,conformal,id,3.6937274583324062
dlinear_quantile_conformal,quantile,384,pitch,10,1.0,434304,9,0.1,0.903238284703802,0.09831811034134451,0.16391046173763346,0.01617145344340432,0.008085726721702163,0.0,0.8878825085654288,0.9171461695033893,2,False,543600,,,,,conformal,id,1.2413165389175655
dlinear_quantile_conformal,quantile,384,pitch,20,2.0,434304,9,0.1,0.9018222259062776,0.6692764815334914,1.0370060896092865,0.09763452892071127,0.04881726446035562,0.0,0.8879354092985559,0.9147264934239612,2,False,543600,,,,,conformal,id,1.2413790185919036
dlinear_quantile_conformal,quantile,384,pitch,30,3.0,434304,9,0.1,0.9025060786914235,1.4832366863254716,2.2317379626401594,0.2124322187929808,0.1062161093964904,0.0,0.8892926958996463,0.915517068689213,2,False,543600,,,,,conformal,id,1.2413993725281671
dlinear_quantile_conformal,quantile,384,pitch,50,5.0,434304,9,0.1,0.900820623342175,1.7666026143249705,2.656679235479455,0.254727160878267,0.12736358043913354,0.0,0.8871645207043914,0.9138411112953139,2,False,543600,,,,,conformal,id,1.2415168463730468
dlinear_quantile_conformal,quantile,384,pitch,100,10.0,434304,9,0.1,0.9026166003536693,3.7190827468428997,5.391932797418294,0.550227528328476,0.275113764164238,0.0,0.8901532106542882,0.9151881516173004,2,False,543600,,,,,conformal,id,1.2411836658196425
dlinear_quantile_conformal,quantile,384,pitch,150,15.0,434304,9,0.1,0.9031323681108164,4.270489839174067,6.166888842711947,0.6262575711956738,0.31312878559783697,0.0,0.8909399291740348,0.9155417633731211,2,False,543600,,,,,conformal,id,1.2405036351372414
dlinear_quantile_conformal,quantile,384,heave,10,1.0,434304,9,0.1,0.8965010683760684,0.034097632525305586,0.060752247309428735,0.004956187819925648,0.0024780939099628228,0.0,0.8803390021735927,0.9128593105290304,2,False,543600,,,,,conformal,id,0.7591945699315659
dlinear_quantile_conformal,quantile,384,heave,20,2.0,434304,9,0.1,0.8973622163277336,0.259817823030434,0.4607747837332942,0.036495259871807816,0.018247629935903908,0.0,0.8814092778330386,0.9136796460543767,2,False,543600,,,,,conformal,id,0.7592353662201028
