model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_realizations,skill_ci_lo,skill_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name,regime
damped_persistence,heave_rate_imu,150,15.0,542880,0.7570990338352747,0.5979682863416813,1.100859437662995,0.5270212338903517,0.7286495273493387,1.0390441569205826,480,0.5155299083110805,0.5375929557771085,0,True,6,0.1270482119944063,,,,,unseen_seastate
ar20,roll_imu,10,1.0,542880,0.07301062160944333,0.057793826297676036,3.259549911224485,0.9994982853054806,6.257164377375671,0.011668324053213518,480,0.9994522856707397,0.9995429871364976,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,roll_imu,20,2.0,542880,0.31509527270976856,0.24862057490034567,6.285670955194254,0.9974870694280861,6.258313610238997,0.05034827148870468,480,0.9972551920046399,0.99770352698724,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,roll_imu,30,3.0,542880,0.7800767767988663,0.6133402218424455,8.864582569735198,0.9922561288406644,6.258983439968923,0.12463314279079472,480,0.991523771340069,0.9929486270500109,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,roll_imu,50,5.0,542880,1.6778426589979114,1.2990806893908897,12.02075263609667,0.9805177485825098,6.2597080930156785,0.26803848263627156,480,0.9783804849406998,0.9825112754412123,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,roll_imu,100,10.0,542880,2.6434829949164733,1.9980339445356194,6.564403239196959,0.837832978635101,6.26377007356357,0.4220274633121309,480,0.827051967124854,0.8476460390345995,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,roll_imu,150,15.0,542880,3.970784783683169,2.930198379645608,8.758582080093348,0.7944653303142014,6.267631515068575,0.6335383269001454,480,0.7803064393893009,0.8062688944504278,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,pitch_imu,10,1.0,542880,0.10884622662244771,0.0848205603787715,1.2231442694621246,0.9920809809817777,1.8002917622300492,0.06046032587941091,480,0.9911435957050307,0.9928550344606645,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,pitch_imu,20,2.0,542880,0.48880323954283994,0.3764231125660601,2.257572208809929,0.9531202970990563,1.8000082383159832,0.2715561124320992,480,0.9470987111007297,0.9580657004903861,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,pitch_imu,30,3.0,542880,0.9941993962832072,0.753891072572912,2.9691853078284582,0.8878827635613251,1.7998063081965383,0.5523924389838515,480,0.872207060082181,0.9005750687865215,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,pitch_imu,50,5.0,542880,1.2212312583794733,0.9345368339237038,3.3044457576050816,0.8634163957064056,1.7998293029175254,0.6785261560081592,480,0.8495267656494293,0.8756979242802948,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,pitch_imu,100,10.0,542880,1.9549427276138258,1.4264022688217062,2.1438086472570053,0.1684353085037531,1.7992105920358634,1.086555813014499,480,0.12893185900398646,0.20525117822421754,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,pitch_imu,150,15.0,542880,1.9778490861491285,1.4417666323566076,2.626382563808782,0.43288605175207484,1.7996361310581732,1.099027215566164,480,0.4093058181252411,0.4536941906965471,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,heave_imu,10,1.0,542880,0.0033592351227209913,0.0026274115025458557,0.7122510070746891,0.9999777559091099,1.279956080242435,0.002624492492027322,480,0.9999770224277641,0.999978483972539,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,heave_imu,20,2.0,542880,0.02785839624158332,0.021704363354750556,1.3591066047549403,0.9995798492177002,1.2799441991988507,0.021765320909318226,480,0.9995521404331454,0.9996025235518148,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,heave_imu,30,3.0,542880,0.1157117337887877,0.08934846118283274,1.8841952677681022,0.9962285966325237,1.279989361380127,0.09040054337953518,480,0.9959241089399827,0.9964876052097621,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,heave_imu,50,5.0,542880,0.4794543858431673,0.3678180543845673,2.429658364536398,0.9610592628582921,1.2800109763198806,0.37457052690409853,480,0.9577081535820833,0.9638744446765017,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,heave_imu,100,10.0,542880,1.1719166968509718,0.8957465589456626,1.4297166648914688,0.3281171974852938,1.2798538150331629,0.9156644947146606,480,0.3020842144632336,0.3522797766913717,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,heave_imu,150,15.0,542880,1.4132322614330766,1.1102908410290917,1.8279181666532411,0.40225825394446035,1.2796386511953028,1.1043994803634485,480,0.35615433624674764,0.4433991630613394,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,roll_rate_imu,10,1.0,542880,0.13704234097021908,0.10830548761007051,1.7509811536257809,0.9938744287741138,3.2990815361648123,0.041539543496560874,480,0.9933326279521346,0.9943707464723843,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,roll_rate_imu,20,2.0,542880,0.3681263464554236,0.2898880812615746,3.3690572610515965,0.9880607508162161,3.2992658691344117,0.11157826045465212,480,0.9869704870141379,0.9890586857016765,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,roll_rate_imu,30,3.0,542880,0.558977858435515,0.4374702025263463,4.734894767018175,0.9860630241200318,3.2997090446012667,0.16940216573036102,480,0.9846563765205655,0.9873565431226892,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,roll_rate_imu,50,5.0,542880,0.6143202860995476,0.47443654768911275,6.356661484780421,0.9906603297078826,3.300877364902179,0.1861081822158979,480,0.9897929792650293,0.9914165176416079,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,roll_rate_imu,100,10.0,542880,1.4429634852845348,1.0864892314807644,3.3400949657659016,0.8133650164669611,3.302366199124593,0.4369483571104387,480,0.8005466279875303,0.8251421325534986,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,roll_rate_imu,150,15.0,542880,2.003253768270223,1.488573339253224,4.761111154164594,0.8229665653634654,3.3037484312244225,0.6063578416979482,480,0.8092202585030447,0.8344569489139825,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,pitch_rate_imu,10,1.0,542880,0.2313348344152819,0.17883305585913026,0.9755107876390742,0.9437635477538272,1.2564114196718152,0.18412347324549821,480,0.9359003664964874,0.9500574741417911,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,pitch_rate_imu,20,2.0,542880,0.5227108171151433,0.39954843315027766,1.7519309940480654,0.9109797143999737,1.2565974628813164,0.4159731597074795,480,0.89759014449474,0.9218479829620375,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,pitch_rate_imu,30,3.0,542880,0.5346108028424041,0.4090048481126875,2.206228233831898,0.9412815498084521,1.2565940558968034,0.4254443193755713,480,0.9332831343309235,0.9478227046665353,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,pitch_rate_imu,50,5.0,542880,1.153137467873607,0.8955142004789203,2.1784000592413317,0.719787898795241,1.2561754499514726,0.9179748481138953,480,0.6906936024333978,0.7430763479904291,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,pitch_rate_imu,100,10.0,542880,1.3526948827269283,1.0441219379673496,1.6287184748195807,0.31022468403210823,1.2560080347798337,1.0769794820333636,480,0.26595828370156743,0.3477167581358732,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,pitch_rate_imu,150,15.0,542880,1.2769768228182692,0.9075051174699327,1.8236128207659046,0.5096561235083632,1.2566876299596323,1.0161449769815023,480,0.5008365385864905,0.5178504776272084,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,heave_rate_imu,10,1.0,542880,0.009509705523433295,0.007351194192793417,0.43734027211668636,0.9995271806996785,0.7288754110229594,0.013047093343547766,480,0.9994887991854592,0.9995606342439685,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,heave_rate_imu,20,2.0,542880,0.05809358711195348,0.04459321923377893,0.826897160374101,0.9950642473608033,0.7289261951277793,0.07969748858012955,480,0.9945605926504967,0.9954735394990165,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,heave_rate_imu,30,3.0,542880,0.16760189497261496,0.12865096080056151,1.1292563364397514,0.9779721161937731,0.7289327181740993,0.229927798264345,480,0.975728855900941,0.9799235841466779,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,heave_rate_imu,50,5.0,542880,0.33187097693621354,0.25312914735101943,1.3901456242628623,0.9430074677674485,0.7287870343818834,0.455374425284182,480,0.9372018965004578,0.9480931054128537,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,heave_rate_imu,100,10.0,542880,0.6282901425795814,0.48757696874751416,0.7601176275849791,0.3167826546124518,0.728624840171366,0.8622958042877227,480,0.28344394317011495,0.34932173560182866,0,True,108900,0.05178383599559311,,,,,unseen_seastate
ar20,heave_rate_imu,150,15.0,542880,0.7779255441778651,0.6167995486571196,1.100859437662995,0.5006416403287408,0.7286495273493387,1.0676264994060742,480,0.4670868196689927,0.5299177123570147,0,True,108900,0.05178383599559311,,,,,unseen_seastate
