regime,model_a,model_b,seed,dof,horizon_samples,horizon_s,skill_diff,ci_lo,ci_hi,n_realizations,n_boot,ci_level,bootstrap_seed
id,tcn,window_mean,1,roll_imu,50,5.0,0.28861422671183395,0.2854214170057214,0.2917567104851724,384,1000,0.95,0
id,tcn,window_mean,1,roll_imu,100,10.0,0.7846883501455854,0.7539214014086767,0.818670424897806,384,1000,0.95,0
id,tcn,window_mean,1,roll_imu,150,15.0,0.5602548637246993,0.5380945104534898,0.5826818992836951,384,1000,0.95,0
id,tcn,window_mean,1,pitch_imu,10,1.0,2.1185470885830964,2.028653048637783,2.2131620223643056,384,1000,0.95,0
id,tcn,window_mean,1,pitch_imu,20,2.0,0.6575651446336699,0.6319375211833181,0.684255598857414,384,1000,0.95,0
id,tcn,window_mean,1,pitch_imu,30,3.0,0.38341780463213615,0.3707646694483264,0.3963655200371397,384,1000,0.95,0
id,tcn,window_mean,1,pitch_imu,50,5.0,0.29017223062323344,0.2855299871127312,0.29544958767786217,384,1000,0.95,0
id,tcn,window_mean,1,pitch_imu,100,10.0,0.4034396851934921,0.37706072753487063,0.43001945051347873,384,1000,0.95,0
id,tcn,window_mean,1,pitch_imu,150,15.0,0.17332377429485019,0.1530516239993943,0.1943957258281676,384,1000,0.95,0
id,tcn,window_mean,1,heave_imu,10,1.0,3.305840081481111,3.175821863743907,3.428968943235903,384,1000,0.95,0
id,tcn,window_mean,1,heave_imu,20,2.0,0.9712068801851058,0.9349515157481593,1.00599650379025,384,1000,0.95,0
id,tcn,window_mean,1,heave_imu,30,3.0,0.5194652610987047,0.5015783234811826,0.5365786531742022,384,1000,0.95,0
id,tcn,window_mean,1,heave_imu,50,5.0,0.2954131016027914,0.2889492040168545,0.3016118145645029,384,1000,0.95,0
id,tcn,window_mean,1,heave_imu,100,10.0,0.6677729025133917,0.6256274586028411,0.7196868882240477,384,1000,0.95,0
id,tcn,window_mean,1,heave_imu,150,15.0,0.3263593683169493,0.29884533665129936,0.35467471348093066,384,1000,0.95,0
id,tcn,window_mean,1,roll_rate_imu,10,1.0,4.208456090057299,4.117529091370925,4.289485720717959,384,1000,0.95,0
id,tcn,window_mean,1,roll_rate_imu,20,2.0,1.1887524282906459,1.1641840856030876,1.2111564866645492,384,1000,0.95,0
id,tcn,window_mean,1,roll_rate_imu,30,3.0,0.5965962957810551,0.5857151907802454,0.6066884894032049,384,1000,0.95,0
id,tcn,window_mean,1,roll_rate_imu,50,5.0,0.28119790012418944,0.2784966761976664,0.2839561120327609,384,1000,0.95,0
