model,regime,dof,horizon_samples,horizon_s,n_seeds,deterministic,n_windows,rmse_mean,rmse_std,mae_mean,mae_std,rmse_persistence,skill_mean,skill_std,skill_ci_lo,skill_ci_hi,n_params,fit_time_s_mean
ar10,unseen_seastate,heave_rate,10,1.0,1,True,542880,0.014388261590556981,,0.011021435808744755,,0.4398398830423327,0.9989298924305389,,0.998836729482174,0.9990135400161139,54900,0.01998755800013896
ar10,unseen_seastate,heave_rate,20,2.0,1,True,542880,0.06773678053364388,,0.05171765620052987,,0.8317851168879822,0.993368270374108,,0.9927470460204543,0.9939410934700219,54900,0.01998755800013896
ar10,unseen_seastate,heave_rate,30,3.0,1,True,542880,0.16034860101606888,,0.12234668165681561,,1.1362827111436415,0.9800860435605502,,0.9781756528507648,0.9819031409582711,54900,0.01998755800013896
ar10,unseen_seastate,heave_rate,50,5.0,1,True,542880,0.29458167122244033,,0.22882308801934612,,1.4001961120139228,0.955737727397804,,0.9522759573185882,0.9590288510622111,54900,0.01998755800013896
ar10,unseen_seastate,heave_rate,100,10.0,1,True,542880,0.6428670163260075,,0.5035842287994102,,0.7683267045109754,0.29991554957606237,,0.2745223675116287,0.32465820779982046,54900,0.01998755800013896
ar10,unseen_seastate,heave_rate,150,15.0,1,True,542880,0.7775268086866021,,0.6180731845069064,,1.1070364316158197,0.5067047681487953,,0.47501436797199176,0.535348089812369,54900,0.01998755800013896
ar10,unseen_seastate,pitch,10,1.0,1,True,542880,0.02290425597911837,,0.016910498797706168,,1.2228602601407708,0.9996491845480535,,0.9995980286668549,0.9996915640779985,54900,0.01998755800013896
ar10,unseen_seastate,pitch,20,2.0,1,True,542880,0.22014391966411204,,0.16227972104035604,,2.2574679499954007,0.9904902258425875,,0.9890764109176936,0.9916403930462424,54900,0.01998755800013896
ar10,unseen_seastate,pitch,30,3.0,1,True,542880,0.6814613961444098,,0.5004338483995442,,2.9691366291153294,0.9473228643555681,,0.9393368256643764,0.9538038297970003,54900,0.01998755800013896
ar10,unseen_seastate,pitch,50,5.0,1,True,542880,1.3027297517306784,,0.9909492242700918,,3.3044138255161024,0.8445753842978996,,0.8298787237235807,0.8577094199278419,54900,0.01998755800013896
ar10,unseen_seastate,pitch,100,10.0,1,True,542880,1.9897790676401141,,1.4550939072324647,,2.143658806541388,0.13841448156137437,,0.09829889331947131,0.1783604305688717,54900,0.01998755800013896
ar10,unseen_seastate,pitch,150,15.0,1,True,542880,2.0590235122022826,,1.5102412075569,,2.6262925581694647,0.3853379420671511,,0.35728340604053216,0.41123097574375855,54900,0.01998755800013896
ar10,unseen_seastate,pitch_rate,10,1.0,1,True,542880,0.07433715254457357,,0.054926884390560676,,0.9751166377198593,0.9941883599218417,,0.9933011357666137,0.9948964052185202,54900,0.01998755800013896
ar10,unseen_seastate,pitch_rate,20,2.0,1,True,542880,0.3470190405637288,,0.2557035104904662,,1.75173518675313,0.960756322131884,,0.9545379053724103,0.9657629423323651,54900,0.01998755800013896
ar10,unseen_seastate,pitch_rate,30,3.0,1,True,542880,0.5559896077305548,,0.4132192424641568,,2.2061010698625934,0.9364840881036403,,0.9271488373729544,0.9441136429242755,54900,0.01998755800013896
ar10,unseen_seastate,pitch_rate,50,5.0,1,True,542880,0.9091755582670171,,0.7179609039289068,,2.178290159899136,0.8257936246842462,,0.8115350529653158,0.838300337462563,54900,0.01998755800013896
ar10,unseen_seastate,pitch_rate,100,10.0,1,True,542880,1.3428671316618614,,1.0594090118393944,,1.6285109886511375,0.3200379080649468,,0.2725448814623948,0.3587133994752805,54900,0.01998755800013896
ar10,unseen_seastate,pitch_rate,150,15.0,1,True,542880,1.2896593099196418,,0.9384221864417566,,1.8234169111921585,0.49976043435474926,,0.489118681187703,0.5091590689029815,54900,0.01998755800013896
ar10,unseen_seastate,roll,10,1.0,1,True,542880,0.017473021168791302,,0.01364582434823848,,3.25942469682689,0.9999712621613331,,0.9999680514503517,0.9999742979319527,54900,0.01998755800013896
ar10,unseen_seastate,roll,20,2.0,1,True,542880,0.13697147271820412,,0.106740754089273,,6.285602666698202,0.9995251391102994,,0.9994703534807264,0.9995761809439558,54900,0.01998755800013896
ar10,unseen_seastate,roll,30,3.0,1,True,542880,0.4419241628015886,,0.3425820732188416,,8.864531895835025,0.997514671032736,,0.9972178179472148,0.9977887013498173,54900,0.01998755800013896
ar10,unseen_seastate,roll,50,5.0,1,True,542880,1.3974315564634063,,1.0729697296705871,,12.020706403631479,0.9864854648437702,,0.9848454723439224,0.988032165703256,54900,0.01998755800013896
ar10,unseen_seastate,roll,100,10.0,1,True,542880,2.0302133079753006,,1.567558560753686,,6.564312783673568,0.9043456318657116,,0.8979839079654104,0.9105715333688147,54900,0.01998755800013896
ar10,unseen_seastate,roll,150,15.0,1,True,542880,3.239254350807174,,2.456528791826606,,8.758534298487419,0.8632185411214381,,0.8535085535035561,0.8715790780658518,54900,0.01998755800013896
ar10,unseen_seastate,roll_rate,10,1.0,1,True,542880,0.05013033047813887,,0.039148957073857064,,1.7507606275566403,0.9991801250966695,,0.9990885076303376,0.9992655679688784,54900,0.01998755800013896
ar10,unseen_seastate,roll_rate,20,2.0,1,True,542880,0.20659830633819076,,0.1605790874101201,,3.368958975401052,0.9962393573354229,,0.9958010822422347,0.9966475958801749,54900,0.01998755800013896
ar10,unseen_seastate,roll_rate,30,3.0,1,True,542880,0.4110210524254915,,0.31684709335886896,,4.734841225141871,0.9924644094407983,,0.9915442511059275,0.993308223251667,54900,0.01998755800013896
ar10,unseen_seastate,roll_rate,50,5.0,1,True,542880,0.6311906049120516,,0.49567648175091433,,6.356646858286032,0.9901402731900939,,0.9891210301004326,0.9910947793379065,54900,0.01998755800013896
ar10,unseen_seastate,roll_rate,100,10.0,1,True,542880,1.5692792688184447,,1.2246301991335435,,3.3400320894805207,0.7792507705535925,,0.7639209219791645,0.7936410000798876,54900,0.01998755800013896
ar10,unseen_seastate,roll_rate,150,15.0,1,True,542880,2.233891844624475,,1.7083324597726004,,4.761033745378059,0.7798484406836801,,0.7646588716678092,0.7930196981903935,54900,0.01998755800013896
ar20,unseen_seastate,heave,10,1.0,1,True,542880,0.003452887983592289,,0.002570711346165257,,0.7230439858176025,0.9999771947129636,,0.9999750715034773,0.9999790670343875,108900,0.06362276100117015
ar20,unseen_seastate,heave,20,2.0,1,True,542880,0.031223669117350396,,0.023206800571480238,,1.3801185991770855,0.9994881590195686,,0.999439550372218,0.9995300666582402,108900,0.06362276100117015
ar20,unseen_seastate,heave,30,3.0,1,True,542880,0.12140739893457031,,0.09037784392311915,,1.9144386984978832,0.9959783212121617,,0.9956019510934078,0.9963102037179539,108900,0.06362276100117015
ar20,unseen_seastate,heave,50,5.0,1,True,542880,0.5347534655731303,,0.4080522311145248,,2.4740805367882084,0.9532825047587618,,0.9496791862248212,0.9565298539586968,108900,0.06362276100117015
ar20,unseen_seastate,heave,100,10.0,1,True,542880,1.1459507942060378,,0.8755632489443251,,1.4729533632755942,0.3947233126936329,,0.3736518071542552,0.4145395350787156,108900,0.06362276100117015
ar20,unseen_seastate,heave,150,15.0,1,True,542880,1.374196698963819,,1.089734057862093,,1.8518455911559912,0.44933400558340175,,0.41606394025060367,0.47910202935682733,108900,0.06362276100117015
ar20,unseen_seastate,heave_rate,10,1.0,1,True,542880,0.010201975418095581,,0.007590050286987018,,0.4398398830423327,0.9994620036472257,,0.999406110784837,0.9995120240048548,108900,0.06362276100117015
ar20,unseen_seastate,heave_rate,20,2.0,1,True,542880,0.052357108954653134,,0.038906719879038695,,0.8317851168879822,0.996037867226333,,0.9956195541671344,0.9964150509251664,108900,0.06362276100117015
ar20,unseen_seastate,heave_rate,30,3.0,1,True,542880,0.13475244019548593,,0.10112582085769053,,1.1362827111436415,0.9859362713217689,,0.9845092146201269,0.9872500579672295,108900,0.06362276100117015
ar20,unseen_seastate,heave_rate,50,5.0,1,True,542880,0.25737141856262097,,0.20142044952630125,,1.4001961120139228,0.9662135238884364,,0.9637997348125481,0.9685268514627882,108900,0.06362276100117015
ar20,unseen_seastate,heave_rate,100,10.0,1,True,542880,0.5974599201036257,,0.46976303791155055,,0.7683267045109754,0.3953198714556767,,0.375135513504821,0.4149165972194962,108900,0.06362276100117015
ar20,unseen_seastate,heave_rate,150,15.0,1,True,542880,0.7621765157325792,,0.606022660312677,,1.1070364316158197,0.5259902231203906,,0.49518441546929304,0.5528451224767563,108900,0.06362276100117015
ar20,unseen_seastate,pitch,10,1.0,1,True,542880,0.017733574798826996,,0.012831356843993596,,1.2228602601407708,0.999789700171423,,0.9997586160715174,0.9998162886952381,108900,0.06362276100117015
ar20,unseen_seastate,pitch,20,2.0,1,True,542880,0.17284674176239814,,0.12321137931448031,,2.2574679499954007,0.9941375492372909,,0.9932122383526238,0.9949083571477855,108900,0.06362276100117015
ar20,unseen_seastate,pitch,30,3.0,1,True,542880,0.5584634558291626,,0.39245208271784854,,2.9691366291153294,0.9646223359573606,,0.9588251845821512,0.9694247493908005,108900,0.06362276100117015
ar20,unseen_seastate,pitch,50,5.0,1,True,542880,1.2016682037852926,,0.9031550375028452,,3.3044138255161024,0.8677546901164603,,0.8551981604742777,0.8790766232983901,108900,0.06362276100117015
ar20,unseen_seastate,pitch,100,10.0,1,True,542880,1.966624243147475,,1.4482564046158233,,2.143658806541388,0.15835014647425505,,0.11461173321612844,0.20075592016625549,108900,0.06362276100117015
ar20,unseen_seastate,pitch,150,15.0,1,True,542880,2.0535746016656002,,1.5042291783005322,,2.6262925581694647,0.38858686749641014,,0.3606546665128961,0.41487236037603353,108900,0.06362276100117015
ar20,unseen_seastate,pitch_rate,10,1.0,1,True,542880,0.057129883373428246,,0.04117917609515766,,0.9751166377198593,0.9965674763211777,,0.996024280503159,0.9970068203500494,108900,0.06362276100117015
ar20,unseen_seastate,pitch_rate,20,2.0,1,True,542880,0.27915741487492496,,0.19740068927319995,,1.75173518675313,0.9746042274651769,,0.9703005852270369,0.9780745508219529,108900,0.06362276100117015
ar20,unseen_seastate,pitch_rate,30,3.0,1,True,542880,0.4875722154207454,,0.34809882178056634,,2.2061010698625934,0.9511542156461626,,0.943528840127827,0.9572488795037624,108900,0.06362276100117015
ar20,unseen_seastate,pitch_rate,50,5.0,1,True,542880,0.8367766605412515,,0.6573406798423487,,2.178290159899136,0.852433540563571,,0.8384938695461225,0.8645526699697091,108900,0.06362276100117015
ar20,unseen_seastate,pitch_rate,100,10.0,1,True,542880,1.2869266786174374,,1.0148723926988092,,1.6285109886511375,0.37550894589415196,,0.3338993330479722,0.41014407401940634,108900,0.06362276100117015
ar20,unseen_seastate,pitch_rate,150,15.0,1,True,542880,1.2750887801802722,,0.9283624397595895,,1.8234169111921585,0.5109999630410083,,0.5018124843794445,0.5190762249371689,108900,0.06362276100117015
ar20,unseen_seastate,roll,10,1.0,1,True,542880,0.011572967038215821,,0.008727251202604163,,3.25942469682689,0.9999873931226243,,0.9999856580220512,0.9999889749045092,108900,0.06362276100117015
ar20,unseen_seastate,roll,20,2.0,1,True,542880,0.09772454138654538,,0.07459308143749821,,6.285602666698202,0.9997582795282158,,0.9997265844482244,0.9997877489475463,108900,0.06362276100117015
ar20,unseen_seastate,roll,30,3.0,1,True,542880,0.34788564268506755,,0.2674151875426307,,8.864531895835025,0.9984598557550343,,0.998271410243416,0.9986425049984777,108900,0.06362276100117015
ar20,unseen_seastate,roll,50,5.0,1,True,542880,1.2853872652156606,,0.9879879221919337,,12.020706403631479,0.9885657415127345,,0.9871973037555908,0.9898461254807962,108900,0.06362276100117015
ar20,unseen_seastate,roll,100,10.0,1,True,542880,1.9168418401180036,,1.4781555666428945,,6.564312783673568,0.9147304388923801,,0.9087074558187245,0.9205812950848714,108900,0.06362276100117015
ar20,unseen_seastate,roll,150,15.0,1,True,542880,3.093003876362557,,2.347069692477737,,8.758534298487419,0.8752909248280993,,0.8672830901737699,0.88240339339948,108900,0.06362276100117015
ar20,unseen_seastate,roll_rate,10,1.0,1,True,542880,0.03351387862140019,,0.025374147039810703,,1.7507606275566403,0.9996335659334604,,0.9995846609085607,0.9996788420976936,108900,0.06362276100117015
ar20,unseen_seastate,roll_rate,20,2.0,1,True,542880,0.15676142278866123,,0.1203417161945162,,3.368958975401052,0.997834855191171,,0.9975613032166418,0.9980905912513828,108900,0.06362276100117015
ar20,unseen_seastate,roll_rate,30,3.0,1,True,542880,0.3544838697919056,,0.27324050293892155,,4.734841225141871,0.9943949161262333,,0.9937159700911078,0.9950382236713193,108900,0.06362276100117015
ar20,unseen_seastate,roll_rate,50,5.0,1,True,542880,0.6023017161969231,,0.46980058504042266,,6.356646858286032,0.9910221564851894,,0.9900619334960904,0.9919381704853204,108900,0.06362276100117015
ar20,unseen_seastate,roll_rate,100,10.0,1,True,542880,1.4837997774924319,,1.153111682929305,,3.3400320894805207,0.8026444588549618,,0.7879241302295937,0.8162596512326342,108900,0.06362276100117015
ar20,unseen_seastate,roll_rate,150,15.0,1,True,542880,2.1493245284250735,,1.6306740005291278,,4.761033745378059,0.7962012713066273,,0.7806418483032345,0.809656017740367,108900,0.06362276100117015
ar40,unseen_seastate,heave,10,1.0,1,True,542880,0.002180964151715396,,0.0016273732691717098,,0.7230439858176025,0.9999909015456958,,0.9999900506083658,0.999991655276761,216900,0.20906653800193453
ar40,unseen_seastate,heave,20,2.0,1,True,542880,0.021058420473800837,,0.01566557160305661,,1.3801185991770855,0.9997671808128523,,0.9997452286448484,0.9997868526181838,216900,0.20906653800193453
ar40,unseen_seastate,heave,30,3.0,1,True,542880,0.08944680193082064,,0.06603391421704369,,1.9144386984978832,0.9978170353354265,,0.9975994835956327,0.9980081040233267,216900,0.20906653800193453
ar40,unseen_seastate,heave,50,5.0,1,True,542880,0.45185006095550423,,0.34000726168009665,,2.4740805367882084,0.9666449938647813,,0.9637567752626465,0.9691340129805748,216900,0.20906653800193453
ar40,unseen_seastate,heave,100,10.0,1,True,542880,1.1399809345670133,,0.8519287922371627,,1.4729533632755942,0.4010132944117808,,0.3670562520804682,0.43350978334272333,216900,0.20906653800193453
ar40,unseen_seastate,heave,150,15.0,1,True,542880,1.4169784711048943,,1.1099239468087427,,1.8518455911559912,0.4145134000320755,,0.36650431505295117,0.4560092793566367,216900,0.20906653800193453
ar40,unseen_seastate,heave_rate,10,1.0,1,True,542880,0.006494239202428325,,0.004851539693256129,,0.4398398830423327,0.9997819945514766,,0.9997604755206624,0.9998019221069664,216900,0.20906653800193453
ar40,unseen_seastate,heave_rate,20,2.0,1,True,542880,0.0372426138278105,,0.027595375433664568,,0.8317851168879822,0.9979952601788549,,0.9977848491305535,0.9981890259584789,216900,0.20906653800193453
ar40,unseen_seastate,heave_rate,30,3.0,1,True,542880,0.10720361973991724,,0.07917573329100301,,1.1362827111436415,0.9910988503722683,,0.9901543076674224,0.9919673566688152,216900,0.20906653800193453
ar40,unseen_seastate,heave_rate,50,5.0,1,True,542880,0.24366723934652135,,0.1900774270431944,,1.4001961120139228,0.9697157689379065,,0.9675941475748852,0.9716063261650278,216900,0.20906653800193453
ar40,unseen_seastate,heave_rate,100,10.0,1,True,542880,0.5867500865476691,,0.4618019591873898,,0.7683267045109754,0.41680409149808884,,0.3979306295143034,0.43558955525651954,216900,0.20906653800193453
ar40,unseen_seastate,heave_rate,150,15.0,1,True,542880,0.7610201410393082,,0.6049592693749961,,1.1070364316158197,0.5274274678668269,,0.49647337095373095,0.5546070025061783,216900,0.20906653800193453
ar40,unseen_seastate,pitch,10,1.0,1,True,542880,0.015266446343638933,,0.011244849898392719,,1.2228602601407708,0.999844144458709,,0.9998218392570464,0.9998632548997581,216900,0.20906653800193453
ar40,unseen_seastate,pitch,20,2.0,1,True,542880,0.15067238909534533,,0.10912976614962622,,2.2574679499954007,0.9955452415246078,,0.9948476199855825,0.9961135927604755,216900,0.20906653800193453
ar40,unseen_seastate,pitch,30,3.0,1,True,542880,0.5089564649940925,,0.36023264923812465,,2.9691366291153294,0.9706166772703013,,0.9657858054276682,0.9746466611298933,216900,0.20906653800193453
ar40,unseen_seastate,pitch,50,5.0,1,True,542880,1.206751364140032,,0.8912245170788256,,3.3044138255161024,0.8666335055877655,,0.8529289310926681,0.8787514547255809,216900,0.20906653800193453
ar40,unseen_seastate,pitch,100,10.0,1,True,542880,2.049861597609801,,1.5052554553859636,,2.143658806541388,0.08559676492706136,,0.027532607074133273,0.14199764831966516,216900,0.20906653800193453
ar40,unseen_seastate,pitch,150,15.0,1,True,542880,2.1677965627658704,,1.5904920615710219,,2.6262925581694647,0.3186804662385162,,0.2791563169625472,0.35424181616066325,216900,0.20906653800193453
ar40,unseen_seastate,pitch_rate,10,1.0,1,True,542880,0.04867854903546562,,0.03570199105614541,,0.9751166377198593,0.997507919216741,,0.9971119817514165,0.9978347337421583,216900,0.20906653800193453
ar40,unseen_seastate,pitch_rate,20,2.0,1,True,542880,0.24916021261605045,,0.1783387822626885,,1.75173518675313,0.9797688542755111,,0.9763018167579803,0.9825674186749466,216900,0.20906653800193453
ar40,unseen_seastate,pitch_rate,30,3.0,1,True,542880,0.4662643673958131,,0.3291815037909173,,2.2061010698625934,0.9553302374271968,,0.9480055447767672,0.9612417525198327,216900,0.20906653800193453
ar40,unseen_seastate,pitch_rate,50,5.0,1,True,542880,0.824545966360356,,0.6475240366321058,,2.178290159899136,0.8567158064380832,,0.8441461617162072,0.8674333465379045,216900,0.20906653800193453
ar40,unseen_seastate,pitch_rate,100,10.0,1,True,542880,1.2915954337318463,,1.0192959488277804,,1.6285109886511375,0.3709696283111522,,0.32750743170883306,0.40690155473721784,216900,0.20906653800193453
ar40,unseen_seastate,pitch_rate,150,15.0,1,True,542880,1.2788227426841638,,0.9350262030345452,,1.8234169111921585,0.5081317999457349,,0.4975484473631862,0.5176978575126872,216900,0.20906653800193453
ar40,unseen_seastate,roll,10,1.0,1,True,542880,0.009854946324586025,,0.007692882238374423,,3.25942469682689,0.9999908583072085,,0.9999898473661994,0.9999918084327888,216900,0.20906653800193453
ar40,unseen_seastate,roll,20,2.0,1,True,542880,0.08608351296950571,,0.06732633030073015,,6.285602666698202,0.9998124374559734,,0.9997919394090079,0.9998318320515174,216900,0.20906653800193453
ar40,unseen_seastate,roll,30,3.0,1,True,542880,0.32219276624077753,,0.251664555086156,,8.864531895835025,0.9986789478654948,,0.9985355780539078,0.9988123852312472,216900,0.20906653800193453
ar40,unseen_seastate,roll,50,5.0,1,True,542880,1.2892575168290739,,0.991172772922697,,12.020706403631479,0.9884967816260345,,0.9871974421795563,0.9896908190600834,216900,0.20906653800193453
ar40,unseen_seastate,roll,100,10.0,1,True,542880,2.1273844954917975,,1.6123523607610362,,6.564312783673568,0.8949699804644754,,0.8867022892559054,0.9025509496261269,216900,0.20906653800193453
ar40,unseen_seastate,roll,150,15.0,1,True,542880,3.273940721851081,,2.4609157652761118,,8.758534298487419,0.8602735086940616,,0.8496315758910796,0.8692906188675088,216900,0.20906653800193453
ar40,unseen_seastate,roll_rate,10,1.0,1,True,542880,0.02859986572105225,,0.022330197744888407,,1.7507606275566403,0.999733145552356,,0.9997037854037121,0.9997606073949533,216900,0.20906653800193453
ar40,unseen_seastate,roll_rate,20,2.0,1,True,542880,0.14217604912203224,,0.11119286538235483,,3.368958975401052,0.9982190101753768,,0.9980230546435048,0.9983996395992927,216900,0.20906653800193453
ar40,unseen_seastate,roll_rate,30,3.0,1,True,542880,0.3438743502267224,,0.26735342262229356,,4.734841225141871,0.9947254097818514,,0.994143648078568,0.9952537043503764,216900,0.20906653800193453
ar40,unseen_seastate,roll_rate,50,5.0,1,True,542880,0.6206619996394692,,0.47760689139361834,,6.356646858286032,0.9904664611083961,,0.9893775468968351,0.9914643772331206,216900,0.20906653800193453
ar40,unseen_seastate,roll_rate,100,10.0,1,True,542880,1.5047431305232484,,1.148644312114647,,3.3400320894805207,0.7970339218598594,,0.7786884241906548,0.8133418905670615,216900,0.20906653800193453
ar40,unseen_seastate,roll_rate,150,15.0,1,True,542880,2.1989146264958257,,1.6288306468121667,,4.761033745378059,0.7866885259761439,,0.7660630889332901,0.8046001134376543,216900,0.20906653800193453
ar_attitude_only,unseen_seastate,heave,10,1.0,1,True,542880,0.00928803040437358,,0.006969871643532524,,0.7230439858176025,0.9998349871289359,,0.9998204289426563,0.9998479629437952,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,heave,20,2.0,1,True,542880,0.05286343047426582,,0.03971412445213746,,1.3801185991770855,0.9985328386843695,,0.998403032022142,0.9986476341637096,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,heave,30,3.0,1,True,542880,0.16415664779282912,,0.12376917402480699,,1.9144386984978832,0.9926475171407103,,0.992011584623206,0.9932082942344289,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,heave,50,5.0,1,True,542880,0.5608601141931306,,0.432958000152331,,2.4740805367882084,0.9486096652534577,,0.945077179557963,0.9517275752525397,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,heave,100,10.0,1,True,542880,1.2102958950554072,,0.9226039550175008,,1.4729533632755942,0.324842451189184,,0.30015823527318747,0.34844119998148315,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,heave,150,15.0,1,True,542880,1.4318980970583317,,1.131148694110167,,1.8518455911559912,0.4021190994435526,,0.3609520173524208,0.4382792242705684,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,heave_rate,10,1.0,1,True,542880,0.056674212982496724,,0.04351822656739173,,0.4398398830423327,0.98339718297016,,0.9818771749262738,0.9847455566861911,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,heave_rate,20,2.0,1,True,542880,0.08722983200212794,,0.0653685542334322,,0.8317851168879822,0.9890021502650612,,0.9878305885305585,0.9899761223380419,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,heave_rate,30,3.0,1,True,542880,0.1567469718694965,,0.11849959811605035,,1.1362827111436415,0.9809705813125593,,0.9790640361037007,0.9826054048722908,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,heave_rate,50,5.0,1,True,542880,0.22884715733948943,,0.18040792063584205,,1.4001961120139228,0.9732875753886108,,0.971692770293341,0.974785922420688,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,heave_rate,100,10.0,1,True,542880,0.5729326500458904,,0.45069429893878526,,0.7683267045109754,0.4439481519232906,,0.42540029733276097,0.4617691639245961,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,heave_rate,150,15.0,1,True,542880,0.720745169338582,,0.5748263272534299,,1.1070364316158197,0.5761231933522133,,0.5533248915043021,0.5965526177110497,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,pitch,10,1.0,1,True,542880,0.05410249483744275,,0.03968764592903051,,1.2228602601407708,0.9980425939738907,,0.9977372037921792,0.9982852304863888,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,pitch,20,2.0,1,True,542880,0.31427564652559065,,0.22734461878377338,,2.2574679499954007,0.9806189067748424,,0.9774650139011084,0.9831207492132141,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,pitch,30,3.0,1,True,542880,0.7540301745262248,,0.5379947116753452,,2.9691366291153294,0.9355063307778111,,0.9247937913286914,0.9441510894002355,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,pitch,50,5.0,1,True,542880,1.1937964196123108,,0.9151753527215335,,3.3044138255161024,0.8694816175099196,,0.8583420258193939,0.8795967597152535,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,pitch,100,10.0,1,True,542880,1.9039295795898374,,1.4197899908360134,,2.143658806541388,0.21115725184835277,,0.17132149372922453,0.24927586846118793,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,pitch,150,15.0,1,True,542880,1.9587353716579317,,1.454127989376524,,2.6262925581694647,0.4437560172093925,,0.4173323655702237,0.4672863281411293,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,pitch_rate,10,1.0,1,True,542880,0.16261136538455248,,0.12631465697766536,,0.9751166377198593,0.972190789482461,,0.9687611294305996,0.974988909837466,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,pitch_rate,20,2.0,1,True,542880,0.4049633752962222,,0.300351789788779,,1.75173518675313,0.9465565374494954,,0.9380087151102179,0.9532187422014011,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,pitch_rate,30,3.0,1,True,542880,0.5129854453962296,,0.38431648330370216,,2.2061010698625934,0.945929638123747,,0.9388868649162123,0.9519684788730357,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,pitch_rate,50,5.0,1,True,542880,0.9691426891567484,,0.7518559461372296,,2.178290159899136,0.8020552495315303,,0.7792887086365936,0.8210303199273795,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,pitch_rate,100,10.0,1,True,542880,1.2948952138719774,,1.0124196340456262,,1.6285109886511375,0.3677514171994519,,0.3307771344305631,0.39908584718018447,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,pitch_rate,150,15.0,1,True,542880,1.2808516328227346,,0.9227992714162042,,1.8234169111921585,0.5065698349554424,,0.4973222733430506,0.5149809076303127,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,roll,10,1.0,1,True,542880,0.04229484471421093,,0.03309237116374322,,3.25942469682689,0.9998316190460026,,0.9998128645752703,0.9998491764526772,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,roll,20,2.0,1,True,542880,0.2161762211365756,,0.16973905857302413,,6.285602666698202,0.9988171709204092,,0.9986890486734405,0.9989379885285254,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,roll,30,3.0,1,True,542880,0.5862214559223663,,0.45928182765818143,,8.864531895835025,0.9956266744695766,,0.9951493809559041,0.9960703960977105,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,roll,50,5.0,1,True,542880,1.586251082323897,,1.2297002673433735,,12.020706403631479,0.9825865877039096,,0.9806578254836747,0.9844042624030657,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,roll,100,10.0,1,True,542880,2.3350119805328973,,1.791432184505859,,6.564312783673568,0.8734681979791705,,0.8642180842109022,0.8821616583973599,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,roll,150,15.0,1,True,542880,3.478456732357594,,2.6282430363838465,,8.758534298487419,0.8422714389551904,,0.8313325050658434,0.8517654917004724,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,roll_rate,10,1.0,1,True,542880,0.14065967689856881,,0.10884868014808913,,1.7507606275566403,0.9935451569272065,,0.992886711448841,0.994167466864729,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,roll_rate,20,2.0,1,True,542880,0.25046809609908494,,0.1950583552098773,,3.368958975401052,0.994472695582697,,0.9939253046995297,0.9949983126009129,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,roll_rate,30,3.0,1,True,542880,0.4450371791525356,,0.34786254371902003,,4.734841225141871,0.9911655046220951,,0.9902485480283492,0.9920334899859051,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,roll_rate,50,5.0,1,True,542880,0.6771490978783142,,0.5330613431533734,,6.356646858286032,0.9886521799977782,,0.9874948966893903,0.9896920308345604,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,roll_rate,100,10.0,1,True,542880,1.500680812120484,,1.1644981462125517,,3.3400320894805207,0.7981283277541924,,0.7824411474131857,0.8120100851336988,108900,0.05169585999828996
ar_attitude_only,unseen_seastate,roll_rate,150,15.0,1,True,542880,2.185232581974943,,1.6514790312651486,,4.761033745378059,0.7893347926538461,,0.7725158614701141,0.8038046819110197,108900,0.05169585999828996
damped_persistence,unseen_seastate,heave,10,1.0,1,True,542880,0.9638374406592208,,0.7674106910477356,,0.7230439858176025,-0.7769620349885102,,-0.8074671864982605,-0.7475452481123358,6,0.13979679500334896
