model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,n_realizations,skill_ci_lo,skill_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,regime
dlinear_ols,pitch_rate,10,1.0,542880,0.016845086407236524,0.00908923209839944,0.9751166377198593,0.9997015762709228,480,0.9996575955966402,0.9997464302972524,0,True,60300,0.18452653200074565,,,,unseen_seastate
dlinear_ols,pitch_rate,20,2.0,542880,0.13670191560993192,0.0781348172592379,1.75173518675313,0.9939100701010578,480,0.9931183924759948,0.9947103439403097,0,True,60300,0.18452653200074565,,,,unseen_seastate
dlinear_ols,pitch_rate,30,3.0,542880,0.3796696089812401,0.23114929921831653,2.2061010698625934,0.9703816500905595,480,0.9671176474153074,0.9737806002837872,0,True,60300,0.18452653200074565,,,,unseen_seastate
dlinear_ols,pitch_rate,50,5.0,542880,0.5362512672203928,0.3402285042468405,2.178290159899136,0.9393954537878706,480,0.9327340188623168,0.9454838384510758,0,True,60300,0.18452653200074565,,,,unseen_seastate
dlinear_ols,pitch_rate,100,10.0,542880,1.1678407136823166,0.770621440387255,1.6285109886511375,0.48573633965807683,480,0.4635065920612622,0.5083453715255427,0,True,60300,0.18452653200074565,,,,unseen_seastate
dlinear_ols,pitch_rate,150,15.0,542880,1.3027364637685885,0.8917197675361405,1.8234169111921585,0.48956413491254336,480,0.46977820096640954,0.506028800174801,0,True,60300,0.18452653200074565,,,,unseen_seastate
dlinear_ols,heave_rate,10,1.0,542880,0.007231508451032084,0.005091134942321602,0.4398398830423327,0.9997296859732251,480,0.9996826230499587,0.999769682135332,0,True,60300,0.18452653200074565,,,,unseen_seastate
dlinear_ols,heave_rate,20,2.0,542880,0.06895978826233462,0.04830546620663158,0.8317851168879822,0.9931266327680203,480,0.9919201892310886,0.9941556990992639,0,True,60300,0.18452653200074565,,,,unseen_seastate
dlinear_ols,heave_rate,30,3.0,542880,0.234123484102176,0.16276990150483125,1.1362827111436415,0.9575461423630047,480,0.9500534051079141,0.9639413190078622,0,True,60300,0.18452653200074565,,,,unseen_seastate
dlinear_ols,heave_rate,50,5.0,542880,0.3958087997937433,0.27003402995157866,1.4001961120139228,0.9200914673185097,480,0.9057256725736874,0.9323231745442687,0,True,60300,0.18452653200074565,,,,unseen_seastate
dlinear_ols,heave_rate,100,10.0,542880,0.6151012435179001,0.45648789744125984,0.7683267045109754,0.3590836454218308,480,0.29485389891864583,0.41525652640901545,0,True,60300,0.18452653200074565,,,,unseen_seastate
dlinear_ols,heave_rate,150,15.0,542880,0.783575457276202,0.6011211181354366,1.1070364316158197,0.4989998881117731,480,0.4422574498279904,0.5459202122200316,0,True,60300,0.18452653200074565,,,,unseen_seastate
persistence,roll,10,1.0,542880,2.6983944345487956,1.6329574509719653,2.6983944345487956,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll,20,2.0,542880,5.190916990401267,3.1275446440795593,5.190916990401267,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll,30,3.0,542880,7.291040393838889,4.3603869798389026,7.291040393838889,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll,50,5.0,542880,9.760557569415065,5.695093914915296,9.760557569415065,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll,100,10.0,542880,5.02718980701522,2.802821697701118,5.02718980701522,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll,150,15.0,542880,7.374083638485099,4.440785741734489,7.374083638485099,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch,10,1.0,542880,0.06419259594153902,0.04791401236999541,0.06419259594153902,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch,20,2.0,542880,0.11932083976475145,0.08882699858711009,0.11932083976475145,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch,30,3.0,542880,0.1581323770827971,0.11713035541824833,0.1581323770827971,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch,50,5.0,542880,0.17469731727052137,0.12636845234075147,0.17469731727052137,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch,100,10.0,542880,0.10629142820675849,0.07988724369223929,0.10629142820675849,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch,150,15.0,542880,0.13931379085811119,0.09905409400109695,0.13931379085811119,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave,10,1.0,542880,0.4420022912223382,0.30063927123510004,0.4420022912223382,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave,20,2.0,542880,0.8430990468253012,0.5707843701365951,0.8430990468253012,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave,30,3.0,542880,1.1675647610562139,0.7838937488047429,1.1675647610562139,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave,50,5.0,542880,1.4948282814139655,0.971939576955159,1.4948282814139655,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave,100,10.0,542880,0.8088824179867767,0.4964530464052882,0.8088824179867767,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave,150,15.0,542880,1.1495384153377484,0.7646654431638492,1.1495384153377484,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll_rate,10,1.0,542880,1.496522493983729,0.9495536752388926,1.496522493983729,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll_rate,20,2.0,542880,2.869729322989601,1.8107548215644067,2.869729322989601,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll_rate,30,3.0,542880,4.009794338695159,2.506319870212279,4.009794338695159,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll_rate,50,5.0,542880,5.284985224882037,3.1996147698885222,5.284985224882037,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll_rate,100,10.0,542880,2.6414823571751724,1.5643149347142649,2.6414823571751724,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll_rate,150,15.0,542880,4.093644502679639,2.5387644788257586,4.093644502679639,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch_rate,10,1.0,542880,0.048713605157262044,0.03690747491364613,0.048713605157262044,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch_rate,20,2.0,542880,0.08950371033534088,0.06769421738465344,0.08950371033534088,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch_rate,30,3.0,542880,0.11622431527884762,0.0876023842074003,0.11622431527884762,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch_rate,50,5.0,542880,0.11920509987056824,0.08827752341247687,0.11920509987056824,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch_rate,100,10.0,542880,0.0838813737514642,0.06418099439667106,0.0838813737514642,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch_rate,150,15.0,542880,0.09488319909746933,0.0689975214133196,0.09488319909746933,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_rate,10,1.0,542880,0.27069553593565016,0.19156324074816905,0.27069553593565016,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_rate,20,2.0,542880,0.5128966998925041,0.3615352140781937,0.5128966998925041,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_rate,30,3.0,542880,0.7022072783425681,0.49145731200782944,0.7022072783425681,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_rate,50,5.0,542880,0.8646383961207528,0.5878231229898905,0.8646383961207528,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_rate,100,10.0,542880,0.4403061225551369,0.2976066623716509,0.4403061225551369,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_rate,150,15.0,542880,0.6915545720642212,0.4710239193251789,0.6915545720642212,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
window_mean,roll,10,1.0,542880,5.654670822834055,3.2549657871529427,2.6983944345487956,-3.3914080297037987,480,-3.434201903586787,-3.334959111717857,0,True,0,0.0,,,,unseen_heading
window_mean,roll,20,2.0,542880,5.771589262031328,3.3176740338577333,5.190916990401267,-0.23623964106442408,480,-0.24802311829816626,-0.22070148736035766,0,True,0,0.0,,,,unseen_heading
window_mean,roll,30,3.0,542880,5.721600777945044,3.2888486386118063,7.291040393838889,0.38417673066168834,480,0.3789993025207284,0.3908740191093473,0,True,0,0.0,,,,unseen_heading
window_mean,roll,50,5.0,542880,5.201813850657647,3.005275215096246,9.760557569415065,0.715972521215032,480,0.7148107469493263,0.7173598988437526,0,True,0,0.0,,,,unseen_heading
window_mean,roll,100,10.0,542880,4.7242370511666065,2.7977528154206257,5.02718980701522,0.11689407791345241,480,0.09525057452061107,0.13359885772928873,0,True,0,0.0,,,,unseen_heading
window_mean,roll,150,15.0,542880,5.636092473329915,3.2231436175563752,7.374083638485099,0.4158288541685238,480,0.4054701782230439,0.4284520195835894,0,True,0,0.0,,,,unseen_heading
window_mean,pitch,10,1.0,542880,0.09815905011334584,0.07142828892073531,0.06419259594153902,-1.3382493183345203,480,-1.3777167011833293,-1.2955616168564454,0,True,0,0.0,,,,unseen_heading
window_mean,pitch,20,2.0,542880,0.1004785336444296,0.07307895001363285,0.11932083976475145,0.29088940469089763,480,0.2799380283392068,0.3026466721270059,0,True,0,0.0,,,,unseen_heading
window_mean,pitch,30,3.0,542880,0.10003679690565283,0.07264264133417972,0.1581323770827971,0.5997991964814176,480,0.5946514772976218,0.6053437223150316,0,True,0,0.0,,,,unseen_heading
window_mean,pitch,50,5.0,542880,0.09335727631633672,0.06767171049580141,0.17469731727052137,0.7144225746413116,480,0.713692458573808,0.7151694865665204,0,True,0,0.0,,,,unseen_heading
window_mean,pitch,100,10.0,542880,0.09359591329124649,0.06871326313578263,0.10629142820675849,0.22461519204297198,480,0.21288177078335752,0.23729092889985343,0,True,0,0.0,,,,unseen_heading
window_mean,pitch,150,15.0,542880,0.09485016394773929,0.0686972522820636,0.13931379085811119,0.5364592149871525,480,0.5279458728630895,0.5448224669507352,0,True,0,0.0,,,,unseen_heading
window_mean,heave,10,1.0,542880,0.8377474226812863,0.5373683222694567,0.4420022912223382,-2.592337729181344,480,-2.673047520407293,-2.497173628757729,0,True,0,0.0,,,,unseen_heading
window_mean,heave,20,2.0,542880,0.8616116865571696,0.5522197582655151,0.8430990468253012,-0.044397840695372004,480,-0.06667197495296069,-0.017784621332557437,0,True,0,0.0,,,,unseen_heading
window_mean,heave,30,3.0,542880,0.8649385142668108,0.5540701815843415,1.1675647610562139,0.4512070618491698,480,0.4409402259166707,0.46342699527435177,0,True,0,0.0,,,,unseen_heading
window_mean,heave,50,5.0,542880,0.8146822423199743,0.5222226355972196,1.4948282814139655,0.7029743955457782,480,0.7007694197251468,0.7054510832369592,0,True,0,0.0,,,,unseen_heading
window_mean,heave,100,10.0,542880,0.7411954815050441,0.4892710306401287,0.8088824179867767,0.16035687763946382,480,0.1228845314313721,0.19119584613257615,0,True,0,0.0,,,,unseen_heading
window_mean,heave,150,15.0,542880,0.8279899234485041,0.527561876128367,1.1495384153377484,0.4811962282931431,480,0.465086943521575,0.4998530004826809,0,True,0,0.0,,,,unseen_heading
window_mean,roll_rate,10,1.0,542880,3.039072431991159,1.8171760597172257,1.496522493983729,-3.1239710122341275,480,-3.1814227144970353,-3.053750075926723,0,True,0,0.0,,,,unseen_heading
window_mean,roll_rate,20,2.0,542880,3.0961477321965765,1.850185315875796,2.869729322989601,-0.16402277801633458,480,-0.1790500127371963,-0.14533435248588786,0,True,0,0.0,,,,unseen_heading
window_mean,roll_rate,30,3.0,542880,3.066214548430318,1.833069260508051,4.009794338695159,0.4152625854125328,480,0.40887609903131433,0.42320432531825575,0,True,0,0.0,,,,unseen_heading
window_mean,roll_rate,50,5.0,542880,2.7916621584142853,1.6788726215077125,5.284985224882037,0.7209781818615215,480,0.7198558051351274,0.7222629812364821,0,True,0,0.0,,,,unseen_heading
window_mean,roll_rate,100,10.0,542880,2.585089233692094,1.5931973953643237,2.6414823571751724,0.042242306627440995,480,0.017068271498115385,0.06198929821140198,0,True,0,0.0,,,,unseen_heading
window_mean,roll_rate,150,15.0,542880,3.014261759526954,1.7899990607622998,4.093644502679639,0.45782226710468943,480,0.44722366644037603,0.4701112069033986,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_rate,10,1.0,542880,0.06883449948319612,0.051411626294669714,0.048713605157262044,-0.9966952022422622,480,-1.0167498375062265,-0.9754701245162605,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_rate,20,2.0,542880,0.070304913128513,0.052469003504737335,0.08950371033534088,0.3829941615966961,480,0.37741999180404134,0.38888213973936003,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_rate,30,3.0,542880,0.06967133823335304,0.051910136579464944,0.11622431527884762,0.6406527609863917,480,0.6379741086765447,0.6434071410819695,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_rate,50,5.0,542880,0.0648435617726623,0.04823354340629945,0.11920509987056824,0.704100621980726,480,0.7034220737071176,0.7047336373061541,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_rate,100,10.0,542880,0.0668270880310419,0.05008303951671475,0.0838813737514642,0.3652919511314012,480,0.35789734955934044,0.37351773243509095,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_rate,150,15.0,542880,0.06607566762586166,0.04920946938182755,0.09488319909746933,0.5150416048700197,480,0.5078444624921208,0.5215304433148522,0,True,0,0.0,,,,unseen_heading
window_mean,heave_rate,10,1.0,542880,0.4782690188457509,0.32298708105947777,0.27069553593565016,-2.121636360614806,480,-2.1935665107221807,-2.040365196994442,0,True,0,0.0,,,,unseen_heading
window_mean,heave_rate,20,2.0,542880,0.4907766991350438,0.3314989371167723,0.5128966998925041,0.08439519908559745,480,0.06487512590961306,0.10651015178353833,0,True,0,0.0,,,,unseen_heading
window_mean,heave_rate,30,3.0,542880,0.4914738254788349,0.33185203007436986,0.7022072783425681,0.5101420803729321,480,0.5013767346477456,0.5203132785711388,0,True,0,0.0,,,,unseen_heading
window_mean,heave_rate,50,5.0,542880,0.4613763323107842,0.31149892762605497,0.8646383961207528,0.7152645178893378,480,0.7136294599507594,0.7170204940501346,0,True,0,0.0,,,,unseen_heading
window_mean,heave_rate,100,10.0,542880,0.4361689532011908,0.30101284025227737,0.4403061225551369,0.01870395378244749,480,-0.01748890765205188,0.05044140356330297,0,True,0,0.0,,,,unseen_heading
window_mean,heave_rate,150,15.0,542880,0.4693558873396184,0.31480267843486515,0.6915545720642212,0.5393706296169118,480,0.5270569459073089,0.5525416755408566,0,True,0,0.0,,,,unseen_heading
damped_persistence,roll,10,1.0,542880,3.4170772235484117,1.9996438737683864,2.6983944345487956,-0.6036098767030573,480,-0.6152291276763371,-0.5883217875331015,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,roll,20,2.0,542880,5.067345158099167,2.954793642479929,5.190916990401267,0.04704409427218892,480,0.04031433516469398,0.05586219361340909,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,roll,30,3.0,542880,5.665021302730906,3.289463050319887,7.291040393838889,0.39629595467451506,480,0.3923087249016715,0.40142711675555437,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,roll,50,5.0,542880,5.3593841912211975,3.100582120372529,9.760557569415065,0.698504713381883,480,0.6973888720874071,0.6998122038515945,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,roll,100,10.0,542880,4.719535846614689,2.794851619258649,5.02718980701522,0.11865080426968322,480,0.09708250528369407,0.13530493473643773,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,roll,150,15.0,542880,5.636052174088223,3.2231418842584088,7.374083638485099,0.4158372080307582,480,0.40547976315323503,0.4284587410239893,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,pitch,10,1.0,542880,0.0732061022615131,0.053738180084626046,0.06419259594153902,-0.3005429243246496,480,-0.3158900523667734,-0.2837421219356545,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,pitch,20,2.0,542880,0.09789086156514738,0.07162935948309102,0.11932083976475145,0.3269432263935854,480,0.31894225705794316,0.3354990796143806,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,pitch,30,3.0,542880,0.10206290518534039,0.07434569302788673,0.1581323770827971,0.5834239922266599,480,0.5788492073478673,0.5883249368480639,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,pitch,50,5.0,542880,0.09401603640734212,0.06814235272045492,0.17469731727052137,0.7103780960179756,480,0.7096549043641441,0.7111036272063942,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,pitch,100,10.0,542880,0.09359291748944083,0.0687113956029405,0.10629142820675849,0.22466482801425736,480,0.21293355485006185,0.23733857639951397,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,pitch,150,15.0,542880,0.09485017101650639,0.06869725564884692,0.13931379085811119,0.536459145895823,480,0.5279458167116976,0.5448223836531191,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,heave,10,1.0,542880,0.55052763637203,0.3601598337440562,0.4420022912223382,-0.5513479261186194,480,-0.5768050341781329,-0.5211779984684661,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,heave,20,2.0,542880,0.7901941547947909,0.5144698819233074,0.8430990468253012,0.12156338651723986,480,0.10711842834903483,0.13869390094674675,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,heave,30,3.0,542880,0.8676643854970574,0.5614664759968219,1.1675647610562139,0.4477425470944626,480,0.4392658552668353,0.457808559008037,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,heave,50,5.0,542880,0.8283708848356938,0.5315769216278745,1.4948282814139655,0.6929090340666021,480,0.690774779745697,0.695281354687885,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,heave,100,10.0,542880,0.7409930399650076,0.48913035261083154,0.8088824179867767,0.16081547577724042,480,0.12338148286884379,0.19162210758664272,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,heave,150,15.0,542880,0.8279899051841445,0.5275625646561772,1.1495384153377484,0.4811962511813892,480,0.4650873894300519,0.4998525869395625,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,roll_rate,10,1.0,542880,1.869391639516578,1.14156430123252,1.496522493983729,-0.5603933617297807,480,-0.5758624981886334,-0.5415273839819031,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,roll_rate,20,2.0,542880,2.74929529239279,1.67173696142016,2.869729322989601,0.08217283774521533,480,0.07350149356095328,0.09296328379246287,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,roll_rate,30,3.0,542880,3.0527849951116175,1.8465706344902024,4.009794338695159,0.42037349021760506,480,0.4154091263505003,0.4265066461064473,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,roll_rate,50,5.0,542880,2.8717160163179467,1.7286939443515386,5.284985224882037,0.7047462476502229,480,0.7036759123421237,0.7059561674383126,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,roll_rate,100,10.0,542880,2.582844899578626,1.5918194816567843,2.6414823571751724,0.04390460527634643,480,0.018802086967768087,0.063596473959567,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,roll_rate,150,15.0,542880,3.0142548565176526,1.7900031308221729,4.093644502679639,0.4578247504017263,480,0.44722717882338436,0.4701124286383478,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,pitch_rate,10,1.0,542880,0.05442332411414198,0.040827129401411325,0.048713605157262044,-0.24815806008980057,480,-0.25720826364390553,-0.23853386393346226,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,pitch_rate,20,2.0,542880,0.06967146811834166,0.05213898773751681,0.08950371033534088,0.39406247894846813,480,0.3896658136224157,0.39874520281699494,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,pitch_rate,30,3.0,542880,0.07092254275502219,0.05290917515274204,0.11622431527884762,0.6276300700973014,480,0.6251404698262467,0.6301929317943717,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,pitch_rate,50,5.0,542880,0.06504168745571565,0.04837702119118025,0.11920509987056824,0.7022896533107787,480,0.7016154303282542,0.7029179435557601,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,pitch_rate,100,10.0,542880,0.06682681746434296,0.05008288637969332,0.0838813737514642,0.3652970906794193,480,0.3579027437479718,0.37352257738809497,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,pitch_rate,150,15.0,542880,0.06607566783600953,0.04920946935904585,0.09488319909746933,0.5150416017852841,480,0.5078444607319312,0.521530439071963,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,heave_rate,10,1.0,542880,0.3316157214131847,0.22745655110767443,0.27069553593565016,-0.500748906468039,480,-0.5261433464879627,-0.47196944981945715,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,heave_rate,20,2.0,542880,0.46162988178206654,0.31541087946145874,0.5128966998925041,0.18991979983488516,480,0.17646673772311208,0.2051108469787208,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,heave_rate,30,3.0,542880,0.496349416351491,0.33736685841342723,0.7022072783425681,0.5003747507945309,480,0.4928724837676808,0.5090997794680006,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,heave_rate,50,5.0,542880,0.4667822332573298,0.31526278425213705,0.8646383961207528,0.7085529926783214,480,0.7069659161100987,0.7102691091246832,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,heave_rate,100,10.0,542880,0.4361139572985026,0.30097607839912344,0.4403061225551369,0.018951398535879238,480,-0.017227448688535166,0.05067515768033355,0,True,6,0.14010008799959905,,,,unseen_heading
damped_persistence,heave_rate,150,15.0,542880,0.4693560716619009,0.3148028502347044,0.6915545720642212,0.5393702678263137,480,0.5270566648719814,0.5525412249554869,0,True,6,0.14010008799959905,,,,unseen_heading
ar10,roll,10,1.0,542880,0.011720965259790472,0.008560406816599971,2.6983944345487956,0.9999811324333615,480,0.9999792757479085,0.9999826385302605,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,roll,20,2.0,542880,0.09252548575337968,0.0674492662252033,5.190916990401267,0.9996822872968714,480,0.9996506258865783,0.9997080427835653,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,roll,30,3.0,542880,0.3115864467453965,0.2257769678621043,7.291040393838889,0.9981736748124925,480,0.9979964249621454,0.9983188483266339,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,roll,50,5.0,542880,1.119510093593207,0.7923378431299342,9.760557569415065,0.9868445177652814,480,0.9857162880557726,0.987744494908909,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,roll,100,10.0,542880,1.4681875257913433,1.0896897038187336,5.02718980701522,0.91470717596483,480,0.9047253069533231,0.9222518844241697,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,roll,150,15.0,542880,2.3679256906373882,1.711578600290108,7.374083638485099,0.8968854334631335,480,0.8900542266849141,0.9025276459547424,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,pitch,10,1.0,542880,0.018520938220245024,0.011340988431788107,0.06419259594153902,0.9167553966221462,480,0.9096870675801091,0.924250825355275,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,pitch,20,2.0,542880,0.18900122795414906,0.11552447719131484,0.11932083976475145,-1.5089768215403554,480,-1.717872321531613,-1.2858287811486724,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,pitch,30,3.0,542880,0.6299506747790022,0.3825500799416389,0.1581323770827971,-14.869801409398393,480,-16.17097656287444,-13.441192486464095,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,pitch,50,5.0,542880,1.16456734280015,0.7071795614144235,0.17469731727052137,-43.43822903467137,480,-46.73373713296659,-39.73730290274245,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,pitch,100,10.0,542880,0.7598908488028456,0.4706606519558108,0.10629142820675849,-50.11000738407711,480,-53.793146541346076,-46.060176471907255,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,pitch,150,15.0,542880,0.5364393804166299,0.3585075318923653,0.13931379085811119,-13.826993070236039,480,-14.801346083906378,-12.804809596882588,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,heave,10,1.0,542880,0.003947762921415327,0.0027992231948837268,0.4420022912223382,0.9999202275214017,480,0.9999193628834231,0.9999210283859623,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,heave,20,2.0,542880,0.034570381189034195,0.024198576791691222,0.8430990468253012,0.9983186770543734,480,0.9983003072987587,0.9983368415186065,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,heave,30,3.0,542880,0.12111918155331289,0.08421425943386282,1.1675647610562139,0.9892387208481315,480,0.9891292484188134,0.9893437741197381,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,heave,50,5.0,542880,0.3788441475689759,0.2642328758224113,1.4948282814139655,0.9357699066181655,480,0.9346543203420397,0.9366549645268297,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,heave,100,10.0,542880,0.5750706028223612,0.41031351698898383,0.8088824179867767,0.4945577480980231,480,0.4596002654245876,0.5215827643339294,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,heave,150,15.0,542880,0.6684692402485342,0.48216275726884117,1.1495384153377484,0.6618449499920913,480,0.6533462079864191,0.6687925070064532,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,roll_rate,10,1.0,542880,0.03360390423388115,0.02455362866442602,1.496522493983729,0.9994957882308065,480,0.9994527038196914,0.9995321202061874,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,roll_rate,20,2.0,542880,0.1424920100050795,0.10358563293162511,2.869729322989601,0.99753453322294,480,0.9973274014205556,0.9977097536207076,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,roll_rate,30,3.0,542880,0.30860011639988905,0.22185172993945887,4.009794338695159,0.9940769148730534,480,0.9936158552980114,0.9944590383716426,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,roll_rate,50,5.0,542880,0.5068764840553216,0.35513090521665,5.284985224882037,0.9908015059617808,480,0.9902503084392398,0.9912501258466557,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,roll_rate,100,10.0,542880,1.1840782334431057,0.8434910346582611,2.6414823571751724,0.7990604771156318,480,0.7820547411495697,0.8120462692686988,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,roll_rate,150,15.0,542880,1.6419095624388111,1.1664725169988446,4.093644502679639,0.8391288324381981,480,0.8305763109108925,0.8463816989098031,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,pitch_rate,10,1.0,542880,0.06096693700539547,0.03735592194614446,0.048713605157262044,-0.5663478296470814,480,-0.7113763957828092,-0.4143524559597081,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,pitch_rate,20,2.0,542880,0.3081873636275064,0.18780250723330577,0.08950371033534088,-10.856256247128075,480,-11.970864018954124,-9.697357557176648,0,True,54900,0.013947735002147965,,,,unseen_heading
ar10,pitch_rate,30,3.0,542880,0.533960237048496,0.3222476756373395,0.11622431527884762,-20.106870319183642,480,-22.10467509505745,-17.99385916577779,0,True,54900,0.013947735002147965,,,,unseen_heading
