model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_realizations,skill_ci_lo,skill_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,regime
ar_attitude_only,pitch_rate,10,1.0,542880,0.12331404224274116,0.07307601468206777,0.048713605157262044,-5.408029833836967,0.06576512293290253,1.8750674634722944,480,-6.044540634894932,-4.768225955264233,0,True,108900,0.046699255995918065,,,,unseen_heading
ar_attitude_only,pitch_rate,20,2.0,542880,0.3551597435883429,0.21108696068662788,0.08950371033534088,-14.7458238706205,0.06576105880147227,5.400760724679687,480,-16.319522576225946,-13.13174406880713,0,True,108900,0.046699255995918065,,,,unseen_heading
ar_attitude_only,pitch_rate,30,3.0,542880,0.45066542981942037,0.27315095866305583,0.11622431527884762,-14.035383066890804,0.06575441150073948,6.85376721551758,480,-15.476310472691468,-12.547443041503913,0,True,108900,0.046699255995918065,,,,unseen_heading
ar_attitude_only,pitch_rate,50,5.0,542880,0.5513056908187287,0.33642598980739,0.11920509987056824,-20.389236333928036,0.06574188233734778,8.385912773074548,480,-22.17371439524215,-18.46425421007185,0,True,108900,0.046699255995918065,,,,unseen_heading
ar_attitude_only,pitch_rate,100,10.0,542880,0.6313557704771392,0.38757198546846566,0.0838813737514642,-55.65225998666493,0.06572507723549406,9.606010324110853,480,-60.506249002489035,-50.531957212194015,0,True,108900,0.046699255995918065,,,,unseen_heading
ar_attitude_only,pitch_rate,150,15.0,542880,0.31927165332109236,0.2171804072501454,0.09488319909746933,-10.322493614149268,0.0657301350648849,4.8573101668804775,480,-10.977979834915672,-9.610721631677592,0,True,108900,0.046699255995918065,,,,unseen_heading
ar_attitude_only,heave_rate,10,1.0,542880,0.039038577028652786,0.027120138890572684,0.27069553593565016,0.9792017990269183,0.44901789131634606,0.0869421414683652,480,0.9788494070030533,0.9795848598914709,0,True,108900,0.046699255995918065,,,,unseen_heading
ar_attitude_only,heave_rate,20,2.0,542880,0.06266418429392448,0.04302410795555909,0.5128966998925041,0.9850727786742505,0.4490640117514402,0.1395439907320151,480,0.9847076861026185,0.9854419572654038,0,True,108900,0.046699255995918065,,,,unseen_heading
ar_attitude_only,heave_rate,30,3.0,542880,0.09414831646768577,0.0664194997794681,0.7022072783425681,0.9820239418701323,0.44910731984426616,0.20963433973940335,480,0.9817081777039238,0.9823528859074,0,True,108900,0.046699255995918065,,,,unseen_heading
ar_attitude_only,heave_rate,50,5.0,542880,0.08828471177127441,0.06372948825379648,0.8646383961207528,0.9895743780617566,0.44913294867058995,0.19656698986924148,480,0.9893632989924042,0.9897464376305735,0,True,108900,0.046699255995918065,,,,unseen_heading
ar_attitude_only,heave_rate,100,10.0,542880,0.2571742772538149,0.18488534060753575,0.4403061225551369,0.6588498181921931,0.4491261128521456,0.5726103869148171,480,0.647188018207505,0.6687796673982918,0,True,108900,0.046699255995918065,,,,unseen_heading
ar_attitude_only,heave_rate,150,15.0,542880,0.3741253905854925,0.2646981774905612,0.6915545720642212,0.7073278131197718,0.4491083042103025,0.8330404650240045,480,0.7004539704926548,0.7137962979228791,0,True,108900,0.046699255995918065,,,,unseen_heading
dlinear,roll,10,1.0,542880,0.039144230880699106,0.025699242921840133,2.6983944345487956,0.9997895617586333,5.0567053318459285,0.007741054364820913,480,0.9997846867038176,0.999793727219253,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,roll,20,2.0,542880,0.36542340728624584,0.21973149144617177,5.190916990401267,0.9950443051393467,5.058101722258217,0.07224516772333724,480,0.9950092047655196,0.9950819044001618,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,roll,30,3.0,542880,0.8834333941917744,0.5391123446601503,7.291040393838889,0.9853185613419414,5.058718148754806,0.17463582042206283,480,0.9851970624846195,0.9854280162838635,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,roll,50,5.0,542880,1.1080754367748453,0.6785588170233884,9.760557569415065,0.9871118850517777,5.058662539241705,0.21904513854781588,480,0.9868832733273507,0.98729691207164,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,roll,100,10.0,542880,2.4113887360697452,1.5192846065920438,5.02718980701522,0.7699173396669939,5.062292920246066,0.4763431855998829,480,0.7603223056987717,0.7772020136714987,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,roll,150,15.0,542880,3.5056010617668534,2.1795891726800294,7.374083638485099,0.7739997782965193,5.065170959625261,0.6920992577960705,480,0.7709290714358366,0.7766940332821434,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,pitch,10,1.0,542880,0.0022810791713130264,0.0018897118924857622,0.06419259594153902,0.9987372690067369,0.09331800023822037,0.024444149740563793,480,0.9986882506399157,0.9987765321360083,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,pitch,20,2.0,542880,0.009751263547206429,0.007305562707144817,0.11932083976475145,0.9933213422863086,0.09331311784801627,0.10450045794299574,480,0.9932881298616772,0.9933531923469101,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,pitch,30,3.0,542880,0.024748724869299944,0.01859793470404447,0.1581323770827971,0.975505755055587,0.0933093260053012,0.2652331329442235,480,0.9753209627634248,0.9756640205971916,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,pitch,50,5.0,542880,0.030438889046040467,0.02272948048880471,0.17469731727052137,0.9696411634807458,0.09329922763600644,0.32625017181056876,480,0.9691512379310443,0.9700495679944486,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,pitch,100,10.0,542880,0.07359817595844893,0.05528636987816725,0.10629142820675849,0.5205562993532926,0.09327196673014979,0.7890706987167948,480,0.5102359804219451,0.5307475759855685,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,pitch,150,15.0,542880,0.09179151071752167,0.06799139700585757,0.13931379085811119,0.5658729817961655,0.09328776110372569,0.9839609143954012,480,0.559396222842652,0.5715281841564166,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,heave,10,1.0,542880,0.010671703764359376,0.007101600534764517,0.4420022912223382,0.9994170672153749,0.7794698459399999,0.01369097704028545,480,0.9993992222873468,0.9994366160802258,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,heave,20,2.0,542880,0.07992682367743079,0.05048411479073998,0.8430990468253012,0.9910127274591756,0.7795381170816457,0.10253100127631036,480,0.9906934215649629,0.9913765290002611,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,heave,30,3.0,542880,0.20133402591016428,0.12848628210017585,1.1675647610562139,0.9702646949611268,0.7795925331975873,0.2582554569684883,480,0.9693693386910752,0.9712969139587467,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,heave,50,5.0,542880,0.2487797595900315,0.15928880105214785,1.4948282814139655,0.9723020596387556,0.7797418971482062,0.3190539850428811,480,0.9716453218775728,0.9729696921228512,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,heave,100,10.0,542880,0.5054466315031957,0.3418332287487846,0.8088824179867767,0.6095370582566108,0.7798418820620302,0.648139889802676,480,0.5895665978395496,0.6260545891952766,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,heave,150,15.0,542880,0.6958818911036089,0.46811005111200465,1.1495384153377484,0.6335420972499135,0.7799149016983908,0.892253615860158,480,0.6272496168243684,0.6394451218259134,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,roll_rate,10,1.0,542880,0.022967420492551877,0.016010334077551407,1.496522493983729,0.9997644636475657,2.7332887334068814,0.008402851924071832,480,0.9997563991559493,0.9997711756828827,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,roll_rate,20,2.0,542880,0.20008448356614653,0.12789601808000714,2.869729322989601,0.9951387836429045,2.733256744126837,0.07320369152882683,480,0.9951042753836373,0.9951721344069147,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,roll_rate,30,3.0,542880,0.4873771082221438,0.31564948228455847,4.009794338695159,0.9852264094994172,2.733638938173776,0.17828876426077653,480,0.9850356767101658,0.9853812836565844,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,roll_rate,50,5.0,542880,0.6104525731360312,0.39616955307321344,5.284985224882037,0.9866581423591919,2.7350087097464617,0.22319949876599143,480,0.9863482020076607,0.9869295125030532,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,roll_rate,100,10.0,542880,1.3682011273770809,0.9088991942072498,2.6414823571751724,0.7317100162040169,2.736128999843485,0.500049934581062,480,0.7179146652040241,0.7423755147804072,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,roll_rate,150,15.0,542880,1.9658332293068261,1.2799296780786469,4.093644502679639,0.7693926776159584,2.7370865408303726,0.7182210719250532,480,0.76557670392613,0.7727187248211784,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,pitch_rate,10,1.0,542880,0.0018073062305147456,0.0014774989001799866,0.048713605157262044,0.998623542050859,0.06576512293290253,0.027481226369160238,480,0.9985813560736052,0.998657637841005,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,pitch_rate,20,2.0,542880,0.007768114472806617,0.005910229167557348,0.08950371033534088,0.992467326296496,0.06576105880147227,0.1181263594957918,480,0.9924274808753363,0.9925053722934147,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,pitch_rate,30,3.0,542880,0.019349065734404994,0.014741175282455277,0.11622431527884762,0.972284290060776,0.06575441150073948,0.29426262501318856,480,0.9720752832529218,0.972464676926497,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,pitch_rate,50,5.0,542880,0.023816777476635565,0.01808438416499933,0.11920509987056824,0.9600813058237827,0.06574188233734778,0.3622770847117245,480,0.959538356041353,0.9605529682972173,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,pitch_rate,100,10.0,542880,0.057628184165523275,0.04384099761785853,0.0838813737514642,0.5280034742123362,0.06572507723549406,0.876806640470585,480,0.5224617491568766,0.5339757822070001,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,pitch_rate,150,15.0,542880,0.06691385062052224,0.05035671506066145,0.09488319909746933,0.502659980617927,0.0657301350648849,1.0180087193563325,480,0.4950709340696785,0.5090502416689422,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,heave_rate,10,1.0,542880,0.005915835144333072,0.004268161723700056,0.27069553593565016,0.9995223938191787,0.44901789131634606,0.013175054399258214,480,0.9995158905344608,0.9995282805065544,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,heave_rate,20,2.0,542880,0.0418194962656146,0.02889114275465891,0.5128966998925041,0.9933518963012716,0.4490640117514402,0.09312591339152325,480,0.9932226513137511,0.9934901904748785,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,heave_rate,30,3.0,542880,0.10618012561072021,0.07376812027980464,0.7022072783425681,0.9771358102136947,0.44910731984426616,0.23642483860547978,480,0.9768165123485922,0.9774724844177964,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,heave_rate,50,5.0,542880,0.1323391344816411,0.09180990513102343,0.8646383961207528,0.9765734926222107,0.44913294867058995,0.2946547005143088,480,0.976286329491963,0.9768319636935182,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,heave_rate,100,10.0,542880,0.29798991618468446,0.21240582591297152,0.4403061225551369,0.5419702501216803,0.4491261128521456,0.6634882890516414,480,0.517919821600126,0.5623188826615785,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,heave_rate,150,15.0,542880,0.4096174864942823,0.2884371027632205,0.6915545720642212,0.6491640711078901,0.4491083042103025,0.9120683867436841,480,0.6452261510637688,0.6524359081957023,0,False,60300,959.3737286389951,58.0,60.0,0.4320282707218415,unseen_heading
dlinear,roll,10,1.0,542880,0.05031028440255683,0.032355730839603546,2.6983944345487956,0.9996523816611612,5.0567053318459285,0.009949222092439244,480,0.9996445231647936,0.9996587886873499,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,roll,20,2.0,542880,0.3563348738312553,0.21696357603129338,5.190916990401267,0.9952877482101985,5.058101722258217,0.07044834078033678,480,0.9952562790129768,0.995319772608297,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,roll,30,3.0,542880,0.8947153648137985,0.5444086685755777,7.291040393838889,0.9849411855417957,5.058718148754806,0.1768660238629881,480,0.984822053125682,0.9850511327850422,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,roll,50,5.0,542880,1.0903743457698365,0.6729739046855919,9.760557569415065,0.9875203617904634,5.058662539241705,0.21554597431859607,480,0.9872814821636536,0.9877167545389607,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,roll,100,10.0,542880,2.3758967650927816,1.5041548838042893,5.02718980701522,0.7766404289779316,5.062292920246066,0.4693321391163779,480,0.7667948417231906,0.7841186846173037,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,roll,150,15.0,542880,3.483038693867192,2.169271261026231,7.374083638485099,0.776899532673192,5.065170959625261,0.6876448439017504,480,0.7737207146072425,0.7796084774395096,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,pitch,10,1.0,542880,0.0016998854352887366,0.0012822100751434665,0.06419259594153902,0.9992987555646539,0.09331800023822037,0.018216050825663882,480,0.9992922605673528,0.9993045241632952,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,pitch,20,2.0,542880,0.010356783901216894,0.007867202968091146,0.11932083976475145,0.9924661455297926,0.09331311784801627,0.11098958153006423,480,0.9923993588089065,0.9925196714469482,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,pitch,30,3.0,542880,0.02436708424465171,0.018244893298432683,0.1581323770827971,0.9762553632096167,0.0933093260053012,0.26114307420104327,480,0.9760984360485033,0.9763915091651846,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,pitch,50,5.0,542880,0.030674178464977803,0.02292548718261592,0.17469731727052137,0.9691700082588554,0.09329922763600644,0.32877205141127974,480,0.9686594258872738,0.9696044512849755,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,pitch,100,10.0,542880,0.07377787244987657,0.05543540735553729,0.10629142820675849,0.5182122323577603,0.09327196673014979,0.7909972849969741,480,0.5076781728290289,0.5285825862618786,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,pitch,150,15.0,542880,0.09184489822889026,0.06803762917876033,0.13931379085811119,0.5653678435541455,0.09328776110372569,0.9845332028793025,480,0.5588448084496199,0.5710550279419551,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,heave,10,1.0,542880,0.011796367806718128,0.007974301530355322,0.4420022912223382,0.9992877252167369,0.7794698459399999,0.015133834705936988,480,0.9992746578614652,0.9993003890863773,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,heave,20,2.0,542880,0.08006150087897251,0.051075562705623974,0.8430990468253012,0.9909824147203697,0.7795381170816457,0.10270376665954258,480,0.9906876201038857,0.9913243328750009,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,heave,30,3.0,542880,0.20249476793441082,0.12890377534342262,1.1675647610562139,0.969920843374704,0.7795925331975873,0.2597443655647336,480,0.9690121435647034,0.9709746677875123,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,heave,50,5.0,542880,0.2493185445755142,0.1603060746183515,1.4948282814139655,0.9721819582758136,0.7797418971482062,0.3197449636698514,480,0.9715292747757186,0.972809095491883,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,heave,100,10.0,542880,0.5055584394214303,0.3424314779591543,0.8088824179867767,0.6093642935193462,0.7798418820620302,0.6482832623514021,480,0.5890581925196158,0.6262326033331046,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,heave,150,15.0,542880,0.6959215801536347,0.4683200132154912,1.1495384153377484,0.6335002948090582,0.7799149016983908,0.8923045048096311,480,0.6272355491529182,0.6393895199574962,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,roll_rate,10,1.0,542880,0.02911545251145225,0.0197083293000505,1.496522493983729,0.9996214871825008,2.7332887334068814,0.010652168633191406,480,0.9996105279694484,0.9996305211531517,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,roll_rate,20,2.0,542880,0.19661580041551766,0.12718762898719543,2.869729322989601,0.9953058716470025,2.733256744126837,0.0719346255480761,480,0.9952611798419074,0.9953431471832883,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,roll_rate,30,3.0,542880,0.4925146115370362,0.31770674909165003,4.009794338695159,0.9849133073808336,2.733638938173776,0.1801681285188539,480,0.9847293024593895,0.9850620475063063,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,roll_rate,50,5.0,542880,0.6044179318769233,0.394700206857104,5.284985224882037,0.9869206209531682,2.7350087097464617,0.22099305560637628,480,0.9865845934607327,0.9872207124555452,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,roll_rate,100,10.0,542880,1.3536897879311294,0.9028654578868301,2.6414823571751724,0.7373708810816038,2.736128999843485,0.494746332504266,480,0.7231480511961649,0.7483609299849193,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,roll_rate,150,15.0,542880,1.9557706847344247,1.2753321065780385,4.093644502679639,0.7717474627961158,2.7370865408303726,0.7145447012943501,480,0.7678977153137571,0.7751954089017641,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,pitch_rate,10,1.0,542880,0.0013391204280008334,0.0010207241648838143,0.048713605157262044,0.9992443186101791,0.06576512293290253,0.02036216718346415,480,0.9992395789382518,0.9992484195005688,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,pitch_rate,20,2.0,542880,0.008197938369718834,0.006291247088695195,0.08950371033534088,0.9916106711244687,0.06576105880147227,0.12466250573105578,480,0.9915402520470514,0.9916716523048036,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,pitch_rate,30,3.0,542880,0.018924760732375354,0.014390642739102564,0.11622431527884762,0.973486515857241,0.06575441150073948,0.28780974995362135,480,0.9733063242467548,0.9736457155615599,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,pitch_rate,50,5.0,542880,0.023913536738794296,0.018163218629194,0.11920509987056824,0.9597562954901335,0.06574188233734778,0.3637488901836491,480,0.9592082158267484,0.9602351863370581,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,pitch_rate,100,10.0,542880,0.057717652902857706,0.043912781009525705,0.0838813737514642,0.5265367712658735,0.06572507723549406,0.8781678977120769,480,0.5209630429638122,0.5325784903650469,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,pitch_rate,150,15.0,542880,0.06695589598593063,0.05038907397930478,0.09488319909746933,0.5020347763493156,0.0657301350648849,1.018648385855829,480,0.4944131080006749,0.5084446641908069,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,heave_rate,10,1.0,542880,0.0068040450853086385,0.004871642279906199,0.27069553593565016,0.9993682108290377,0.44901789131634606,0.0151531714368036,480,0.9993610510895978,0.9993747716119852,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,heave_rate,20,2.0,542880,0.042330130243499325,0.029420498389365866,0.5128966998925041,0.9931885527125596,0.4490640117514402,0.09426302071814502,480,0.9930810511764009,0.9933071683796468,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,heave_rate,30,3.0,542880,0.10648679857697808,0.07376506121503822,0.7022072783425681,0.9770035452580629,0.44910731984426616,0.23710768867874113,480,0.97667576498158,0.9773499507772778,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,heave_rate,50,5.0,542880,0.13316736550144026,0.09257618397603366,0.8646383961207528,0.9762793502334601,0.44913294867058995,0.29649876700342004,480,0.9759536330930969,0.9765477298564892,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,heave_rate,100,10.0,542880,0.29846241847509797,0.21295093199763923,0.4403061225551369,0.5405165654469076,0.4491261128521456,0.6645403371888848,480,0.5159177240996893,0.5612446883814585,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,heave_rate,150,15.0,542880,0.40966150772277726,0.28857024250632457,0.6915545720642212,0.6490886590027529,0.4491083042103025,0.9121664059254322,480,0.6451092205199898,0.6524046503624159,1,False,60300,962.8233266909956,54.0,60.0,0.43190943236809626,unseen_heading
dlinear,roll,10,1.0,542880,0.046292532101546977,0.028074526019863183,2.6983944345487956,0.999705685941249,5.0567053318459285,0.009154682557832194,480,0.9997024313345899,0.9997092083313441,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,roll,20,2.0,542880,0.3704149131665883,0.22254730166038622,5.190916990401267,0.9949079957349833,5.058101722258217,0.07323200155041851,480,0.9948726235401468,0.9949473942116448,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,roll,30,3.0,542880,0.900683213175524,0.5448809953921466,7.291040393838889,0.98473962772399,5.058718148754806,0.17804573939293802,480,0.9846255559625735,0.9848546597033478,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,roll,50,5.0,542880,1.0841667740414818,0.667803591640149,9.760557569415065,0.9876620520893051,5.058662539241705,0.21431885713491353,480,0.9874216599818565,0.987852593697379,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,roll,100,10.0,542880,2.385405468015077,1.5073633798624488,5.02718980701522,0.7748490129171315,5.062292920246066,0.4712104782548079,480,0.7650901566701945,0.7822483909707517,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,roll,150,15.0,542880,3.4779800134569188,2.166681161739061,7.374083638485099,0.777547113416069,5.065170959625261,0.6866461253095062,480,0.7743065240933023,0.7803094846211844,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,pitch,10,1.0,542880,0.0017952247592792892,0.0014362333933631277,0.06419259594153902,0.9992178901042897,0.09331800023822037,0.019237711424339082,480,0.9991966117570287,0.9992349588161644,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,pitch,20,2.0,542880,0.009951095905487093,0.007492792083363534,0.11932083976475145,0.9930448064310208,0.09331311784801627,0.10664198276704182,480,0.9930027957536853,0.9930816950849989,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,pitch,30,3.0,542880,0.024014390834001354,0.017942666798062334,0.1581323770827971,0.9769377566638395,0.0933093260053012,0.2573632439766741,480,0.9768015216897992,0.9770555977245006,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,pitch,50,5.0,542880,0.03067916822281351,0.022965477660677178,0.17469731727052137,0.969159977235197,0.09329922763600644,0.32882553264539216,480,0.9686479249354767,0.9695909674949513,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,pitch,100,10.0,542880,0.07374872100311518,0.055432644660755384,0.10629142820675849,0.5185928894645027,0.09327196673014979,0.7906847425709551,480,0.5080673547434738,0.5288496253046858,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,pitch,150,15.0,542880,0.09192350049256238,0.0681012549239752,0.13931379085811119,0.5646235955739314,0.09328776110372569,0.9853757813991656,480,0.558042231495934,0.5703439134636795,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,heave,10,1.0,542880,0.010883837407624814,0.00684038683105197,0.4420022912223382,0.9993936616336166,0.7794698459399999,0.013963128226595444,480,0.9993677695695817,0.9994227780880472,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,heave,20,2.0,542880,0.07966744135698788,0.0504519867255272,0.8430990468253012,0.9910709646550652,0.7795381170816457,0.10219826280623534,480,0.9907629688623091,0.9914230538370945,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,heave,30,3.0,542880,0.2021774791278743,0.12797106771438752,1.1675647610562139,0.9700150315133518,0.7795925331975873,0.25933737243303295,480,0.9690571782572688,0.9711248396337753,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,heave,50,5.0,542880,0.248584886747711,0.15943092911572387,1.4948282814139655,0.9723454350513941,0.7797418971482062,0.3188040653668534,480,0.9716818084015232,0.9730065896356775,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,heave,100,10.0,542880,0.5053159199928392,0.34190776360426167,0.8088824179867767,0.6097389842298286,0.7798418820620302,0.6479722769655571,480,0.5897154582696312,0.62641319737804,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,heave,150,15.0,542880,0.6963914230449494,0.4686702725771417,1.1495384153377484,0.6330052522223559,0.7799149016983908,0.8929069332159758,480,0.6266972544323205,0.6388605718266462,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,roll_rate,10,1.0,542880,0.025452223570604705,0.016620659219513462,1.496522493983729,0.9997107422786313,2.7332887334068814,0.009311941054569828,480,0.9997076604420287,0.9997136005707408,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,roll_rate,20,2.0,542880,0.2028422232105884,0.1294366052783952,2.869729322989601,0.9950038570835548,2.733256744126837,0.07421264893846924,480,0.9949692269373245,0.9950379080166531,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,roll_rate,30,3.0,542880,0.49378830218718606,0.3169954167734936,4.009794338695159,0.9848351751759551,2.733638938173776,0.1806340608087271,480,0.9846769692541982,0.9849701757231405,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,roll_rate,50,5.0,542880,0.5994825642384856,0.3913036565358643,5.284985224882037,0.9871333479198726,2.7350087097464617,0.2191885393644901,480,0.9868098317400159,0.9874199368348596,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
