control,regime,subject_model,null_model,dof,horizon_samples,horizon_s,skill_subject,skill_null,excess,tol,passed
untrained,unseen_seastate,untrained,persistence,heave_rate,20,2.0,0.10045311237635468,0.0,0.10045311237635468,0.0,False
untrained,unseen_seastate,untrained,persistence,heave_rate,30,3.0,0.48694732426365783,0.0,0.48694732426365783,0.0,False
untrained,unseen_seastate,untrained,persistence,heave_rate,50,5.0,0.7468553951113064,0.0,0.7468553951113064,0.0,False
untrained,unseen_seastate,untrained,persistence,heave_rate,100,10.0,0.12800321910428536,0.0,0.12800321910428536,0.0,False
untrained,unseen_seastate,untrained,persistence,heave_rate,150,15.0,0.5354051925487257,0.0,0.5354051925487257,0.0,False
shuffle,unseen_heading,shuffled,window_mean,roll,10,1.0,-3.3999855350981836,-3.3914080297037987,-0.001953247190050744,0.02,True
shuffle,unseen_heading,shuffled,window_mean,roll,20,2.0,-0.2383267830448179,-0.23623964106442408,-0.0016882988629913775,0.02,True
shuffle,unseen_heading,shuffled,window_mean,roll,30,3.0,0.383841075014975,0.38417673066168834,-0.0005450519060021808,0.02,True
shuffle,unseen_heading,shuffled,window_mean,roll,50,5.0,0.7157547072206739,0.715972521215032,-0.0007668764842396758,0.02,True
shuffle,unseen_heading,shuffled,window_mean,roll,100,10.0,0.11773394781477009,0.11689407791345241,0.0009510409570500089,0.02,True
shuffle,unseen_heading,shuffled,window_mean,roll,150,15.0,0.4162680824161695,0.4158288541685238,0.0007518828185540949,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch,10,1.0,-1.590736146945129,-1.3382493183345203,-0.1079811406896718,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch,20,2.0,0.19113891483246093,0.29088940469089763,-0.1406698623857896,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch,30,3.0,0.542508809497505,0.5997991964814176,-0.14315410284090646,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch,50,5.0,0.6689360712329451,0.7144225746413116,-0.15927905838927936,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch,100,10.0,0.1448043564305711,0.22461519204297198,-0.10293061560321926,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch,150,15.0,0.5241356725966029,0.5364592149871525,-0.026585670104968484,0.02,True
shuffle,unseen_heading,shuffled,window_mean,heave,10,1.0,-2.597426125186106,-2.592337729181344,-0.0014164581362792195,0.02,True
shuffle,unseen_heading,shuffled,window_mean,heave,20,2.0,-0.044578868529969506,-0.044397840695372004,-0.00017333225667814922,0.02,True
