model,head,regime,dof,horizon_samples,horizon_s,n_seeds,deterministic,n_windows,n_quantiles,alpha,picp_mean,picp_std,picp_ci_lo,picp_ci_hi,mean_interval_width_mean,mean_interval_width_std,width_ratio_mean,width_ratio_std,signal_std,winkler_mean,winkler_std,crps_mean,crps_std,pinball_mean,pinball_std,crossing_rate_mean,crossing_rate_std,n_params,val_loss_name,fit_time_s_mean
tcn_quantile,quantile,unseen_seastate,roll,20,2.0,3,False,542880,9,0.1,0.7944739168877101,0.01621483816620864,0.770722765620395,0.8228476366784556,0.46945259457309413,0.03477148088461668,0.022802819058477374,0.0016889624131873142,6.258149735730003,1.1293856465477885,0.04194492327431932,0.11749858420883003,0.005107594803930243,0.058749292104415034,0.002553797401965088,0.001888692405933785,0.002254092043644491,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,roll,30,3.0,3,False,542880,9,0.1,0.737106420080558,0.019995077970303986,0.7076810713233127,0.7704338896256999,0.6914516771482419,0.0388669568912695,0.03358243580102967,0.0018876909662952695,6.258818948538503,2.206868827942029,0.1437167152153298,0.2118163629802949,0.015102991501655534,0.1059081814901474,0.007551495750827824,0.0027384811867570487,0.00352802760383787,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,roll,50,5.0,3,False,542880,9,0.1,0.6833720159151193,0.004905992073509216,0.6704332909666961,0.698867567418214,0.885348194909484,0.05938086467768747,0.04299465830175216,0.002883678987723895,6.25953903317843,3.617600304204007,0.35441323785839557,0.3212840783678626,0.026669296865345606,0.16064203918393127,0.01333464843267275,0.0001872728165831614,0.00017409192139124913,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,roll,100,10.0,3,False,542880,9,0.1,0.6519476372924649,0.017141801079052988,0.6215869529177719,0.6783563126289419,2.3321281842758275,0.12855986007230427,0.11318018729829797,0.006239120619583172,6.263610691806128,7.959741059897134,0.30666626083943627,0.766808172491697,0.021878251589873842,0.3834040862458485,0.010939125794936885,0.0007054966106690244,0.0009912419872861106,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,roll,150,15.0,3,False,542880,9,0.1,0.6888477502701641,0.004304367606647258,0.6727889220453875,0.7001789529914529,4.921552203482892,0.23440879196841763,0.23870028323723771,0.011369064620824867,6.26746488344986,12.867736117928295,0.14773008538639418,1.384108573262641,0.02163140010527536,0.6920542866313206,0.010815700052637966,0.002258325965222517,0.0022230664568847723,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,roll_rate,10,1.0,3,False,542880,9,0.1,0.8211814765694075,0.011193709545217733,0.8061909169613911,0.8401849395814913,0.26347589715868386,0.019812884518229355,0.02427700339247557,0.0018255843128378842,3.299047438683298,0.505769465505475,0.02446870032182321,0.05932987743943698,0.0033242257279214927,0.0296649387197185,0.0016621128639607303,0.029287626485902347,0.038864637807379115,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,roll_rate,20,2.0,3,False,542880,9,0.1,0.7627382355830631,0.004598960851973679,0.7502275364721486,0.7749191349837902,0.38010615571406664,0.037677344743430735,0.035021487729648366,0.0034714425083144213,3.2992335448738204,0.9866618316148769,0.10738619524756161,0.10420850997907245,0.01097320833107855,0.05210425498953625,0.005486604165539259,0.020380808527360253,0.0283251374007873,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,roll_rate,30,3.0,3,False,542880,9,0.1,0.7283352981628844,0.024096856030441368,0.6915597369584439,0.7547492539787799,0.4267474224242728,0.023787684281115887,0.03931353911558807,0.0021914087990088757,3.2996776276077266,1.3092614992182476,0.19351485480572497,0.130201741635088,0.01588048283069691,0.065100870817544,0.007940241415348446,0.01186450044208665,0.010947241778541682,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,roll_rate,50,5.0,3,False,542880,9,0.1,0.7500577168680617,0.020194131013528228,0.7193301466254052,0.781098032714412,0.7417081306964147,0.03194116857169034,0.06830465250632872,0.002941494544338992,3.3008478104739085,2.0363945353953348,0.07831748521004817,0.2096073962853624,0.006247349231924572,0.10480369814268121,0.003123674615962333,0.0004715590922487474,0.000652109027311391,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,roll_rate,100,10.0,3,False,542880,9,0.1,0.6488751350820317,0.009934476769214055,0.631501574933687,0.6711592801355732,1.9117106857070645,0.08644236623401545,0.17597187301667197,0.007956970271663635,3.3023390388764846,6.800415629359443,0.18528946030350432,0.6908436737155079,0.022609356798582964,0.345421836857754,0.011304678399291621,0.001398713036644071,0.0005434023354670453,664804,pinball,4568.147537712648
