model,head,regime,dof,horizon_samples,horizon_s,picp_id,picp_ood,picp_delta,width_id,width_ood,width_delta,width_ratio_id,width_ratio_ood
dlinear_quantile,quantile,unseen_seastate,pitch,20,2.0,0.8507765681795855,0.6034642401021711,-0.24731232807741432,0.4949051480719162,0.3893124020045301,-0.10559274606738611,0.121188195310372,0.0657643184219496
dlinear_quantile,quantile,unseen_seastate,pitch,30,3.0,0.8602814311327243,0.5858839276942726,-0.2743975034384517,1.1724459178861315,0.812983831997292,-0.35946208588883954,0.2870939528406139,0.1373484827625421
dlinear_quantile,quantile,unseen_seastate,pitch,50,5.0,0.8602783610865506,0.6083928922290992,-0.25188546885745144,1.4267138746087211,0.9680971188779416,-0.45861675573077954,0.3493228665344488,0.1635521816958862
dlinear_quantile,quantile,unseen_seastate,pitch,100,10.0,0.8575529275960311,0.6483084045584045,-0.20924452303762653,3.010102691957608,2.4165573921384484,-0.5935452998191595,0.7372045518836033,0.4083993945476187
dlinear_quantile,quantile,unseen_seastate,pitch,150,15.0,0.8757483237547893,0.6489617103841242,-0.22678661337066508,3.7379680709749272,2.964968398984104,-0.7729996719908234,0.9159679834254764,0.5009677548010406
dlinear_quantile,quantile,unseen_seastate,pitch_rate,10,1.0,0.806487314569211,0.6636451272227134,-0.14284218734649756,0.0654603434580966,0.0600218953496925,-0.005438448108404104,0.0215441291819673,0.0145232231360649
dlinear_quantile,quantile,unseen_seastate,pitch_rate,20,2.0,0.7931095883682091,0.6354092985558503,-0.15770028981235884,0.3875086848750859,0.3299269000156314,-0.05758178485945448,0.1275192567685491,0.0798192470727619
dlinear_quantile,quantile,unseen_seastate,pitch_rate,30,3.0,0.8094330238726791,0.6248477257097947,-0.18458529816288438,0.8914415298410582,0.6628001847335693,-0.2286413451074889,0.2933093064006676,0.1603514601152272
dlinear_quantile,quantile,unseen_seastate,pitch_rate,50,5.0,0.8124685320267216,0.628011715296198,-0.1844568167305236,1.0659142531705303,0.7743082450115634,-0.291606008158967,0.3507424415279241,0.1873914271306922
dlinear_quantile,quantile,unseen_seastate,pitch_rate,100,10.0,0.8315266111602319,0.6744823902151488,-0.15704422094508308,2.2444659243047664,1.922429454009016,-0.32203647029575033,0.7386260056604842,0.4653108775573595
dlinear_quantile,quantile,unseen_seastate,pitch_rate,150,15.0,0.8733045670006877,0.6990974064249927,-0.17420716057569496,2.786841461088587,2.352536351849915,-0.43430510923867205,0.917406606061648,0.5691084266849581
dlinear_quantile,quantile,unseen_seastate,roll,10,1.0,0.9726650763827488,0.6759203998428136,-0.2967446765399352,0.2271936179897972,0.1409013916898905,-0.08629222629990671,0.0187524817213108,0.0068452896277717
dlinear_quantile,quantile,unseen_seastate,roll,20,2.0,0.9667583075449456,0.6159918705177326,-0.350766437027213,1.4342212417394016,0.8432437636898632,-0.5909774780495384,0.1183519972548147,0.0409590556914379
dlinear_quantile,quantile,unseen_seastate,roll,30,3.0,0.9608975893997446,0.5816527900579624,-0.3792447993417821,3.4218405392670364,1.801837506998601,-1.6200030322684353,0.2823061915854183,0.0875116720408141
dlinear_quantile,quantile,unseen_seastate,roll,50,5.0,0.9624364500442087,0.6648049906670596,-0.2976314593771492,4.173396812062102,2.1458140785992827,-2.0275827334628196,0.3441747640445503,0.1042059424968925
dlinear_quantile,quantile,unseen_seastate,roll,100,10.0,0.959621217703114,0.6931519550054034,-0.26646926269771065,8.808554880329238,5.274680728027698,-3.5338741523015402,0.7256250912301239,0.2559847939586025
dlinear_quantile,quantile,unseen_seastate,roll,150,15.0,0.9422332436879852,0.6516123882503192,-0.290620855437666,10.93871965952281,6.467443966077501,-4.4712756934453095,0.9002111585645854,0.3136776046856027
dlinear_quantile,quantile,unseen_seastate,roll_rate,10,1.0,0.9739422155909224,0.7046099813341193,-0.2693322342568031,0.1215498651890943,0.0780706087330213,-0.04347925645607301,0.0187599033745629,0.0071935249239238
dlinear_quantile,quantile,unseen_seastate,roll_rate,20,2.0,0.9687262071421556,0.6427890755476963,-0.32593713159445936,0.7672861806706909,0.4672923467407476,-0.2999938339299433,0.1184014493103938,0.0430544808115404
dlinear_quantile,quantile,unseen_seastate,roll_rate,30,3.0,0.9635347590627764,0.6105683269476373,-0.3529664321151391,1.830673174642648,0.9947051625472088,-0.8359680120954391,0.2824434709312359,0.0916358910714133
dlinear_quantile,quantile,unseen_seastate,roll_rate,50,5.0,0.9642723376559582,0.6877609539247471,-0.2765113837312111,2.232449428446292,1.174174958449672,-1.0582744699966202,0.3442806146740005,0.1081309604132744
dlinear_quantile,quantile,unseen_seastate,roll_rate,100,10.0,0.9576594581982512,0.7082449160035367,-0.24941454219471448,4.7125856439969445,2.9262601797554804,-1.786325464241464,0.7261645690545233,0.2693605725048399
dlinear_quantile,quantile,unseen_seastate,roll_rate,150,15.0,0.9398693081343944,0.6663357156891639,-0.27353359244523046,5.852239654834129,3.59473384170707,-2.257505813127059,0.9011342953965712,0.3307551524667778
lstm_gaussian,gaussian,unseen_seastate,heave,10,1.0,0.9934554290696532,0.6198810050103153,-0.37357442405933794,0.0301433171219693,0.2869820437903643,0.256838726668395,0.0120692614954004,0.0668361524452339
lstm_gaussian,gaussian,unseen_seastate,heave,20,2.0,0.9909272460457806,0.5841137390706357,-0.40681350697514496,0.0342384879999503,0.2871921519383498,0.25295366393839946,0.013708214619618,0.0668870265364984
lstm_gaussian,gaussian,unseen_seastate,heave,30,3.0,0.97694702328323,0.4941349837901561,-0.48281203949307394,0.0489591263098243,0.2589122748576447,0.20995314854782038,0.0196019142667925,0.0603035691872506
lstm_gaussian,gaussian,unseen_seastate,heave,50,5.0,0.939813279791728,0.3640835298162884,-0.5757297499754397,0.1511431787546298,0.3263585236073112,0.17521534485268142,0.0605079336011432,0.0760084602866973
lstm_gaussian,gaussian,unseen_seastate,heave,100,10.0,0.920979314028883,0.3728251792906965,-0.5481541347381865,0.5193563668682172,0.8792006432038973,0.35984427633568017,0.2079651833186939,0.204819490777584
lstm_gaussian,gaussian,unseen_seastate,heave,150,15.0,0.9098173936536006,0.3956343943412908,-0.5141829993123098,1.0591005866672158,1.520221418557586,0.4611208318903701,0.4243355744164711,0.3541817644784777
lstm_gaussian,gaussian,unseen_seastate,heave_rate,10,1.0,0.9894766492288044,0.6275125257883878,-0.3619641234404166,0.0214805084525079,0.2182965609260812,0.1968160524735733,0.0145244401972936,0.0903623786964658
lstm_gaussian,gaussian,unseen_seastate,heave_rate,20,2.0,0.982423218145201,0.5759492582768445,-0.40647395986835644,0.026105882732635,0.1818165104461281,0.1557106277134931,0.0176501811551703,0.0752588018643864
lstm_gaussian,gaussian,unseen_seastate,heave_rate,30,3.0,0.963827948472345,0.5059921161214265,-0.4578358323509185,0.0434630902893149,0.1620749195614992,0.11861182927218429,0.0293825306464942,0.0670840883832628
lstm_gaussian,gaussian,unseen_seastate,heave_rate,50,5.0,0.9350362879457706,0.4393917624521073,-0.49564452549366333,0.0940157680583296,0.232353273083783,0.1383375050254534,0.0635659198385566,0.0961919518521725
lstm_gaussian,gaussian,unseen_seastate,heave_rate,100,10.0,0.9177196925041752,0.4353196532075842,-0.482400039296591,0.3793808417321777,0.6377330323279021,0.25835219059572445,0.256624760868567,0.2640734241561737
lstm_gaussian,gaussian,unseen_seastate,heave_rate,150,15.0,0.9088948447784656,0.4662374742116121,-0.4426573705668535,0.7241456603343875,1.0982924822267996,0.3741468218924121,0.4901031251697652,0.4547658118576159
lstm_gaussian,gaussian,unseen_seastate,pitch,10,1.0,0.9896132662835248,0.6351802731113075,-0.3544329931722172,0.0594899293239626,0.5795723350636687,0.5200824057397061,0.014568124982041,0.0978885225156422
lstm_gaussian,gaussian,unseen_seastate,pitch,20,2.0,0.9780606825326652,0.5720576677473229,-0.4060030147853423,0.0907338762002894,0.5823560359812977,0.4916221597810083,0.0222181457458388,0.0983740759041444
lstm_gaussian,gaussian,unseen_seastate,pitch,30,3.0,0.9557583321053148,0.4789413252775321,-0.4768170068277827,0.147202707208066,0.61552886767529,0.46832616046722403,0.0360451654413177,0.1039897138717369
lstm_gaussian,gaussian,unseen_seastate,pitch,50,5.0,0.937506140092347,0.5370444051478535,-0.40046173494449355,0.3419958540341971,1.055531913291841,0.713536059257644,0.0837357610382016,0.178323583349368
lstm_gaussian,gaussian,unseen_seastate,pitch,100,10.0,0.9171785968660968,0.5014177473229198,-0.41576084954317705,1.2750706095837792,2.324818500023936,1.049747890440157,0.3122776707484506,0.3928954764044283
lstm_gaussian,gaussian,unseen_seastate,pitch,150,15.0,0.9075524670891052,0.5569733028784752,-0.35057916421062996,2.235200624380424,3.720051179122768,1.4848505547423438,0.547723300357435,0.6285482461090096
lstm_gaussian,gaussian,unseen_seastate,pitch_rate,10,1.0,0.9823810050103152,0.651156179388938,-0.33122482562137723,0.0657664300253537,0.5943334871662861,0.5285670571409324,0.021644867555729,0.1438081520262383
lstm_gaussian,gaussian,unseen_seastate,pitch_rate,20,2.0,0.9647435897435898,0.5441239316239316,-0.4206196581196582,0.0977544535800845,0.5115625474590019,0.41380809387891737,0.0321685055145701,0.1237623769594628
lstm_gaussian,gaussian,unseen_seastate,pitch_rate,30,3.0,0.9430306881815502,0.5728012329305433,-0.3702294552510069,0.135979215552523,0.6329949922798845,0.4970157767273615,0.0447409819528249,0.1531406803975286
lstm_gaussian,gaussian,unseen_seastate,pitch_rate,50,5.0,0.9382882343550448,0.5468139060811474,-0.3914743282738974,0.3727958817313153,1.0655204274630443,0.692724545731729,0.1226696588032939,0.2578680968794583
lstm_gaussian,gaussian,unseen_seastate,pitch_rate,100,10.0,0.9151953470380194,0.5357304253855978,-0.3794649216524216,1.2077571635239828,2.274096249314236,1.0663390857902533,0.3974579608633986,0.5504294158683568
lstm_gaussian,gaussian,unseen_seastate,pitch_rate,150,15.0,0.906580797475194,0.6059951861676,-0.3005856113075941,1.8484202028200252,3.0889904070805283,1.2405702042605031,0.6084856022568692,0.7472660174777529
lstm_gaussian,gaussian,unseen_seastate,roll,10,1.0,0.9917914640436192,0.5703611602318499,-0.42143030381176927,0.1339051024901903,1.844974411935904,1.7110693094457137,0.0110524802987657,0.0896327854115527
lstm_gaussian,gaussian,unseen_seastate,roll,20,2.0,0.9906156363591708,0.553695107574418,-0.43692052878475285,0.1366414588430849,1.7839385309719895,1.6472970721289046,0.011275658936886,0.0866516193614656
lstm_gaussian,gaussian,unseen_seastate,roll,30,3.0,0.9821614967089104,0.5072182925631202,-0.47494320414579017,0.1550902384846181,1.5219239345916693,1.3668336961070513,0.0127951417011516,0.0739168253062428
lstm_gaussian,gaussian,unseen_seastate,roll,50,5.0,0.9531587705079084,0.458480695549661,-0.49467807495824745,0.2176214471152746,1.0855043240746356,0.867882876959361,0.0179469658853083,0.0527147259880446
lstm_gaussian,gaussian,unseen_seastate,roll,100,10.0,0.9241721620493172,0.4412945770704391,-0.48287758497887806,0.8294067430763709,1.74143671013739,0.9120299670610191,0.0683242997050132,0.0845134218394963
lstm_gaussian,gaussian,unseen_seastate,roll,150,15.0,0.9135060541310542,0.433091413694862,-0.48041464043619225,1.89619030511275,3.065722647126618,1.1695323420138681,0.1560485801405891,0.148690663827169
lstm_gaussian,gaussian,unseen_seastate,roll_rate,10,1.0,0.9925520679831024,0.5910237989979369,-0.40152826898516547,0.0786725754018515,1.1382248016797534,1.0595522262779018,0.0121422587385902,0.1048774771042409
lstm_gaussian,gaussian,unseen_seastate,roll_rate,20,2.0,0.9651956540426369,0.5330011543373613,-0.43219449970527557,0.0882361250491231,0.9595409014942352,0.8713047764451121,0.0136158911114719,0.0884083285750704
lstm_gaussian,gaussian,unseen_seastate,roll_rate,30,3.0,0.9669371377345516,0.5000349985263778,-0.4669021392081738,0.1038194155699915,0.7596140024739949,0.6557945869040034,0.0160176685220532,0.0699784304012031
lstm_gaussian,gaussian,unseen_seastate,roll_rate,50,5.0,0.9491201247666764,0.5388059976422045,-0.4103141271244719,0.1675288163255758,0.8350916355442531,0.6675628192186773,0.0258357135105712,0.0769044339897346
lstm_gaussian,gaussian,unseen_seastate,roll_rate,100,10.0,0.9171962496315944,0.4701781854799096,-0.4470180641516848,0.6533861540084809,1.2936306199894536,0.6402444659809727,0.1006805840348285,0.1190779571894619
lstm_gaussian,gaussian,unseen_seastate,roll_rate,150,15.0,0.9075202316042832,0.4867275763827487,-0.4207926552215345,1.2816420265262682,2.17883716355002,0.8971951370237516,0.1973486481488114,0.2004770450231832
lstm_quantile,quantile,unseen_seastate,heave,10,1.0,0.9922673212005108,0.4232089350623833,-0.5690583861381275,0.0520269597572923,0.1053799565921629,0.053352996834870596,0.020831382942383,0.024542270138026
lstm_quantile,quantile,unseen_seastate,heave,20,2.0,0.9855201272227134,0.401123636899499,-0.5843964903232144,0.0502746051867032,0.1020932192913551,0.051818614104651904,0.0201286656647013,0.0237775016547225
lstm_quantile,quantile,unseen_seastate,heave,30,3.0,0.950152427792514,0.3668723597602907,-0.5832800680322232,0.057540683699492,0.1111937168831496,0.05365303318365759,0.023037738492154,0.0258982622702509
lstm_quantile,quantile,unseen_seastate,heave,50,5.0,0.9302930666077218,0.2532143383436487,-0.6770787282640731,0.131396480656112,0.1821197131657686,0.0507232325096566,0.0526026354114931,0.0424154357379098
lstm_quantile,quantile,unseen_seastate,heave,100,10.0,0.9171801318891836,0.2731272718341684,-0.6440528600550152,0.4602181055715102,0.5505889144987958,0.09037080892728555,0.184284527537229,0.1282657627324699
lstm_quantile,quantile,unseen_seastate,heave,150,15.0,0.9083092334708714,0.3451659052952156,-0.5631433281756558,0.962114381264522,1.2151565372692756,0.25304215600475366,0.3854774171289448,0.2831076323710447
lstm_quantile,quantile,unseen_seastate,heave_rate,10,1.0,0.9862600083505256,0.4325216131250614,-0.5537383952254642,0.0329597072948698,0.0701325063410237,0.037172799046153907,0.0222863112660048,0.0290308746506813
lstm_quantile,quantile,unseen_seastate,heave_rate,20,2.0,0.9796778293545536,0.4122175557520385,-0.5674602736025152,0.0337128704122268,0.0717829126430143,0.0380700422307875,0.0227932637302751,0.0297129011363897
lstm_quantile,quantile,unseen_seastate,heave_rate,30,3.0,0.9624134246979074,0.3513796787503684,-0.611033745947539,0.0452845009821184,0.079604100964662,0.0343195999825436,0.0306138663647993,0.0329487656648642
lstm_quantile,quantile,unseen_seastate,heave_rate,50,5.0,0.9346387169663032,0.2564182385303075,-0.6782204784359958,0.083031697676118,0.1071028456245417,0.024071147948423702,0.0561393726557102,0.0443395164303611
lstm_quantile,quantile,unseen_seastate,heave_rate,100,10.0,0.920343046959426,0.3153950535416053,-0.6049479934178208,0.3434207746497524,0.4154116142372863,0.07199083958753388,0.2323002758109909,0.172014247098745
lstm_quantile,quantile,unseen_seastate,heave_rate,150,15.0,0.906887034581,0.3543029767167698,-0.5525840578642301,0.6631336923279854,0.8075036474426155,0.14436995511463013,0.448810112133013,0.3343599794680141
lstm_quantile,quantile,unseen_seastate,pitch,10,1.0,0.9884090406719718,0.4827954612437371,-0.5056135794282346,0.08545277894197,0.2257775101302229,0.1403247311882529,0.0209260084494318,0.0381333365083412
lstm_quantile,quantile,unseen_seastate,pitch,20,2.0,0.981353307053738,0.4121936093918852,-0.5691596976618528,0.0989141008029935,0.2304958268392828,0.13158172603628931,0.0242212500996677,0.0389363423131143
lstm_quantile,quantile,unseen_seastate,pitch,30,3.0,0.9645256164652716,0.3462287552804794,-0.6182968611847921,0.1414086530080477,0.26418381646204,0.12277516345399228,0.0346263896173077,0.0446321869308711
lstm_quantile,quantile,unseen_seastate,pitch,50,5.0,0.9418832584242068,0.3514165193044503,-0.5904667391197566,0.2966819700554334,0.4658060669204475,0.16912409686501412,0.0726409114492381,0.0786941692175664
lstm_quantile,quantile,unseen_seastate,pitch,100,10.0,0.911991753855978,0.3985386580214167,-0.5134530958345613,1.1582297468354632,1.5654450542972846,0.40721530746182144,0.2836621633459281,0.2645609884757692
lstm_quantile,quantile,unseen_seastate,pitch,150,15.0,0.9104874312309658,0.4863008399646331,-0.4241865912663327,2.0458981734161124,2.922413350837532,0.8765151774214197,0.501335802932382,0.493777557788235
lstm_quantile,quantile,unseen_seastate,pitch_rate,10,1.0,0.9858655074172316,0.4828875626289419,-0.5029779447882896,0.0807933542880761,0.1997866949027155,0.1189933406146394,0.0265904877651764,0.0483414716043938
lstm_quantile,quantile,unseen_seastate,pitch_rate,20,2.0,0.979054609981334,0.4134062776304155,-0.5656483323509185,0.1028994716975944,0.2082505681725429,0.10535109647494849,0.0338616001780279,0.0503820802523823
lstm_quantile,quantile,unseen_seastate,pitch_rate,30,3.0,0.9658580165045684,0.3931617791531585,-0.57269623735141,0.1259872108253047,0.2307581674188776,0.10477095659357291,0.041453331694243,0.0558273970518056
lstm_quantile,quantile,unseen_seastate,pitch_rate,50,5.0,0.9334291187739464,0.3532603890362511,-0.5801687297376953,0.3229481413216862,0.4642123498253294,0.14126420850364318,0.1062671028529267,0.112344683510585
lstm_quantile,quantile,unseen_seastate,pitch_rate,100,10.0,0.9126341610177816,0.4050391737891738,-0.5075949872286079,1.090495177597517,1.503607311343348,0.413112133745831,0.358868490048639,0.3639378475417147
lstm_quantile,quantile,unseen_seastate,pitch_rate,150,15.0,0.9043964596227528,0.4900573484625208,-0.41433911116023203,1.723172147747983,2.369424998735332,0.6462528509873491,0.5672549134201309,0.5731940048951479
lstm_quantile,quantile,unseen_seastate,roll,10,1.0,0.9854426085568329,0.4176871500147363,-0.5677554585420965,0.2289755683129632,0.4758457848697658,0.2468702165568026,0.0188995632773823,0.0231176014411333
lstm_quantile,quantile,unseen_seastate,roll,20,2.0,0.979138268739562,0.4081122900088417,-0.5710259787307204,0.2251671482209998,0.4658333809055017,0.24066623268450188,0.0185808025516389,0.0226270222360716
lstm_quantile,quantile,unseen_seastate,roll,30,3.0,0.978964043619216,0.3859269083407015,-0.5930371352785144,0.2371654170763648,0.4601793571547025,0.2230139400783377,0.0195664482030297,0.0223499981695665
lstm_quantile,quantile,unseen_seastate,roll,50,5.0,0.9543315281461834,0.3471602072895177,-0.6071713208566657,0.2595985269590794,0.4543509690329535,0.1947524420738741,0.021408762642512,0.0220643863905307
lstm_quantile,quantile,unseen_seastate,roll,100,10.0,0.9248913203654584,0.3401107672659396,-0.5847805530995188,0.7617095311580963,1.0362913260337112,0.27458179487561496,0.0627475852221504,0.0502921096562782
lstm_quantile,quantile,unseen_seastate,roll,150,15.0,0.9203844925827684,0.3829176490814421,-0.5374668435013263,1.720918574156807,2.2718118670004785,0.5508932928436716,0.1416244452419393,0.1101851842048874
lstm_quantile,quantile,unseen_seastate,roll_rate,10,1.0,0.9762539603595638,0.422871229983299,-0.5533827303762648,0.133049617937418,0.2776988241546015,0.1446492062171835,0.0205347654861275,0.0255875219281534
lstm_quantile,quantile,unseen_seastate,roll_rate,20,2.0,0.978727650063857,0.3951118724825621,-0.5836157775812949,0.1380357618836273,0.2714223364510259,0.13338657456739864,0.0213005716451191,0.0250077876474135
lstm_quantile,quantile,unseen_seastate,roll_rate,30,3.0,0.9813333517536104,0.371170424403183,-0.6101629273504274,0.1439415837530292,0.2704294577845034,0.12648787403147418,0.0222078747259082,0.0249129543799527
lstm_quantile,quantile,unseen_seastate,roll_rate,50,5.0,0.9650413842224188,0.3840554081933392,-0.5809859760290796,0.1796685633439149,0.324141581267939,0.14447301792402412,0.0277078632274718,0.0298505263122438
lstm_quantile,quantile,unseen_seastate,roll_rate,100,10.0,0.92187039493074,0.3673248845662638,-0.5545455103644762,0.5957860563864095,0.8683859803454399,0.27259992395903043,0.0918049575259478,0.0799344318182158
lstm_quantile,quantile,unseen_seastate,roll_rate,150,15.0,0.9154616735435702,0.3956399204244032,-0.519821753119167,1.1971252822695435,1.744313287034559,0.5471880047650155,0.1843346669592195,0.160496056901104
tcn_gaussian,gaussian,unseen_seastate,heave,10,1.0,0.9936795424403184,0.8990145151783082,-0.0946650272620102,0.0174404057042832,0.0566037249937526,0.0391633192894694,0.0069830674633169,0.013182619869465
tcn_gaussian,gaussian,unseen_seastate,heave,20,2.0,0.9926357267413302,0.8278655810983397,-0.16477014564299042,0.0392527188592421,0.1314715341343741,0.092218815275132,0.0157157843689475,0.0306197085578012
tcn_gaussian,gaussian,unseen_seastate,heave,30,3.0,0.978041494744081,0.6911404607525297,-0.2869010339915513,0.0858668894196388,0.2422214928348254,0.15635460341518662,0.0343787876055739,0.0564160990815718
tcn_gaussian,gaussian,unseen_seastate,heave,50,5.0,0.951658285440613,0.5658438942921702,-0.38581439114844285,0.2430332091658011,0.6066193823885648,0.36358617322276376,0.0972947466385518,0.1412808365651926
tcn_gaussian,gaussian,unseen_seastate,heave,100,10.0,0.9220960433244916,0.5135339915512329,-0.40856205177325866,0.6934490612683385,1.3931976795013694,0.6997486182330309,0.2776768907609046,0.3245607717347916
tcn_gaussian,gaussian,unseen_seastate,heave,150,15.0,0.9067811179880144,0.6561935111504077,-0.2505876068376067,1.2366123051419546,3.2425583141243344,2.00594600898238,0.4954568049897303,0.7554524696873369
tcn_gaussian,gaussian,unseen_seastate,heave_rate,10,1.0,0.9921990126731508,0.8324522300815405,-0.15974678259161035,0.0175038514628185,0.0611513579547147,0.0436475064918962,0.0118355505576654,0.0253131892773069
tcn_gaussian,gaussian,unseen_seastate,heave_rate,20,2.0,0.9812212950682778,0.7093225022104331,-0.2718987928578447,0.041300011669528,0.1189849188218238,0.0776849071522958,0.0279229281439526,0.0492510961105207
tcn_gaussian,gaussian,unseen_seastate,heave_rate,30,3.0,0.959826143285195,0.586757662835249,-0.373068480449946,0.0753467259120713,0.1799584565209591,0.1046117306088878,0.0509369552069955,0.074486225476649
tcn_gaussian,gaussian,unseen_seastate,heave_rate,50,5.0,0.9426354197367128,0.519392253659495,-0.4232431660772178,0.1341241603496344,0.2523448157201809,0.11822065537054652,0.0906839969643072,0.104468252337243
tcn_gaussian,gaussian,unseen_seastate,heave_rate,100,10.0,0.9187466229492092,0.5373937764023972,-0.381352846546812,0.4595773226800136,0.9557472007448388,0.49616987806482515,0.3108721041233633,0.3957571948360328
tcn_gaussian,gaussian,unseen_seastate,heave_rate,150,15.0,0.9033910195009334,0.6406817958542096,-0.2627092236467238,0.8087881997989572,1.7062207154220488,0.8974325156230916,0.5473893527703492,0.7064883547996086
tcn_gaussian,gaussian,unseen_seastate,pitch,10,1.0,0.9768917624521072,0.8029061057078298,-0.17398565674427735,0.0533469266160917,0.1362165899991144,0.08286966338302271,0.0130638026163859,0.023006689468136
tcn_gaussian,gaussian,unseen_seastate,pitch,20,2.0,0.9716864991649472,0.6948060958836821,-0.27688040328126506,0.1576938785124856,0.4249130775472249,0.26721919903473934,0.0386147459222714,0.0717781370169171
tcn_gaussian,gaussian,unseen_seastate,pitch,30,3.0,0.9677192319972492,0.6625626289419393,-0.3051566030553099,0.2633857537102857,0.7785525821352105,0.5151668284249248,0.0644946227378431,0.1315315406020114
tcn_gaussian,gaussian,unseen_seastate,pitch,50,5.0,0.9508953789664996,0.6949817025248061,-0.2559136764416935,0.5618929330212382,1.4573324921748567,0.8954395591536185,0.1375763238457736,0.2462045428125608
tcn_gaussian,gaussian,unseen_seastate,pitch,100,10.0,0.917566957707044,0.6438629776991845,-0.27370398000785945,1.621436554972254,3.3935907871059303,1.7721542321336763,0.3971061891375659,0.5735185215568164
tcn_gaussian,gaussian,unseen_seastate,pitch,150,15.0,0.9055807299341782,0.7753616514392375,-0.13021907849494063,2.482229931381927,6.768096626829532,4.285866695447606,0.6082564381169945,1.1435528866280726
tcn_gaussian,gaussian,unseen_seastate,pitch_rate,10,1.0,0.9753206663228214,0.7404908389822182,-0.2348298273406032,0.0864165347718719,0.2119927907260127,0.1255762559541408,0.0284411735446356,0.0512949247106167
tcn_gaussian,gaussian,unseen_seastate,pitch_rate,20,2.0,0.9685819149720012,0.6794423568130465,-0.28913955815895465,0.1639972370093649,0.4482477939470451,0.2842505569376802,0.0539673214866683,0.1084446324721765
tcn_gaussian,gaussian,unseen_seastate,pitch_rate,30,3.0,0.956212698938992,0.6563476274683171,-0.29986507147067487,0.2483514673610163,0.5605690557626752,0.3122175884016589,0.0817146096483025,0.1356186504732074
tcn_gaussian,gaussian,unseen_seastate,pitch_rate,50,5.0,0.932769058846645,0.5699037233519992,-0.3628653354946457,0.562542618829184,1.040711346862264,0.47816872803307997,0.1851064201503778,0.2518640163991953
tcn_gaussian,gaussian,unseen_seastate,pitch_rate,100,10.0,0.9139834463110326,0.6502228853521957,-0.2637605609588368,1.413116182576393,3.0647663867101342,1.6516502041337413,0.4650390768547326,0.7418057052416044
tcn_gaussian,gaussian,unseen_seastate,pitch_rate,150,15.0,0.9014054671382258,0.8032880194518125,-0.09811744768641328,2.012131150945583,4.185003065977713,2.1728719150321303,0.6623779773316736,1.012405401802798
tcn_gaussian,gaussian,unseen_seastate,roll,10,1.0,0.9953312272816582,0.883454293152569,-0.11187693412908928,0.0567256374764266,0.2240472425139241,0.1673216050374975,0.0046821142658776,0.0108846921021679
tcn_gaussian,gaussian,unseen_seastate,roll,20,2.0,0.984876185037823,0.8102472001178898,-0.17462898491993328,0.1010684423304565,0.3589965857610774,0.25792814343062087,0.0083401721164969,0.017437616241455
tcn_gaussian,gaussian,unseen_seastate,roll,30,3.0,0.9742922008547008,0.72417415757933,-0.2501180432753708,0.1746599359807477,0.6111351025110607,0.43647516653031304,0.0144096666058669,0.0296816191559158
tcn_gaussian,gaussian,unseen_seastate,roll,50,5.0,0.9647535673936536,0.6827383583849101,-0.28201520900874344,0.2980914179475682,0.8346093724961321,0.5365179545485639,0.0245832227453867,0.0405306578724991
tcn_gaussian,gaussian,unseen_seastate,roll,100,10.0,0.932620929118774,0.6873514097652028,-0.24526951935357122,1.0728231591435666,2.6379261716343603,1.5651030124907936,0.0883762902432235,0.1280208267271415
tcn_gaussian,gaussian,unseen_seastate,roll,150,15.0,0.91654002726201,0.7902225169466549,-0.1263175103153551,2.2330433449346967,7.671853431135151,5.438810086200455,0.1837701851074126,0.3720926876830801
tcn_gaussian,gaussian,unseen_seastate,roll_rate,10,1.0,0.9818944026918164,0.8242895913154534,-0.15760481137636295,0.0505755528251767,0.1694885747654947,0.118913021940318,0.0078057880413062,0.0156168922810029
tcn_gaussian,gaussian,unseen_seastate,roll_rate,20,2.0,0.9738339964633068,0.7316798064642892,-0.2421541899990176,0.0950832756083008,0.2954599346814713,0.2003766590731705,0.0146724884675516,0.0272225175033305
tcn_gaussian,gaussian,unseen_seastate,roll_rate,30,3.0,0.965555616956479,0.6766197563611357,-0.28893586059534326,0.1207971310298529,0.3503560047004356,0.2295588736705827,0.0186370573618455,0.0322760812869722
tcn_gaussian,gaussian,unseen_seastate,roll_rate,50,5.0,0.9494969729344728,0.6764183613321544,-0.2730786116023184,0.2671735727909388,0.6356435099673804,0.3684699371764416,0.0412025825503828,0.0585370542257086
tcn_gaussian,gaussian,unseen_seastate,roll_rate,100,10.0,0.9236379740151291,0.6074104774535809,-0.31622749656154825,0.8382219386307633,1.8925131615730064,1.054291222942243,0.1291620182252225,0.1742047519222457
tcn_gaussian,gaussian,unseen_seastate,roll_rate,150,15.0,0.9121629089301504,0.7454729099125651,-0.1666899990175853,1.502147677732789,4.537913723961577,3.0357660462287885,0.2313023507226308,0.4175381020524257
tcn_quantile,quantile,unseen_seastate,heave,10,1.0,0.9928805629236664,0.8676859219962668,-0.12519464092739963,0.029807716809082,0.0744516846542345,0.0446439678451525,0.0119348884959795,0.0173392874328745
tcn_quantile,quantile,unseen_seastate,heave,20,2.0,0.992029392622065,0.8146981530602221,-0.17733123956184293,0.0601538587264927,0.1444752920054415,0.08432143327894881,0.0240840660259921,0.0336482826045704
